"author/coverPicture","author/createdAt","author/description","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/location","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","President Trump is the worst misogynist ever.","Sat Nov 23 12:05:44 +0000 2024","1671","46570","364","129","10","12",,,,"1860130025158377501","false","1860293655245795819","false","true",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Every time Trump picks a new cabinet member…  🤣🤣🤣 https://t.co/WDgWA2ROAg","Sat Nov 23 02:25:47 +0000 2024","2362","55845","308","178","20","31","https://pbs.twimg.com/media/GdCSeYqWUAAwYQG.jpg",,,,"false","1860147703419928912","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Wait, I thought Trump was racist?

Why would he appoint an African American to his cabinet?

The left's lies are crumbling. https://t.co/htkPaVmKp5","Sat Nov 23 01:36:35 +0000 2024","63853","2168003","7875","2633","279","1283","https://pbs.twimg.com/media/GdCHNr3XkAARJP4.jpg",,,,"false","1860135322971177468","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just appointed Sebastian Gorka as Senior Director for Counter-Terr*rism. 

He will also be the Deputy Assistant Director to Trump. https://t.co/HcmqPnojmJ","Sat Nov 23 00:59:59 +0000 2024","21090","397510","4503","514","159","396","https://pbs.twimg.com/media/GdB-zEuWwAAP1nI.jpg",,,,"false","1860126113974091913","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just nominated Dr. Dave Weldon as Director of CDC. https://t.co/4xmjcFJMz5","Sat Nov 23 00:52:16 +0000 2024","2268","90349","416","94","7","71","https://pbs.twimg.com/media/GdB9EtiWIAAlCNE.jpg",,,,"false","1860124169666732527","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just nominated Dr. Janette Nesheiwat as Surgeon General! 

I wonder if Mark Cuban will retract his statement now. 

Strong women surround Trump. https://t.co/RCbSaaCNob","Sat Nov 23 00:50:31 +0000 2024","13690","510396","2369","966","93","335","https://pbs.twimg.com/media/GdB8pHAWAAALoPZ.jpg",,,,"false","1860123731122880844","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Should Trump release the Epstein and Diddy list on Day 1?","Sat Nov 23 00:47:55 +0000 2024","12914","294160","983","1954","164","31",,,,,"false","1860123076903731548","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just nominated Russ Vought as Director of OMB!

This is HUGE! https://t.co/qx8JohLrZ0","Sat Nov 23 00:09:17 +0000 2024","5749","125367","1313","193","51","114","https://pbs.twimg.com/media/GdBzPFqXAAAhhP-.jpg",,,,"false","1860113354125402196","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: President Trump plans to FIRE everyone associated with Jack Smith as soon as he takes office!

They should be PROSECUTED!!! https://t.co/iLHQHpv9Ps","Fri Nov 22 22:57:06 +0000 2024","3704","42609","636","178","21","19","https://pbs.twimg.com/media/GdBit0PWcAAb4ws.jpg",,,,"false","1860095189693661457","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","New logo for Trump/Elon MSNBC acquisition…  Which one? https://t.co/aGcyeb1H4K","Fri Nov 22 22:38:15 +0000 2024","43869","1911716","5415","20289","1039","884","https://pbs.twimg.com/media/GdBeZaZWUAEvK6z.jpg",,,,"false","1860090446544011665","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@CollinRugg Gaetz will be an asset to Trump no matter what is next up.","Fri Nov 22 17:35:32 +0000 2024","1080","72393","52","14","0","2",,,,,"true","1860014263794040915","false","false","890061634181373952"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@EricLDaugh Gaetz will dominate from any position helping Trump.  The guy is a fighter we need!","Fri Nov 22 16:48:32 +0000 2024","1467","17212","119","21","2","7",,,,,"true","1860002434233565660","false","false","763094579491008512"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121670","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","President Trump is not a felon.","Fri Nov 22 16:17:15 +0000 2024","754","26174","154","64","5","5",,,,"1859994209505399042","false","1859994561239732355","false","true",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","When will they ever learn...?  Trump always wins.","Fri Nov 22 16:15:50 +0000 2024","594","19346","56","91","3","1",,,,,"false","1859994208100380799","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","The libs really thought these two would take Trump down.

They missed. https://t.co/lvbXy2GrXL","Fri Nov 22 16:05:12 +0000 2024","37827","449275","8001","1800","283","464","https://pbs.twimg.com/ext_tw_video_thumb/1859991508948008960/pu/img/7iNJeWyMOXURGmIa.jpg",,,,"false","1859991532214116665","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","""The walls are closing in,  we got him""

LOL!!!  Trump wins, again!","Fri Nov 22 16:00:28 +0000 2024","31289","1752342","2171","328","32","260",,,,,"false","1859990339555385505","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Today is a great day to laugh at every liberal fck that posted Trump was going to jail...!","Fri Nov 22 15:52:48 +0000 2024","3413","84173","459","198","23","9",,,,,"false","1859988408384561320","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@LeadingReport Trump wins all the time!","Fri Nov 22 15:52:15 +0000 2024","3125","137369","63","55","3","12",,,,,"true","1859988273478963625","false","false","1528943647185678336"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump's sentencing has been INDEFINITELY canceled! 

This is HUGE!!!

The Deep State persecutions LOST!","Fri Nov 22 15:41:28 +0000 2024","12625","449032","1605","413","96","160",,,,,"false","1859985559051256036","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","This is the BEST NEWS of the day. 

God Bless Donald Trump.","Fri Nov 22 14:49:11 +0000 2024","2166","42184","488","111","3","15",,,,"1859969930105606487","false","1859972400533954837","false","true",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@Peoples_Pundit Donald Trump won this election,  by a LANDSLIDE!  Time to rid the Republican party of the RINO's fcking it up.","Fri Nov 22 13:01:20 +0000 2024","1540","19626","297","65","7","7",,,,,"true","1859945260715311191","false","false","165039823"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Just checking to see if any liberal women have lost any rights since Trump has been President Elect…?  

If so,  which rights did you lose?","Fri Nov 22 02:24:17 +0000 2024","6967","165644","442","275","13","37",,,,,"false","1859784939971150285","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just nominated Pam Bondi as Attorney General!

“ For too long, the partisan Department of Justice has been weaponized against me and other Republicans - Not anymore. Pam will refocus the DOJ to its intended purpose of fighting Crime, and Making America Safe https://t.co/f2roWORPFe","Thu Nov 21 23:34:26 +0000 2024","16937","456124","3536","950","195","235","https://pbs.twimg.com/media/Gc8hqFcWwAAt7km.jpg",,,,"false","1859742195735003462","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@nicksortor Praying for Trump!","Thu Nov 21 21:38:15 +0000 2024","892","46768","53","47","2","6",,,,,"true","1859712958689124596","false","false","2162812627"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@RealMattCouch Trump plays chess pretty well!","Thu Nov 21 19:46:41 +0000 2024","1609","31370","117","41","7","7",,,,,"true","1859684882626248791","false","false","601535938"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","FYI...  I will support ANYONE who Trump nominates for AG!  He will make the right choice.","Thu Nov 21 18:15:12 +0000 2024","2358","41444","232","242","13","8",,,,,"false","1859661857373683882","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Let your voices be heard. Now that Gaetz has withdrawn, we can show President Trump who we think should be Attorney General. 

Who would you rather see? 

Ken Paxton or Andrew Bailey? https://t.co/Plq0BYqgYQ","Thu Nov 21 18:05:13 +0000 2024","5039","264771","1114","4247","267","61","https://pbs.twimg.com/media/Gc7WG4MWMAAj6eL.jpg",,,,"false","1859659344243196082","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","TRUTH from President Trump on Gaetz: https://t.co/uaPzAENHwQ","Thu Nov 21 17:47:15 +0000 2024","2832","73050","553","246","28","45","https://pbs.twimg.com/media/Gc7SNJHWYAEIu7r.jpg",,,,"false","1859654823479738779","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","To everyone who said President Trump was going to jail...  😂😂😂😂😂😂😂😂😂😂😂😂😂","Thu Nov 21 17:25:25 +0000 2024","1968","52852","223","120","11","11",,,,,"false","1859649329948131750","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Trump has proven that he’s learned since his first term.

No more insiders within his cabinet.","Thu Nov 21 02:27:59 +0000 2024","1074","78875","204","93","4","25",,,,"1859414930429981073","false","1859423483144405381","false","true",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: The majority of Americans approve of Trump's cabinet selections. 

This is why the media has unleashed an assault on the nominees. 

Nominating outsiders shows that Trump is dead serious about bringing change to DC.","Thu Nov 21 02:22:41 +0000 2024","5959","66639","1330","180","19","30",,,,,"false","1859422148412232073","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump just nominated Pete Hoekstra as Ambassador to Canada!

“In my Second Term, Pete will help me once again put AMERICA FIRST. He did an outstanding job as United States Ambassador to the Netherlands during our first four years, and I am confident that he will https://t.co/vpwpIft8dJ","Thu Nov 21 01:07:26 +0000 2024","2067","51562","387","61","5","18","https://pbs.twimg.com/media/Gc3tV94WEAAp6h-.jpg",,,,"false","1859403210273829100","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Joy Reid is currently melting down over ""Trump's hostile takeover."" 

I love to see it.","Thu Nov 21 00:19:28 +0000 2024","2340","50039","218","165","12","6",,,,,"false","1859391141491159545","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Trump is set to restart construction of the Keystone XL pipeline! 

This is how you bring forth energy independence and lower energy costs for Americans. 

Here’s a segment from 2017 when he announced the beginning of construction! https://t.co/hqW9J9uSJq","Wed Nov 20 23:27:02 +0000 2024","10172","150140","1968","191","50","113","https://pbs.twimg.com/ext_tw_video_thumb/1859377828510228480/pu/img/X9rQqmRu4dwUkCFe.jpg",,,,"false","1859377944835313864","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Ellen Degeneres actually fled the country now that Trump won!

Who will be next…? https://t.co/B7H1JE66nx","Wed Nov 20 22:55:49 +0000 2024","8573","499021","799","1929","172","60","https://pbs.twimg.com/media/Gc3PPeQXsAARgKf.jpg",,,,"false","1859370091231813764","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BREAKING: Putin has agreed to peace talks with Ukraine as long as Trump leads them.

He will hold true to his campaign promise and bring peace to the world!","Wed Nov 20 21:01:29 +0000 2024","26461","751168","4043","708","166","327",,,,,"false","1859341315671994628","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","@elonmusk @nypost @realDonaldTrump President Trump is a good man!","Wed Nov 20 18:36:06 +0000 2024","825","23196","34","21","1","3",,,,,"true","1859304729689587869","false","false","44196397"
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Dear Putin, 

I hope this message finds you well. As an average American, I would like to express my disdain that the lame-duck government has decided to escalate the war between Russia and Ukraine recklessly.

As Trump said, we want the wars to end. 

Sincerely, 
Real Americans","Wed Nov 20 16:26:56 +0000 2024","7546","132333","2026","340","87","75",,,,,"false","1859272225721057757","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","Let your voices be heard. We can show Trump that you support Dan Bongino as USSS Director.

If you want Dan Bongino to be the Director of the Secret Service, put a “👍”  in the comments! https://t.co/NG5MpundBN","Wed Nov 20 14:24:59 +0000 2024","48664","812028","8780","13096","853","238","https://pbs.twimg.com/media/Gc1aLu_W8AAeKvo.jpg",,,,"false","1859241535310598337","false","false",
"https://pbs.twimg.com/profile_banners/1355721251180961792/1629655064","Sun Jan 31 03:35:19 +0000 2021","Political Commentator - America First - MAGA - Trump 2024 - Unfiltered","0","775500","1121669","99439","true","1355721251180961792","true","false","Hill Country, Texas ","Gunther Eagleman™","1863659567604814231","false","https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg","","194455","https://twitter.com/GuntherEagleman","GuntherEagleman","🚨BOMBSHELL: Stephen Miller just confirmed that President Trump will use recess appointments if necessary to get his cabinet! 

""He will use all lawful and Constitutional means to fulfill."" https://t.co/t49uOLdG1O","Wed Nov 20 02:30:58 +0000 2024","25581","342002","4578","266","86","224","https://pbs.twimg.com/ext_tw_video_thumb/1859061579234369536/pu/img/KqZUVvvMPATfCpj1.jpg",,,,"false","1859061847015428202","false","false",
