"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","A Texas official, who this week offered the incoming Trump administration a 1,402-acre plot of land to build ""deportation facilities,"" says other parts of Texas near the border could be offered up in a similar fashion. https://t.co/ft3K9qSh2p","Fri Nov 22 03:01:02 +0000 2024","38","28043","13","16","2","3",,,,,,"false","1859794189485068628","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former Florida Rep. Matt Gaetz withdrew his bid to serve as attorney general in the next Trump administration, but the question remains: can he go back to his old job as a member of Congress? https://t.co/KW34hvL07U","Fri Nov 22 02:18:00 +0000 2024","33","32438","8","36","1","0",,,,,,"false","1859783360857411850","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: President-elect Donald Trump has nominated Pam Bondi as his new pick for attorney general, after Matt Gaetz's withdrawal from consideration.

Bondi is the former attorney general of Florida. https://t.co/b5F3eUUZUY https://t.co/4TzdTudXx9","Thu Nov 21 23:51:33 +0000 2024","64","28028","23","26","5","1","https://pbs.twimg.com/media/Gc8llx6WUAAvnTl.jpg",,,,,"false","1859746505357140468","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: President-elect Donald Trump has nominated Pam Bondi as his new pick for attorney general, after Matt Gaetz's withdrawal from consideration. https://t.co/rCnHTWSEMj","Thu Nov 21 23:44:15 +0000 2024","48","26194","16","30","1","0",,,,,,"false","1859744664506540385","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Nikki Haley, Donald Trump's one-time U.S. ambassador to the U.N., is firing back against Tulsi Gabbard's previous comments echoing Russian disinformation.

Read more: https://t.co/fVGZsiNJt8 https://t.co/ht6YtTJyzZ","Thu Nov 21 21:18:03 +0000 2024","94","34095","23","44","4","3","https://pbs.twimg.com/media/Gc8CdFPWEAAY8zc.jpg",,,,,"false","1859707873015504969","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump is seeking to cash in on his election win by selling new merchandise like Trump Boots and Trump Coins — but experts say there could be conflicts of interest. https://t.co/S7uXLWAHG6","Thu Nov 21 20:41:03 +0000 2024","32","27130","10","41","1","1",,,,,,"false","1859698562747048425","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Matt Gaetz says he is withdrawing his name from consideration to be Donald Trump's AG. Sources told ABC News it became clear that Gaetz was not going to have enough votes for a Senate confirmation with ""no path to 50"" senators.

https://t.co/qitECCE8Vp","Thu Nov 21 18:08:14 +0000 2024","123","39106","33","73","15","5",,,,,,"false","1859660105916219722","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Matt Gaetz says he is withdrawing from consideration to serve as attorney general in the Trump administration. https://t.co/qitECCDB5R https://t.co/KgeYT7Da37","Thu Nov 21 17:56:47 +0000 2024","87","30677","22","42","10","4","https://pbs.twimg.com/media/Gc7UYIuWgAAOQ13.jpg",,,,,"false","1859657223296721199","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former GOP Rep. Matt Gaetz says he is withdrawing his name from consideration to be President-elect Donald Trump's attorney general.

Gaetz informed Trump late Thursday morning that he’d be withdrawing, sources familiar with the matter told ABC News. 

https://t.co/qitECCE8Vp https://t.co/wP3z4h9BGI","Thu Nov 21 17:48:41 +0000 2024","115","34586","48","50","14","6","https://pbs.twimg.com/media/Gc7SfBHXUAAAMlV.jpg",,,,,"false","1859655185385308214","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former Rep. Matt Gaetz says he is withdrawing from consideration to serve as attorney general in the Trump administration. https://t.co/b1utqxyG32 https://t.co/5weWMSR1zI","Thu Nov 21 17:47:47 +0000 2024","66","27559","22","18","9","4","https://pbs.twimg.com/media/Gc7SUiTWsAAMhN3.jpg",,,,,"false","1859654960620704049","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","ABC NEWS SPECIAL REPORT: Matt Gaetz says he is withdrawing from consideration to serve as attorney general in the Trump administration. https://t.co/qitECCDB5R
https://t.co/W6jvt3YLxf","Thu Nov 21 17:40:24 +0000 2024","82","32396","26","26","15","4",,,,,,"false","1859653101084430376","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Former Rep. Matt Gaetz announced Thursday he is withdrawing his name from consideration to be Donald Trump’s attorney general.

Read more: https://t.co/WTHIq21Das https://t.co/1lITAMEK6K","Thu Nov 21 17:35:31 +0000 2024","119","34504","48","38","30","4","https://pbs.twimg.com/media/Gc7PhX1WwAAhH9A.jpg",,,,,"false","1859651871931048081","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Matt Gaetz says he is withdrawing from consideration to serve as attorney general in the Trump administration.

https://t.co/XWBTizNrIA","Thu Nov 21 17:33:26 +0000 2024","772","217176","248","97","116","43",,,,,,"false","1859651348889047382","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump distanced himself from Project 2025 on the campaign trail but has since nominated several authors or contributors from the controversial conservative presidential wishlist to his administration. https://t.co/KZTFMmEQ3V","Thu Nov 21 15:58:11 +0000 2024","112","32569","38","114","11","9",,,,,,"false","1859627376340025571","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump's pick for the director of national intelligence, former Rep. Tulsi Gabbard, has little experience working with the nation's spy agencies and a long track record of echoing the Russian disinformation they work to counter. https://t.co/oIhPzKRlPN","Thu Nov 21 14:03:46 +0000 2024","61","24859","32","61","8","5",,,,,,"false","1859598581675557146","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Private prison companies contributed more than $1 million to Donald Trump's reelection — and are now poised to benefit from his mass deportation plan. https://t.co/z7js2pt0AO","Thu Nov 21 01:09:05 +0000 2024","44","33542","33","27","6","3",,,,,,"false","1859403627749683272","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Donald Trump’s pick to lead the Department of Education, Linda McMahon, is at the center of a lawsuit filed last month, alleging the former WWE executive tried to conceal the “sordid underbelly of WWE’s sexual abuse culture.”

@selinawangtv reports. https://t.co/RH9rGUykBE https://t.co/RmkM7oYI8E","Wed Nov 20 22:04:55 +0000 2024","85","38736","55","48","7","6","https://pbs.twimg.com/media/Gc3DjD8aAAAx0XS.jpg",,,,,"false","1859357281349140694","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Texas Land Commissioner Dawn Buckingham is offering the incoming Trump administration 1,402 acres it purchased along the Texas-Mexico border to be used in a mass deportation operation. https://t.co/5yd7CyOU5R","Wed Nov 20 17:37:03 +0000 2024","40","21904","18","13","4","2",,,,,,"false","1859289870780215586","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Lara Trump, Republican National Committee co-chair and daughter-in-law of President-elect Donald Trump, said that she would ""absolutely"" accept an appointment to the U.S. Senate to replace Sen. Marco Rubio if Florida Gov. Ron DeSantis chose her. https://t.co/ZlJj93k8ug","Wed Nov 20 15:22:19 +0000 2024","57","31269","15","42","3","2",,,,,,"false","1859255962692882706","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump's picks to lead the next administration are talking about abolishing entire agencies and firing tens of thousands of federal workers at a time.

But can he and they actually do all that? https://t.co/YOaZywHYxJ","Wed Nov 20 14:16:46 +0000 2024","279","55265","76","422","11","22",,,,,,"false","1859239464779804905","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Experts say that within his first few months in office, President-elect Donald Trump could dramatically tap into America's drilling landscape. https://t.co/HhJ7CXHZU4","Wed Nov 20 12:58:44 +0000 2024","79","26463","18","66","2","1",,,,,,"false","1859219830177435985","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","The Trump administration's plan to use active-duty U.S. military personnel to help with the mass deportation of undocumented migrants appears to be similar to the support role that troops provided along the U.S-Mexico border in 2018 and 2019. https://t.co/mJVW5wgpzF","Wed Nov 20 12:31:37 +0000 2024","29","27356","10","27","0","2",,,,,,"false","1859213002928460182","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump's picks to lead the next administration are talking about abolishing entire agencies and firing tens of thousands of federal workers at a time.

But can he and they actually do all that? https://t.co/O8QvBBD9Ae","Wed Nov 20 10:13:24 +0000 2024","44","26753","16","43","2","6",,,,,,"false","1859178221503205832","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump announced Tuesday he is nominating Linda McMahon, a former WWE executive and the former Small Business Services secretary, to lead the Department of Education.

Her appointment must be approved by the Senate. https://t.co/MOthRhtMEo","Wed Nov 20 06:32:38 +0000 2024","33","23587","11","24","5","2",,,,,,"false","1859122665488896095","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump announced Tuesday he is nominating Linda McMahon, a former WWE executive and the former Small Business Services secretary, to lead the Department of Education.

Her appointment must be approved by the Senate. https://t.co/pB8wItu3TJ https://t.co/0eBMDIlcGH","Wed Nov 20 02:26:41 +0000 2024","36","39686","26","39","15","6","https://pbs.twimg.com/media/Gcy16p_XQAAL5vC.jpg",,,,,"false","1859060769075179992","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump joined Elon Musk in Texas on Tuesday as SpaceX tested its massive ""Starship"" rocket from its launch facility on the Gulf of Mexico. https://t.co/GS7DPGOkQW https://t.co/K19gYd36UN","Tue Nov 19 22:50:43 +0000 2024","74","30195","23","35","5","7","https://pbs.twimg.com/amplify_video_thumb/1859005885709742080/img/P4QDYW8ezJA55ubl.jpg",,,,,"false","1859006419699188010","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","JUST IN: President-elect Donald Trump and Elon Musk traveled to Brownsville, Texas to watch the launch of the SpaceX Starship.

https://t.co/gmKWiky87o https://t.co/t0qbJbw6OR","Tue Nov 19 22:37:51 +0000 2024","72","30501","14","38","6","3","https://pbs.twimg.com/media/GcyBgk1WYAAuIBX.png",,,,,"false","1859003179184353634","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Dr. Mehmet Oz has been selected to serve as the administrator of the Centers for Medicare and Medicaid Services, President-elect Trump announced. https://t.co/CZ7OoQ4RFm https://t.co/i0aHelOgmU","Tue Nov 19 22:05:38 +0000 2024","39","30281","13","32","2","3","https://pbs.twimg.com/amplify_video_thumb/1858994310676455424/img/5rD43payZL2v5kg5.jpg",,,,,"false","1858995072991457708","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814496","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump's picks to lead the next administration are talking about abolishing entire agencies and firing tens of thousands of federal workers at a time.

But can he and they actually do all that? https://t.co/rPeKWnRvkW","Tue Nov 19 21:28:05 +0000 2024","19","26116","8","50","4","3",,,,,,"false","1858985625031983581","false","false",
