"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","President Trump’s Thanksgiving Message! Thankful for him &amp; thankful to live in The United States of America ♥️ https://t.co/TOaYa2ZKFf","Thu Nov 28 06:01:24 +0000 2024","5511","75152","843","174","15","45","https://pbs.twimg.com/media/Gdczx-BW4AELphw.jpg",,,"false","1862013907956617396","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Among all of the great things that President Trump has done for this country, he has given us a new dance and a reappreciation for the YMCA.

I can't think of many things more unifying than that! https://t.co/GSWm8U0APT","Wed Nov 27 18:09:11 +0000 2024","1915","52102","312","65","10","32","https://pbs.twimg.com/amplify_video_thumb/1861834554517929984/img/AkGVqbFPvWJ4bJWb.jpg",,,"false","1861834671874592946","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","The American people got out &amp; voted &amp; gave President Trump a mandate.

With that mandate, Trump has put together an incredible cabinet that will help fulfill the promises he made to the American people.

Now, Congress needs to do its job &amp; let Trump have the team he needs to turn https://t.co/Kib83FaEae","Wed Nov 27 04:41:55 +0000 2024","2080","52173","384","90","4","22","https://pbs.twimg.com/amplify_video_thumb/1861631381245181952/img/bDTJXho1bdP23g_N.jpg",,,"false","1861631516037808312","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","President Trump has assembled a strong team to secure our border. And I know they will be ready to go on Day One.   https://t.co/aXQVRYKeQ2","Tue Nov 26 19:58:49 +0000 2024","2169","45617","333","103","5","6",,,,"false","1861499871888581064","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I had the opportunity to meet @elonmusk at Mar-A-Lago last week. I thanked him for saving the First Amendment &amp; helping restore our freedoms.

I think he's going to do great things with @DOGE.

Elon will help President Trump clean up this government, stop the wasteful spending, https://t.co/6J5Yj8ySPP","Sun Nov 24 23:50:51 +0000 2024","14053","205037","2180","250","36","82","https://pbs.twimg.com/amplify_video_thumb/1860833377240096769/img/uM9w_Kur565k4A4o.jpg",,,"false","1860833490243289374","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I don't know what's next for me. I'm looking at a lot of different things &amp; will make some decisions in the coming weeks after enjoying the holidays with my family.

But for now, I'm enjoying spending time at home, watching the media's unhinged reactions to President Trump's https://t.co/QutGXcvaNr","Sun Nov 24 01:27:13 +0000 2024","16007","427431","2029","623","54","107","https://pbs.twimg.com/amplify_video_thumb/1860495215884214272/img/ZP6dDYNmC9mXUKmm.jpg",,,"false","1860495355181240824","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I got into politics reluctantly because our founding fathers taught me that citizen politicians can make a difference.

President Trump was my inspiration, a political outsider, jumping in and shaking up the status quo.

I will do anything to help my country.

But for now, I'm https://t.co/VudMPvrhvc","Sat Nov 23 17:59:47 +0000 2024","7613","127769","1251","361","29","55","https://pbs.twimg.com/amplify_video_thumb/1860382530748157952/img/Kqv3cn4wgjnxdKFr.jpg",,,"false","1860382753994473678","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","The media would rather broadcast hysterics over Trump's cabinet picks than cover the tragic consequences that result from terrible Democrat leadership like the murder of Laken Riley.

I extend my condolences to the Riley family along with this promise. That border WILL be https://t.co/8VY2nbsLFY","Sat Nov 23 02:01:36 +0000 2024","8516","141481","1968","111","8","58","https://pbs.twimg.com/amplify_video_thumb/1860141478267265026/img/_xVK6W51njgd6M0N.jpg",,,"false","1860141618033983868","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Want to know if a Trump cabinet pick is great? Watch how hard the Fake News tries to take them down. 

Media outrage isn’t a red flag—it’s a green light. If they’re trying to destroy someone, that’s your sign they’re the perfect person for the job.","Fri Nov 22 21:30:53 +0000 2024","8514","105146","1764","339","42","48",,,,"false","1860073490793316656","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","President Trump took a bullet for this country. 

It’s not too much to ask our representatives to take a hard vote. https://t.co/LBZBnpltSA","Thu Nov 21 22:02:58 +0000 2024","9970","490533","1824","326","48","52","https://pbs.twimg.com/media/Gc8MvHcXIAEX2Ac.jpg",,,"false","1859719178229514267","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Part of the reason I ran for Senate was to ensure that Trump gets the Cabinet he needs to fulfill his agenda.

That's what the American people voted for.

Unfortunately, far too many politicians who were willing to let Biden’s nominees sail through now seem to think their job is","Thu Nov 21 18:58:55 +0000 2024","33398","1142175","7522","1515","202","307",,,,"false","1859672859972338006","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake",".@RubenGallego just came out against President Trump’s deportation effort.

He was Trump’s biggest obstacle in Congress, &amp; he’ll be the same in the Senate.

Shame on those who knew better who played along with his charade.

He will NEVER secure the border.","Tue Nov 19 00:27:37 +0000 2024","32178","426574","7920","1257","130","222",,,,"false","1858668416782975452","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Congratulations to my friend Sergio Gor on his appointment to a vital role in the Trump administration! 

Few have shown the loyalty &amp; dedication that he has, and even fewer have worked as tirelessly to put President Trump back in the White House. 

Congrats, @SergioGor! 🇺🇸 https://t.co/4VmD4R2yHi","Thu Nov 14 03:36:36 +0000 2024","6750","129322","846","152","17","45","https://pbs.twimg.com/media/GcUMX2qbkAMeSB5.jpg",,,"false","1856904035993096251","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","BREAKING: Donald Trump just won his THIRD Election! Congratulations, Mr. President! 🇺🇸 https://t.co/qWgM0SnUbV","Wed Nov 06 06:40:00 +0000 2024","171585","2474115","16369","2763","331","1115","https://pbs.twimg.com/media/GbrpoT5acAAzzs3.jpg",,,"false","1854051086081851543","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","It’s time for the Fake News to CALL this race. We ALL know Trump won!

MAGA is staying up late to hear President Trump’s Victory Speech.  

No matter HOW LATE IT IS.🇺🇸","Wed Nov 06 06:08:22 +0000 2024","47403","1044097","6158","851","96","269",,,,"false","1854043127650078876","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Polls close in ONE hour.

The fate of Arizona lies in your hands.

All we ask for is your VOTE.

Can President Trump and I count on you?

Find a Polling Location Near YOU⤵️
https://t.co/HeBgNRpfcs https://t.co/qoajHiIYSF","Wed Nov 06 01:00:12 +0000 2024","2763","85213","804","72","16","11","https://pbs.twimg.com/media/Gbqb3IuWIAssVHD.jpg",,,"false","1853965573966954541","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Biden/Kamala &amp; @RubenGallego have ceded control of our southern border to the cartels &amp; created an environment where the cartels can exploit &amp; endanger Americans

Day 1 in the Senate, I will work with President Trump to stop the cartels &amp; secure our border https://t.co/auPUOa3S5n","Tue Nov 05 23:31:18 +0000 2024","1272","75195","291","39","2","3",,,,"false","1853943202673226020","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I was joined in Mesa on @newsmax by a special guest, my son Leo!

We are seeing strong turnout from Republicans &amp; conservative-leaning Independents, who have been left behind by this radical @DNC

A Vote for Trump for President &amp; Kari Lake for Senate is a vote to bring back https://t.co/quR9hnu891","Tue Nov 05 20:00:29 +0000 2024","2486","75659","477","44","5","15","https://pbs.twimg.com/amplify_video_thumb/1853890049789616129/img/h9j6zTUjeJ8TiyNo.jpg",,,"false","1853890147844309411","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","💗💗INCREDIBLE 💗💗

Our “Trump Train” busses are going to voting centers with long lines, picking people up and taking them to nearby locations with NO WAIT! 

Headed to the next location! 
Hope to see you there! #MAGA https://t.co/BFVzsJcT6m","Tue Nov 05 18:01:05 +0000 2024","58923","1255481","13639","744","203","574","https://pbs.twimg.com/amplify_video_thumb/1853860004526198784/img/9aSGG1QZ1vYOyq4v.jpg",,,"false","1853860098155876512","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I'm so excited for us to get President Trump back into the White House so he can save America. 

I'm looking forward to joining him in the US Senate to make sure that the America First Agenda is moved through the Senate &amp; implemented so that we can Make America Great Again!

VOTE https://t.co/DqRfF4OnGl","Tue Nov 05 15:01:24 +0000 2024","2575","61981","566","105","9","19","https://pbs.twimg.com/amplify_video_thumb/1853814578691411968/img/Q7bYPEl_I_9I9xHS.jpg",,,"false","1853814879083270567","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I've been all over the country. I've been all over this beautiful state. We are so united. 

President Trump has brought this country together.

It's not Republican versus Democrat anymore. It's Americanism versus Communism. It's Americanism versus Globalism. 

I want https://t.co/sueTMepTyI","Tue Nov 05 14:02:42 +0000 2024","2945","56633","687","77","11","16","https://pbs.twimg.com/amplify_video_thumb/1853799611162382336/img/R8jXi5HScLhtwClP.jpg",,,"false","1853800106861961245","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I’m running for U.S. Senate to give President Trump the Senate majority he needs to secure our border and make life affordable again for Arizonans. 

That’s why I’m asking for your vote today. 

Find a polling location near you at https://t.co/hamVqPmvJZ🗳️ https://t.co/E2bHW9JT53","Tue Nov 05 12:00:01 +0000 2024","6667","260711","1528","147","31","35","https://pbs.twimg.com/ext_tw_video_thumb/1853711626588803073/pu/img/vmNgfO635A6ujt9E.jpg",,,"false","1853769234456969368","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","I'm standing here on the historic steps of the Yavapai County Courthouse, where our favorite son, Barry Goldwater, started a movement.

A movement that led to Reagan, that led to Trump, &amp; a legacy that I hope to carry forward in Washington DC.

I'm not going to DC to make https://t.co/SOfNeeJsx6","Tue Nov 05 03:26:52 +0000 2024","3916","146540","867","53","7","38","https://pbs.twimg.com/amplify_video_thumb/1853639599332937728/img/QWZpHU36Z0h3xP-z.jpg",,,"false","1853640095565549681","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Biden/Harris and Gallego allowed our country to be invaded.

I want to go to Washington, DC, and I want to help President Trump secure our border.

I want to put the American People First.

And in January of 25, that's exactly what we're going to do. https://t.co/mQI3xUgjMX","Tue Nov 05 02:50:16 +0000 2024","3589","76781","794","63","9","35","https://pbs.twimg.com/amplify_video_thumb/1853630777725943808/img/SiUTshG8DUKKbszy.jpg",,,"false","1853630884458442918","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","The media told us the MAGA movement is dead.

From where I'm standing, it's alive and well.

We're going to show the world tomorrow,

It's time for the silent majority tp step forward, go into the voting booth, and cast their vote for Donald J. Trump for President and Kari Lake https://t.co/wXhP6kJJjz","Tue Nov 05 02:43:15 +0000 2024","2701","45667","580","46","9","22","https://pbs.twimg.com/amplify_video_thumb/1853629044471771136/img/0b-RP9kaLTnecrRO.jpg",,,"false","1853629119293960670","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","President Trump calls @RubenGallego an ""Open-Borders Zealot,' and that's EXACTLY what Ruben is.

Gallego has empowered the cartels. 

I want to confront them and bring an end to their reign of terror. https://t.co/D940qVKl8E","Mon Nov 04 21:32:51 +0000 2024","1616","54853","508","64","11","6","https://pbs.twimg.com/amplify_video_thumb/1853550862423007232/img/XjpIZWUHVvCWrK0J.jpg",,,"false","1853551004895043936","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","If YOU vote, President Trump and I will win, &amp; we're going to do great things for Arizona. 

We will secure our southern border.

We will restore that strong Trump economy.

We will make sure our kids are getting a world-class education.

We will end these endless wars &amp; bring https://t.co/ab1lkIpNyp","Mon Nov 04 20:27:14 +0000 2024","4868","55544","1328","111","12","24","https://pbs.twimg.com/amplify_video_thumb/1853533997344718848/img/LKJitvBSZ9YJcoEA.jpg",,,"false","1853534489751777700","false","false",
"true","false","https://pbs.twimg.com/profile_banners/1082197856/1726711977","Sat Jan 12 07:47:51 +0000 2013","Follower of Christ. Wife to Jeff. Mother to Ruby & Leo. A Nightmare for the Fake News. Trump-Endorsed Nominee for U.S. Senate in Arizona. #AmericaFirst","KariLake.com","http://KariLake.com","0","23","https://t.co/EmzgOS1TsY","0","37857","2416942","1046","true","1082197856","true","false","false","Arizona","9162","Kari Lake","1856869659783352689","false","https://pbs.twimg.com/profile_images/1600623137300750336/JAUThK8o_normal.jpg","","39424","https://twitter.com/KariLake","user","https://x.com/KariLake","KariLake","Biden/Harris &amp; @RubenGallego Delivered More Migrants than Jobs to America in October.

We can’t go on like this.

A vote for Trump for President &amp; @KariLake for Senate is a vote to stop this madness, bring back jobs, and put Americans First. https://t.co/Ng4QULjvcs","Mon Nov 04 18:00:58 +0000 2024","1191","55281","475","56","15","9",,,,"false","1853497683681677612","false","false",
