"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Good morning everyone.  This is Bill Mitchell and welcome to Donald Trump News!","Mon Nov 25 12:35:33 +0000 2024","365","8351","29","35","1","1",,,,,,"false","1861025933487984665","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","What are 3 things off the top of your head you can do to help Trump now that we have won?","Mon Nov 25 05:39:04 +0000 2024","40","4432","12","14","1","0",,,,,,"false","1860921122306318803","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","What do you think Trump's first 100 days will be remembered for?","Sun Nov 24 22:35:19 +0000 2024","37","5737","11","43","3","1",,,,,,"false","1860814480529125449","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Scott Jennings agrees completely with my earlier post that Trump has put together a diverse cabinet that looks like America.  What he has NOT appointed is any RINOS!

https://t.co/payecWUM94","Sun Nov 24 16:47:48 +0000 2024","901","21214","213","13","4","13","https://pbs.twimg.com/ext_tw_video_thumb/1860700753330835457/pu/img/RsSd3lKZXW-5OQPV.jpg",,,,,"false","1860727026472063227","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","So what can Democrats do? America just resoundingly told them that they're wrong with their agenda and they want to give Trump a try. So are they going to aggressively block Trump and remain deaf to America?

They're really in a position where they just about have to work with","Sun Nov 24 16:14:56 +0000 2024","20","5237","5","6","1","1",,,,,,"false","1860718754490876046","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trump is going to hit inauguration day with incredible momentum.  Democrats try to obstruct at their own political peril.","Sun Nov 24 16:13:24 +0000 2024","77","5472","10","5","1","0",,,,,,"false","1860718369671877007","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","@CBSNews Wow, When Donald Trump starts getting 59% in a CBS poll, you know the Democrats are in trouble.","Sun Nov 24 16:04:24 +0000 2024","318","4250","14","9","0","3",,,,,,"true","1860716105343385770","false","false","15012486"
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Of all the things that can be investigated first by the Trump Administration, I'd say #ActBlue is the most important.  Expose the corruption and foreign donations and the Democrat Party and the whole thing comes crumbling down.","Sun Nov 24 15:51:16 +0000 2024","156","2382","57","6","4","0",,,,,,"false","1860712801360089289","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trump is going to fill his cabinet before California finishes counting votes!  Democrats suck at everything.","Sun Nov 24 13:49:03 +0000 2024","442","5780","70","7","4","0",,,,,,"false","1860682041752215607","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I said it from the start.  Matt Gaetz was a stalking horse for Trump's REAL PICK. How do you think they had Pam Bondi ready to go so fast?

https://t.co/AXlcooeutn","Sun Nov 24 12:38:10 +0000 2024","289","10133","59","6","1","6","https://pbs.twimg.com/amplify_video_thumb/1860050328386715648/img/Xj7ehoViEf9GJS62.jpg",,,,,"false","1860664204270641485","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Pam Bondi is so perfect to be Trump's AG you really have to wonder why he nominated the totally unqualified Matt Gaetz first unless he was just a stalking horse and Trump was doing him a favor by giving him a graceful exit from Congress before the ethics report hit.","Sun Nov 24 11:21:26 +0000 2024","148","8503","12","44","5","2",,,,,,"false","1860644893946716585","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Turns out 5 million fewer votes were counted in 2024 than 2020 and Trump won by 2.5 million. I'm guessing 20 million of Kamala's were still fake. Have you seen the price of printer ink?  No wonder she is broke.","Sun Nov 24 10:25:56 +0000 2024","210","5000","52","20","1","2",,,,,,"false","1860630928512442731","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","A 2017 police report throws a wrench in the sexual assault accusation against Trump's defense pick, Pete Hegseth, hinting at a consensual encounter rather than the claimed assault.

“This smells like utter bullsh*t,” commented Megyn Kelly, a former attorney and Fox News anchor, https://t.co/vl7odcCTSO","Sun Nov 24 00:36:45 +0000 2024","135","3356","51","14","2","1","https://pbs.twimg.com/media/GdHDHPMWoAAYfBc.jpg",,,,,"false","1860482652920267050","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I was a very early adopter of Trump and trust me, at the time a lot of people thought we  were NUTS.  That's why Trump made Sessions his AG.  Sessions was one of the few early establishment types who believed in him.","Sat Nov 23 21:39:02 +0000 2024","100","6482","7","25","1","2",,,,,,"false","1860437932038840720","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","My reaction to Pam Bondi endorsing Jeb Bush early in 2016.

Who cares. 🙄

I mean, it's not like she called him Hitler like JD Vance did. :-)

A lot of people were seriously concerned that Trump was a bad choice early on.  He later won them over.  Also, people forget that when","Sat Nov 23 21:10:00 +0000 2024","108","4477","11","21","2","2",,,,,,"false","1860430622251958496","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trust me.  The Democrats are SCARED SH*TLESS Trump is going to investigate the voter fraud in 2020.","Sat Nov 23 20:50:44 +0000 2024","1984","15513","316","108","14","12",,,,,,"false","1860425774236369187","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I'm so excited about Trump's cabinet.  Not sure on the Surgeon General but overall massively better than the first term.  These people are going to TRANSFORM America!

Watch out Democrats, Americans are going to LOVE this.","Sat Nov 23 20:48:53 +0000 2024","95","3646","23","13","1","1",,,,,,"false","1860425308584689790","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","THINK ABOUT THIS:

Every dirty trick the Democrats tried against Trump failed because they sucked so hard America was done with them.","Sat Nov 23 12:04:28 +0000 2024","131","3262","21","7","1","0",,,,,,"false","1860293336910664057","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","WHAT TO DO IF YOU DON'T LIKE A TRUMP PICK:

Say so, and why.  If you don't like a pick you are not being disloyal to Trump by disagreeing with it on X.  We are still a month and a half from confirmation hearings and Trump may be A/B testing some of these to get our reaction.","Sat Nov 23 09:58:31 +0000 2024","69","3165","12","16","1","1",,,,,,"false","1860261639028634080","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","People on X are not loving this pick.  What do you think?  Why did Trump make it?","Sat Nov 23 09:32:09 +0000 2024","289","31614","82","229","17","8",,,,,"1860184501940294132","false","1860255005216743830","false","true",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Which Trump Cabinet is better and why?","Sat Nov 23 07:55:17 +0000 2024","47","5845","16","54","3","0",,,,,,"false","1860230628874273017","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444975","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Is this where Matt Gaetz is going?  To help Trump investigate 2020 fraud?","Sat Nov 23 01:28:26 +0000 2024","157","6273","52","14","1","0",,,,,"1860130524435562511","false","1860133273286107607","false","true",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","If Trump had won in 2020, his second term would have been weakened by weak staff and a Covid hangover.  Now Biden spent 4 years ruining the Democrat brand and Trump had an historic mandate!

All things work together for the good of those who love the Lord!","Fri Nov 22 19:26:18 +0000 2024","803","9326","122","63","6","10",,,,,,"false","1860042137288729087","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Ret. Gen. Milley says America will 'be okay' under Trump, after reportedly saying he was 'fascist to the core'!

MILLEY BACKTRACKS CLAIMS - Gen. Milley, once calling Trump “fascist to the core,” now reassures Americans the country will be fine. Speaking on MSNBC, Milley https://t.co/EweLrlyMa6","Fri Nov 22 18:12:35 +0000 2024","48","4673","23","25","3","0","https://pbs.twimg.com/media/GdAhmRAXMAAliti.jpg",,,,,"false","1860023589581242835","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I think Matt Gaetz knew his House career was over and rather than be pushed out by the ethics report, Trump gave him a chance to leave on his own terms and go out a hero to the party.

Would love to see Trump name Gaetz Special Counsel to investigate #ActBlue!","Fri Nov 22 18:07:26 +0000 2024","220","5644","31","20","3","3",,,,,,"false","1860022291943555451","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","With Matt Gaetz Gone, Establishment Media Targets Pete Hegseth, Tulsi Gabbard!

MEDIA BIAS EXPOSED - The establishment media, fresh from derailing Matt Gaetz’s nomination, now targets Trump’s cabinet picks, Pete Hegseth and Tulsi Gabbard. Unfounded allegations dominate coverage, https://t.co/OSJtXvPJ3c","Fri Nov 22 17:56:41 +0000 2024","45","3052","15","20","1","0","https://pbs.twimg.com/media/GdAd9Q3W8AAgyBs.jpg",,,,,"false","1860019586805969152","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trump Reportedly Considering Dan Bongino to Run the Secret Service

BONGINO IN THE RUNNING - President-elect Trump is reportedly weighing Dan Bongino, a former Secret Service agent and NYPD officer, or Sean Curran, his current detail head, to lead the Secret Service. Bongino has https://t.co/y7AzfkCOd4","Fri Nov 22 17:52:30 +0000 2024","84","3249","20","15","2","0","https://pbs.twimg.com/media/GdAdACDXwAAE9PG.jpg",,,,,"false","1860018534992019523","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trump won but a lot more than just MAGA voted for him.  We need to find a way to work with this whole big beautiful tent Trump created.","Fri Nov 22 15:12:24 +0000 2024","91","2581","12","19","1","0",,,,,,"false","1859978244793278493","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","People really need to start doing their own research and fact-checking what some ""pundits"" on X say.

All of the stuff about Trump forcing the Senate into recess and appointing Gaetz was NEVER going to happen and yet for a week it was all over X as a fact.  I fought back against","Fri Nov 22 14:38:39 +0000 2024","109","4934","11","30","1","1",,,,,,"false","1859969750480166921","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Good morning everyone!  Consensus is that Pam Bondi sails through on confirmation and will be a strong and capable AG commiitted the Trump agenda.  Excellent resume.  Very smart.  Very tough.  Liked by MAGA and the Establishment which is a unicorn.","Fri Nov 22 10:52:06 +0000 2024","373","6461","53","37","3","2",,,,,,"false","1859912734823051359","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14224","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I'm sorry.  People do realize Trump's nominees need to actually be confirmed, right?  That means candidates with appeal that goes beyond pure MAGA.  The fact the establishment also likes a candidate doesn't make them bad - it makes them confirmable.","Fri Nov 22 06:33:19 +0000 2024","118","7072","7","56","2","2",,,,,,"false","1859847609659294002","false","false",
