"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Which stocks wil you buy in a Trump presidency?","Sat Nov 16 23:01:00 +0000 2024","2731","795739","70","1191","46","628",,,"false","1857921842260095203","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","“The young voters who, after years living in their parents’ basement, swung right in this election, will expect President Trump to act as America’s real estate developer in chief, and build the housing that they need,” Redfin chief executive Glenn Kelman has said.","Sat Nov 16 21:01:00 +0000 2024","1503","205485","112","141","21","75",,,"false","1857891643292094665","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Senator Bernie Sanders has announced he will work with Trump to cap the credit card interest rates at 10%","Sat Nov 16 15:20:03 +0000 2024","14016","723967","908","468","171","344",,,"false","1857805839244927373","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","SEC Chair Gary Gensler is expected to step down voluntarily after Thanksgiving and depart in early January, ahead of Donald Trump’s inauguration, according to Fox Business producer Eleanor Terrett.

Read more: https://t.co/ri5pThGyFT","Sat Nov 16 03:31:00 +0000 2024","288","102046","40","37","7","5",,,"true","1857627402157044050","false","false","1200616796295847936"
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Larry Kudlow, seen as a candidate for a senior economic policy role, told Donald Trump’s team that he doesn’t want to return to government.","Fri Nov 15 23:31:00 +0000 2024","374","134844","38","55","4","14",,,"false","1857567004049182853","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Processed food stocks fall as investors brace for increased scrutiny under Trump, RFK Jr, per CNBC.","Fri Nov 15 21:31:00 +0000 2024","11674","610966","1106","360","185","307",,,"false","1857536805249417267","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Trump plans to dismantle Biden AI safeguards after victory, per Ars Technica.

Trump plans to repeal Biden's 2023 order and levy tariffs on GPU imports, per Ars Technica.","Fri Nov 15 18:47:26 +0000 2024","1073","223663","81","103","37","69",,,"false","1857495644547723432","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Donald Trump is already passing his phone to Elon Musk to chat with world leaders, per FORTUNE.","Fri Nov 15 12:57:00 +0000 2024","12749","886218","729","519","195","469",,,"false","1857407452591096260","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","President-elect Trump on Elon Musk: ""He likes this place. I can’t get him out of here!...I'm asking him 'what do you do best?' and we were not able to figure it out.""","Fri Nov 15 03:22:45 +0000 2024","6742","719118","326","239","91","324",,,"false","1857262940652548206","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","BREAKING: Trump names RFK Jr. as Secretary of Health and Human Services","Thu Nov 14 21:14:46 +0000 2024","9327","407823","551","199","129","97",,,"false","1857170330613141624","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","BREAKING: Donald Trump is expected to nominate former presidential candidate and anti-vaccine activist Robert F. Kennedy Jr. to lead the Department of Health and Human Services.","Thu Nov 14 20:50:16 +0000 2024","11152","832862","650","755","175","213",,,"false","1857164168564011358","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","BREAKING: Florida Attorney General has filed a lawsuit against current and former officials of the Federal Emergency Management Agency (FEMA), accusing them of conspiring to discriminate against Florida hurricane victims who displayed support for President-elect Trump.","Thu Nov 14 20:35:32 +0000 2024","3531","171081","432","93","20","73",,,"false","1857160460665069756","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Donald Trump: JPMorgan, $JPM, CEO Dimon will not be part of my administration.","Thu Nov 14 19:05:53 +0000 2024","3323","292317","295","187","34","54",,,"false","1857137899285671987","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","President-elect Donald Trump's transition team is planning to kill the $7,500 consumer tax credit for electric-vehicle purchases as part of broader tax-reform legislation, per Reuters.","Thu Nov 14 18:34:05 +0000 2024","4598","590408","322","282","98","181",,,"false","1857129893781266473","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","President Trump now has a grey government checkmark on X. https://t.co/epugvLlQnW","Thu Nov 14 17:18:09 +0000 2024","2450","178014","114","145","18","23","https://pbs.twimg.com/media/GcXIaluWYAE-FOl.jpg",,"false","1857110786453233794","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Gen Z Americans rush to explore move to Canada since Trump’s election win, per FORTUNE.","Thu Nov 14 16:57:00 +0000 2024","1874","270443","85","588","87","53",,,"false","1857105463256461670","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Donald Trump's pick for Vice President JD Vance owns between $250,000-$500,000 in Bitcoin.","Thu Nov 14 14:37:00 +0000 2024","4157","398056","176","227","28","89",,,"false","1857070230587273462","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Donald Trump’s election win will create a DEI reckoning that forces companies to either stand up for their policies or ‘step away,' per FORTUNE.","Thu Nov 14 13:57:00 +0000 2024","2614","312737","208","150","25","63",,,"false","1857060164592951523","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","The Guardian will stop posting on X following Trump’s victory, citing the platform as ‘toxic.’","Thu Nov 14 00:36:29 +0000 2024","3624","315326","127","555","50","38",,,"false","1856858708245876761","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","JUST IN: Matt Gaetz has resigned from the House, the same day that Donald Trump announced that he chose him to be his attorney general.","Thu Nov 14 00:09:34 +0000 2024","5706","629863","328","154","52","152",,,"false","1856851934759555507","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","President-elect Donald Trump's transition team are drawing up a list of military officers to be fired, potentially to include the Joint Chiefs of Staff, per Reuters","Wed Nov 13 23:25:42 +0000 2024","3243","255125","267","155","36","58",,,"false","1856840893841457187","false","false",
"false","true","https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261","Sat Nov 30 03:25:32 +0000 2019","Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC","bit.ly/4ayctTD","http://bit.ly/4ayctTD","98","121","https://t.co/wGf2ZdlXpw","bit.ly/3Bf2pNJ","http://bit.ly/3Bf2pNJ","131","154","https://t.co/0xJ9e0ZYYG","bit.ly/3V8D6Gb","http://bit.ly/3V8D6Gb","161","184","https://t.co/nsxZlPV0pC","unusualwhales.com","https://unusualwhales.com","0","23","https://t.co/Fmux22k4t1","0","63671","1941024","2403","true","1200616796295847936","true","false","false","United States","24699","unusual_whales","1742207287966777673","false","https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png","","131549","https://twitter.com/unusual_whales","user","https://x.com/unusual_whales","unusual_whales","Special counsel Jack Smith and his team to resign before Trump takes office, per CNBC.","Wed Nov 13 22:46:06 +0000 2024","1696","193919","117","116","25","32",,,"false","1856830930444267861","false","false",
