"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 RFK JR. MAKES A SPLASH... NAKED

Wife, Cheryl Hines, posts her husband, RFK Jr., showering in the background of her Instagram beauty promo. 

Trump's HHS pick was sure to plug “Make America Healthy Again"" during the video.

Source: NY Post https://t.co/aPyG6Gszau","Sat Nov 30 14:59:34 +0000 2024","433","77350","33","67","6","21","https://pbs.twimg.com/media/GdpB1oLXoAAplQt.jpg","https://pbs.twimg.com/media/GdpB1oMW4AA3_Qf.jpg",,,,"false","1862874117101252805","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸TRUMP MOVES TO CUT DEI FUNDING AT UNIVERSITIES

Trump is enlisting Christopher Rufo to lead a push against diversity, equity, and inclusion (DEI) programs in federally funded universities.

@realchrisrufo  proposes cutting federal aid to institutions that maintain DEI https://t.co/wQaufi1xTn","Sat Nov 30 14:52:12 +0000 2024","1415","128997","293","106","25","42","https://pbs.twimg.com/media/GdpAKGSXsAAGFZa.png","https://pbs.twimg.com/media/GdpAUUzXEAAGOpo.jpg",,,,"false","1862872264045428766","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸TRUMP'S BORDER CZAR:  WE ARE COMING... DO NOT GET IN OUR WAY!

Homan:

""Do not harbor and conceal an illegal alien.. because it is a crime.

Don't impede us because it's a crime.

Don’t obstruct because it's a crime…""
https://t.co/DZMRthXKWM","Sat Nov 30 13:43:38 +0000 2024","1186","95127","206","92","13","33","https://pbs.twimg.com/amplify_video_thumb/1862681925439430660/img/sYqWLNGsq_fhtcVu.jpg",,,,,"false","1862855005021028718","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇵🇰 IMRAN KHAN’S LIFE IN DANGER: IS PAKISTAN GOV TRYING TO KILL HIM BEFORE TRUMP?

Trump set to return to the White House in January, allegations emerge of a plot by Pakistan’s establishment to eliminate former Prime Minister Imran Khan.

Khan is reportedly isolated, denied family https://t.co/U6nT4YR9wR","Sat Nov 30 11:30:42 +0000 2024","16074","391037","10078","735","301","212","https://pbs.twimg.com/media/GdoRczkXUAA9oY6.jpg","https://pbs.twimg.com/media/GdoRc9lWMAA_hpp.jpg",,,,"false","1862821554213568969","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","TRUMP'S CABINET: NO COUNTRY FOR OLD MEN

While Biden's Cabinet reads like a who's who of the Baby Boomer generation, Trump's lineup is more like a Gen X and Millennial mashup. 

Instead of those classic vinyl records of yesteryear, we've got the Spotify playlist of political https://t.co/NU5AhRTRqm","Sat Nov 30 08:54:00 +0000 2024","1211","137801","199","88","11","27","https://pbs.twimg.com/media/GdnudQzWYAARPsO.jpg",,,,"1862747598693552633","false","1862782119115628921","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 BANKS DEBANKED TRUMP AFTER CAPITOL RIOTS

In January 2021, Deutsche Bank, Trump’s long-standing financial partner, ended their 20-year relationship. 

Despite Trump’s success in building a global brand, Deutsche cut ties during political pressure.

Signature Bank followed suit https://t.co/j25RGVv9sL","Sat Nov 30 05:29:49 +0000 2024","10494","519501","2994","455","90","551","https://pbs.twimg.com/media/Gdm_mX2WAAEmUmN.jpg",,,,"1862684771681263776","false","1862730735653679570","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","When a U.S. Senator tells you, “You do not distrust the U.S. government enough,” that’s a red flag…

When they’re saying it because Trump and his family got debanked because of their politics, it’s basically a neon sign screaming, “Welcome to the dystopia!”","Sat Nov 30 05:21:24 +0000 2024","836","56257","218","44","2","26",,,,,"1862724191818039537","false","1862728614803800366","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","Trudeau and Trump talking tariffs… https://t.co/grEjNAYDYM","Sat Nov 30 05:17:00 +0000 2024","274","75372","41","88","8","21","https://pbs.twimg.com/media/Gdm8ywqX0AAMoIG.jpg",,,,"1862635764963504246","false","1862727507096519051","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 JOE ROGAN: PEOPLE HAVE A DISTORTED VIEW OF TRUMP

""What you're seeing with Trump, regardless of his flaws, is a massive concentrated psyop.""

Sources: @JoeRogan, @TheChiefNerd https://t.co/GpWpnZR0Hi","Sat Nov 30 03:53:25 +0000 2024","1111","85730","230","51","11","130","https://pbs.twimg.com/ext_tw_video_thumb/1862705098847080448/pu/img/ahbR0mdCD20CrqzV.jpg",,,,"1862684795546837004","false","1862706474809807220","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807986","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸🇯🇵 PM ISHIBA TO HAVE “FRANK” TALKS WITH TRUMP ON SECURITY

Japanese PM Shigeru Ishiba plans honest talks with Trump about the Japan-U.S. security alliance, calling it “the cornerstone” of their partnership.

With China’s saber-rattling and North Korea’s missiles in the mix, https://t.co/KUbDn9pnFF","Sat Nov 30 03:43:12 +0000 2024","152","35670","29","40","2","8","https://pbs.twimg.com/media/GdmnBM2WEAEbRE4.jpg","https://pbs.twimg.com/media/GdmnBNCWQAAnk5Q.jpg",,,,"false","1862703904221249891","false","false",
