"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/JgcxeITutx https://t.co/D5lnDvw4Wd","Fri Nov 29 20:04:08 +0000 2024","40","31355","10","10","0","4","https://pbs.twimg.com/media/Gdk-QPyXEAAyZeu.jpg",,,,"false","1862588373010891087","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/emBJnpkxlC https://t.co/pZHMXCJ1EQ","Fri Nov 29 16:04:03 +0000 2024","61","31306","20","16","3","10","https://pbs.twimg.com/media/GdkHToYWsAAF0oY.jpg",,,,"false","1862527957828301312","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","Why Donald Trump Will Be Good For Weed https://t.co/c4HJ7Vl9Y4 https://t.co/7ZyWGMuMFn","Fri Nov 29 13:46:09 +0000 2024","182","510870","43","52","5","33","https://pbs.twimg.com/media/GdjnvUNXAAASYt0.jpg",,,,"false","1862493251468497120","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/yEs4HVQVdN https://t.co/iXfs8ZJBa2","Thu Nov 28 23:03:08 +0000 2024","46","36142","9","13","1","5","https://pbs.twimg.com/media/GdgdokqWoAEqkPe.jpg",,,,"false","1862271031995461994","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/DMwq9ajyIz https://t.co/vj0DeUisO5","Thu Nov 28 22:03:09 +0000 2024","42","34692","12","7","4","7","https://pbs.twimg.com/media/GdgP55kW0AA_n8V.jpg",,,,"false","1862255936980623589","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","Our real-time ranking of Trump’s new brain trust, from giants of industry, old hands and emerging outsiders, tracks who’s in the inner circle—and who’s been cast out. We’ll update with news—like the latest return visitors to Mar-A-Lago. https://t.co/NOqWzhxoET https://t.co/HJRIk4sLd9","Thu Nov 28 21:38:06 +0000 2024","18","34820","6","12","0","8","https://pbs.twimg.com/media/GdgKKy5X0AAGQvF.jpg","https://pbs.twimg.com/media/GdgKK_YWoAAIy9R.jpg","https://pbs.twimg.com/media/GdgKLLhXIAAP3Aq.jpg",,"false","1862249635777069491","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/CksCDxsvlE https://t.co/cML2WuM4zU","Thu Nov 28 18:03:06 +0000 2024","46","33931","9","27","2","6","https://pbs.twimg.com/media/GdfY9rUWAAAcZY3.jpg",,,,"false","1862195528391348444","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","TikTok users have spread and remixed a years-old clip of Barron Trump speaking in a Slovenian accent as a young child. It's made him an unexpected phenomenon on the platform despite having no social media presence himself.
Read more: https://t.co/5sIG9UIy3Q https://t.co/1bxMOo8Xza","Thu Nov 28 17:10:00 +0000 2024","31","32881","16","12","1","2","https://pbs.twimg.com/amplify_video_thumb/1861818060094709765/img/L-lftrOF6Hc3Q3X1.jpg",,,,"false","1862182164747497498","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","The richest person on Earth is now arguably the most powerful, too. A South African who came to the U.S. via Canada–Musk became a big backer of Donald Trump in the runup to the November 5 election, donating $119 million to return him to the White House. https://t.co/D2xkvaCIrK https://t.co/xQddQQoyiP","Thu Nov 28 16:03:03 +0000 2024","65","31219","20","33","4","4","https://pbs.twimg.com/media/Gde9fEUWEAE6nW1.jpg",,,,"false","1862165315771142533","false","false",
"false","true","https://pbs.twimg.com/profile_banners/91478624/1696813485","Sat Nov 21 02:09:57 +0000 2009","Sign up now for Forbes' free daily newsletter for unmatched insights and exclusive reporting: https://t.co/LAKg7gIfDJ","on.forbes.com/6018OOrto","http://on.forbes.com/6018OOrto","94","117","https://t.co/LAKg7gIfDJ","forbes.com","http://forbes.com","0","23","https://t.co/6qjZ8PCpvM","0","10238","20436536","4747","true","91478624","true","false","false","New York, NY","339594","Forbes","1863586448961577415","false","https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_normal.jpg","","605197","https://twitter.com/Forbes","user","https://x.com/Forbes","Forbes","Business","Trumpiverse: Ranking Trump’s Inner Circle https://t.co/rTlxEIUXRU https://t.co/xL13tCyAkL","Thu Nov 28 13:50:01 +0000 2024","171","376722","33","44","3","29","https://pbs.twimg.com/media/GdefChWW0AE42jz.jpg",,,,"false","1862131839378284625","false","false",
