"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","A birthday “gift” that Joe Biden is giving to incoming President Donald Trump is a dangerous escalation of the Russia-Ukraine War before he leaves office.

Trump will now inherit an absolute mess. As planned.

There is one thing the Biden regime fears more than nuclear war with https://t.co/3qBVzAS9MB","Wed Nov 20 15:48:09 +0000 2024","343","11030","118","34","6","12","https://pbs.twimg.com/media/Gc1sJCLXgAAmcs0.jpg",,,,,"false","1859262464669462720","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Trump senior adviser @StephenM says “Liberation Day” begins the day Donald Trump puts his hand on the Bible to affirm his Oath of Office 
https://t.co/X3j0K5DAyp","Wed Nov 20 03:34:27 +0000 2024","674","15993","107","18","2","11","https://pbs.twimg.com/ext_tw_video_thumb/1859074693824999426/pu/img/oRn7AXQOngUP2oEY.jpg",,,,,"false","1859077822272127251","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Donald Trump not only has to defeat the radical left but he has to simultaneously defeat the Uniparty sellouts in the Republican Party.

That makes Trump’s election victory despite all the campaign spying and endless investigations and  sham impeachments and FBI raids and lawfare","Wed Nov 20 03:04:46 +0000 2024","743","43552","157","25","2","10",,,,,"1859049483876676082","false","1859070354150543867","false","true",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Here is the Greatest Fear the Radical Left has about Donald Trump: He will be Successful.

That is it. It would prove they were wrong all along. About everything.","Wed Nov 20 00:40:00 +0000 2024","609","13531","124","21","4","7",,,,,,"false","1859033920609866093","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Trump deportation camps may actually become a thing. This is not a drill https://t.co/2qkWeFrKQj","Wed Nov 20 00:34:00 +0000 2024","233","20556","29","50","4","3","https://pbs.twimg.com/media/GcycEkOXEAA4Ikv.jpg",,,,,"false","1859032412514341213","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","CNN can't handle that Donald Trump has assembled the American Dream Team for his Cabinet 🤣https://t.co/3VQolayRwI","Tue Nov 19 21:31:21 +0000 2024","1459","22445","207","56","5","21","https://pbs.twimg.com/amplify_video_thumb/1858983961881419776/img/nkWX7dwvcz6fqKwV.jpg",,,,,"false","1858986444414677174","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","BREAKING: Dr. Oz Mehmet has just been nominated to lead the Centers for Medicare and Medicaid Services (CMS) in the Trump presidency.

Do you agree with Trump's pick? https://t.co/jaNNIHKOMp","Tue Nov 19 21:15:15 +0000 2024","1105","35237","164","231","9","16","https://pbs.twimg.com/media/GcxudYNWwAA3Z_s.jpg","https://pbs.twimg.com/media/Gcxuek3XAAArjhC.jpg",,,,"false","1858982395179135320","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","FEMA Administrator *SURRENDERS* After Grilling on Hurricane Relief Workers Skipping Trump Supporters

FEMA Administrator Deanna Criswell was pressed in a House subcommittee hearing on Tuesday to reports that hurricane relief workers had passed over the homes of Trump supporters. https://t.co/7QOpfSmdSb","Tue Nov 19 19:23:33 +0000 2024","480","22853","140","35","4","46","https://pbs.twimg.com/ext_tw_video_thumb/1858946626716381184/pu/img/Fx7uTv543aiH-esm.jpg",,,,,"false","1858954282567114917","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","This was never about the law. It's always been about politics.

All of these lawyers should be disbarred at a minimum.

A DOJ investigation into potential federal laws being broken with this Trump election interference case should also be pursued under the new administration.","Tue Nov 19 18:42:10 +0000 2024","163","12933","43","13","1","6",,,,,"1858935800995438795","false","1858943870488203265","false","true",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","'The View' is in denial over Trump's ""mandate.""

Joy Behar exploded over Trump's Cabinet nominees and denied that he has the support of the American people.

""That Trump won with some kind of mandate is not true. We have information that he beat Kamala Harris by 1.6%. Joe Biden https://t.co/gYJ4d1zijw","Tue Nov 19 17:01:04 +0000 2024","132","21061","27","39","2","5","https://pbs.twimg.com/ext_tw_video_thumb/1858917140109111296/pu/img/chJ1v1BcjxxfR_ML.jpg","https://pbs.twimg.com/ext_tw_video_thumb/1858917168978538496/pu/img/xNmB4k2oYbrhQi7i.jpg",,,,"false","1858918428217930201","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","I hope a reporter asks @MarcoRubio and @JDVance why the judge's confirmation vote was missed and if they plan to help block further Biden judicial nominations.

There may be an explanation, such as a quid pro quo on Trump nominations, but right now it's a 'mystery' to the public.","Tue Nov 19 15:51:27 +0000 2024","1180","27316","683","36","16","16",,,,,"1858892351797596205","false","1858900904969220279","false","true",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","JUST IN: The U.S. Senate has *CONFIRMED* Embry J. Kidd, a Florida magistrate judge, to a seat on a federal appeals court.

It is the first Biden-picked appellate judge confirmed since Trump's election. He was confirmed by a vote of vote of 49-45.

But failing to block the https://t.co/sFDZDBDY2w","Tue Nov 19 15:12:49 +0000 2024","1251","42452","857","194","98","87","https://pbs.twimg.com/media/GcwRJpSWEAMCj2I.jpg","https://pbs.twimg.com/ext_tw_video_thumb/1858883120189026304/pu/img/mmtW0PH9rafObmeF.jpg","https://pbs.twimg.com/ext_tw_video_thumb/1858883958064246784/pu/img/gG5XThNU1bE3NFe8.jpg","https://pbs.twimg.com/media/GcwVJvXWoAA7hAD.jpg",,"false","1858891185235898449","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Only a few more months until Trump AG @MattGaetz shuts down all Fed cosplay operations","Mon Nov 18 17:09:18 +0000 2024","2408","31722","426","44","7","15",,,,,"1858549015287079064","false","1858558112103637452","false","true",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Donald Trump is not surprised by the Uniparty snakes trying to sink his presidential agenda.

President Trump watched as his first term was sabotaged by the Russia hoax, a dead-end Mueller investigation, a J6 trap, and two sham impeachments.

Trump is going to get his Cabinet","Mon Nov 18 16:09:01 +0000 2024","1133","25065","351","25","4","21",,,,,"1858518596344832289","false","1858542938390712685","false","true",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Chicago Democrats vow to block Trump's mass deportation plan, even while admitting it could be disastrous for the city.

""It's been catastrophic for the city of Chicago. And if you take away those federal funds, it's only gonna get worse for us here.""
https://t.co/94J4QfdvmH","Mon Nov 18 12:30:49 +0000 2024","189","14663","56","35","1","6","https://pbs.twimg.com/amplify_video_thumb/1858480519404773376/img/YXhxB2YYhnSZ6z93.jpg",,,,,"false","1858488029637165183","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","MSNBC is suddenly realizing it made a *BIG MISTAKE* with its coverage of the Trump campaign 🤣
https://t.co/Kk7aXVxML9","Mon Nov 18 12:25:32 +0000 2024","3799","106831","784","140","32","208","https://pbs.twimg.com/amplify_video_thumb/1858482360200691712/img/dzTlEPsBl_QPO7jn.jpg",,,,,"false","1858486699417850159","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","@Mark_R_Mitchell Exactly. It proves that Donald Trump is putting national unity above his ego. 

Trump changed after Butler County.","Mon Nov 18 12:11:36 +0000 2024","942","15814","33","25","2","2",,,,,,"true","1858483192597987532","false","false","1421446810149822465"
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","""TRUE!!!""

Donald Trump confirms he will declare a ""national emergency"" to address the illegal migrant crisis. 

Trump plans to use military assets to mass deport illegal aliens to 'reverse the Biden invasion.' 

Do you support this? https://t.co/I0zPZ0bmly","Mon Nov 18 12:08:28 +0000 2024","2560","75021","518","204","45","31","https://pbs.twimg.com/media/GcqnBCLWMAAAnKN.jpg",,,,,"false","1858482404026884529","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","""We didn't see eye-to-eye on a lot of issues and we told him so. What we did agree on was to restart communication.""

MSNBC’s Morning Joe hosts reveal they visited Mar-a-Lago to talk with Donald Trump over the weekend. 

This is an odd thing to do with a 'fascist dictator,' no? https://t.co/SB8avBFoCx","Mon Nov 18 12:01:31 +0000 2024","15035","1065185","2240","2358","312","531","https://pbs.twimg.com/ext_tw_video_thumb/1858480330878992384/pu/img/n6yYhHrkRvsTK84x.jpg",,,,,"false","1858480654935007430","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Trump attorney @AlinaHabba has a rude awakening for Special Counsel Jack Smith.

""We're not done with him... You cannot resign and hide from what you did."" 

""You're running real quick. If you had nothing to hide, where are you going?"" 

BOOM. 💥
https://t.co/w1xvoamlho","Mon Nov 18 03:35:59 +0000 2024","4062","74829","855","40","10","71","https://pbs.twimg.com/amplify_video_thumb/1857500745488015361/img/RFh8uYs6LC8eCAye.jpg",,,,,"false","1858353432022724754","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","NFL players are doing the Trump dance every week.

Did Donald Trump just fix the NFL? 🤔
https://t.co/uxqygU4lkX","Sun Nov 17 21:16:50 +0000 2024","1574","33728","181","33","14","29","https://pbs.twimg.com/amplify_video_thumb/1858249288268038144/img/w6M1E5mYVDFnf3mR.jpg",,,,,"false","1858258017113841758","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","BREAKING: President Joe Biden is sending U.S. long-range missiles to Ukraine that can strike deep inside Russia.

""Mr. Biden’s decision is a major change in U.S. policy,” the NYT reports.

The American people will be lucky to avoid WW3 before President Trump takes office https://t.co/wwlD5JAPrY","Sun Nov 17 18:34:49 +0000 2024","1660","51125","783","203","48","81","https://pbs.twimg.com/media/Gcm2vHzXMAAGQu0.jpg","https://pbs.twimg.com/media/Gcm2vHzXQAAosoy.jpg",,,,"false","1858217245056323633","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","JUST IN: Ukrainian President Volodymyr Zelenskyy admits the war between Russia and Ukraine will “end sooner” under President Donald Trump.

SO. MUCH. WINNING. 👏 https://t.co/SVlHjpX8Dp","Sun Nov 17 17:01:00 +0000 2024","308","10846","54","22","6","1","https://pbs.twimg.com/media/GcmhQrrW0AIoOOx.jpg",,,,,"false","1858193631754277020","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","JUST IN: New @DOGE czar @VivekGRamaswamy now says ""entire agencies will be deleted"" under Trump 🔥

Do you support this?
https://t.co/92iwqx071r","Sun Nov 17 16:12:42 +0000 2024","6938","59877","1094","621","57","56","https://pbs.twimg.com/ext_tw_video_thumb/1858173549476794368/pu/img/oZUwyf2AJDc9smnN.jpg",,,,,"false","1858181480301625392","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","""What the American people... delivered with the mandate... is a demand that we shake up the status quo.""

""These are disrupters. They are by design.""

Speaker Johnson explains to a gobsmacked Jake Tapper that Trump has a right to pick his cabinet officials
https://t.co/yZnirLdObG","Sun Nov 17 15:28:48 +0000 2024","810","30239","189","36","6","20","https://pbs.twimg.com/amplify_video_thumb/1858168320026898432/img/prTmfUs-vtKwRcft.jpg",,,,,"false","1858170430118367496","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Your chance of dying from an extreme weather event has gone down 97% in the last century."" 

Trump's Energy Secretary will not be spreading any climate hoaxes, thank you very much 🔥
https://t.co/CCJtPBjqep","Sun Nov 17 15:23:24 +0000 2024","2285","32737","353","36","8","59","https://pbs.twimg.com/amplify_video_thumb/1857913986638901248/img/iFO9e82mG7E2VDRt.jpg",,,,,"false","1858169070039765213","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","You're not going to believe this, but Adam Schiff is still acting like the Trump-Russia collusion hoax is REAL 🤣 
https://t.co/qOGZKZlECQ","Sun Nov 17 14:52:31 +0000 2024","1358","31119","280","223","23","27","https://pbs.twimg.com/amplify_video_thumb/1858157251686440960/img/ctqfajt_QOPnOYQm.jpg",,,,,"false","1858161297902244340","false","false",
"false","false","https://pbs.twimg.com/profile_banners/321954654/1668045045","Wed Jun 22 12:06:56 +0000 2011","Independent journalist. Freelance Writer & Producer. Previous: Writer/Assoc. Producer for #1 Fox News show. Sr. Managing Editor for Top 5 News Publication.","thekylebecker.com","https://www.thekylebecker.com/","0","23","https://t.co/hVChFZaQ3D","0","398137","628031","2796","false","321954654","true","false","false","Dallas, TX","12582","Kyle Becker","false","https://pbs.twimg.com/profile_images/1758497181210734593/GTx_3XCf_normal.jpg","","121739","https://twitter.com/kylenabecker","user","https://x.com/kylenabecker","kylenabecker","Here is the hidden reason why Senate Republican turncoats are trying block Trump's cabinet picks.

The selection of @MattGaetz for attorney general, although controversial, is a blessing in disguise. 

Trump has pulled off a master stroke to smoke out the corrupt senators who are https://t.co/5ss4z5tn6m","Sat Nov 16 22:19:18 +0000 2024","8778","149144","3101","315","143","531","https://pbs.twimg.com/media/Gciec9xW8AAhk4a.jpg",,,,,"false","1857911346949439536","false","false",
