"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/148205037/1421018988","Wed May 26 03:20:30 +0000 2010","Former Road Warrior (loves tennis, travel and UMD Terps)",,,,,,,,,,,,,,,,"0","121302","290","468","true","148205037","false","false","false","Maryland","27","Monica Butler",,"false","https://pbs.twimg.com/profile_images/620855721991794689/cvOXK_FK_normal.jpg","","3982","https://twitter.com/monicabutler","user","https://x.com/monicabutler","monicabutler",,"@JoyAnnReid @Jim_Jordan seems to think he is the spokesperson for the American people. Maybe for the 30% that support Trump but he doesn't speak for me. I trust Mueller over JimJordan any day &amp; the investigation needs to proceed w/ o interference from these GOP shrills in Congress!","Wed Dec 13 23:59:45 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/200190816/1596323115","Fri Oct 08 17:31:27 +0000 2010","Pronouns: Well, they are necessary for everyday communication, so...yes. Yes I am.",,,,,,,,,,,,,,,,"0","86181","2123","1264","true","200190816","false","false","false","with Carmen Sandiego","18047","Gege, An Adult Human Female. i.e.: A Woman","1044236558176579592","false","https://pbs.twimg.com/profile_images/1856525273207848960/m3sEjcjm_normal.jpg","","52182","https://twitter.com/Pomquat","user","https://x.com/Pomquat","Pomquat",,"@MelissaTweets I’m totally giving Mueller the benefit of the doubt. He couldn’t have wrapped up his investigation so quickly unless he found Trump not guilty.

HOWEVER...he could also be wrapping it up b/c he doesn’t like where it’s leading...🤔","Wed Dec 13 23:58:57 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/800027021451530241/1537701741","Sat Nov 19 17:24:40 +0000 2016","Wife, Mother and proud member of the Resistance! Ready to take my country back! Member of #CherylBattalion!",,,,,,,,,,,,,,,,"0","6317","5017","5102","true","800027021451530241","false","false","false","","165","Cherilar2",,"false","https://pbs.twimg.com/profile_images/1855375001836294144/-1xnbfwu_normal.jpg","","6213","https://twitter.com/Cherilar2","user","https://x.com/Cherilar2","Cherilar2",,"@SpeakerRyan By trying to shut down Muellers investigation into Russian influence on our election Members of Congress are attempting  a coup to take over our Democracy. Stop them from this seizure of power now! Protect Mueller!","Wed Dec 13 23:57:46 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/268418486/1690776122","Fri Mar 18 18:46:23 +0000 2011","If you want knowledge, then answer your questions; if you want wisdom, then question your answers. Find your splinters of truth wherever you can.",,,,,,,,,,,,,,,,"0","3902","305","356","false","268418486","false","false","false","","4287","Ramenti Veritas","1856868725401481479","false","https://pbs.twimg.com/profile_images/989999223021162496/ANWaSne8_normal.jpg","","31580","https://twitter.com/RamentiVeritas","user","https://x.com/RamentiVeritas","RamentiVeritas",,"Even if GOP hysteria over Mueller's so-called ""extreme bias"" were true (it's not), the findings of the investigation are being borne out by the evidence! #FactsHaveNoBias #WednesdayWisdom https://t.co/bjUEnAlBVo","Wed Dec 13 23:57:18 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/16049981/1595279097","Sat Aug 30 02:02:26 +0000 2008","Veteran, served 36 years. Constitutional Scholar. Love God, family, friends and country. Stay Positive!",,,,,,,,,,,,,,,,"0","92857","397","1284","true","16049981","false","false","false","","215","Faith: God first! Love thy neighbor as thyself!",,"false","https://pbs.twimg.com/profile_images/1029874003182333952/9T6svSLh_normal.jpg","","94547","https://twitter.com/margab18","user","https://x.com/margab18","margab18",,"Trump’s Department Of Justice Just Obstructed Mueller’s Trump-Russia Investigation https://t.co/RnmbUlNQZ6 via @OccupyDemocrats","Wed Dec 13 23:56:47 +0000 2017"
,,,,,,"false","false",,"Fri Jun 10 23:39:49 +0000 2016","Lot's of smh & sarcasm",,,,,,,,,,,,,,,,"0","13758","168","239","true","741414596544765952","false","false","false","","45","CallThemOut",,"false","https://pbs.twimg.com/profile_images/1359165844513845271/1A9Z89qd_normal.jpg","","17299","https://twitter.com/Callthemout2016","user","https://x.com/Callthemout2016","Callthemout2016",,"Reminded again tonight that @abcnews @DavidMuir are leaders in #fakenews after their brief report on FBI's Peter Strzok Anti-#trump texts where there was zero mention of the most damning ones to the #Mueller investigation.","Wed Dec 13 23:56:34 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/100658961/1566000899","Thu Dec 31 02:41:32 +0000 2009","",,,,,,,,,,,,,,,,"0","27259","351","369","true","100658961","false","false","false","Massachusetts","76","Colleen F🏳️‍🌈",,"false","https://pbs.twimg.com/profile_images/1486503961276338178/90H31omU_normal.jpg","","30202","https://twitter.com/Colleen2405","user","https://x.com/Colleen2405","Colleen2405",,"@HouseJudiciary ""the people"" do not want an investigation into mueller. Reps. Stop your attempted obstruction and do your duty. Otherwise resign.  We want the truth and you can't handle the truth.  Grow up whiners!","Wed Dec 13 23:55:58 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/545720526/1718809625","Thu Apr 05 02:55:54 +0000 2012","cognac, bitters, and a dash of herbsaint",,,,,,,,,,,,,,,,"0","2008","433","925","true","545720526","false","false","false","","549","Jake",,"false","https://pbs.twimg.com/profile_images/1802455236520341504/jjzKzBgg_normal.jpg","","11158","https://twitter.com/803kidcoop","user","https://x.com/803kidcoop","803kidcoop",,"😂😂😂 republicans crying foul over members of Mueller team being “biased.” If nobody who has a political affiliation opposite of the target of an investigation could be part of the investigation how can you justify the Clinton witch hunt","Wed Dec 13 23:55:54 +0000 2017"
,,,,,,"false","true",,"Thu May 11 13:51:12 +0000 2017","Replaces a few words in the headlines. Basically, fake news. Made by @Deanveloper.",,,,,,,,,,,"xkcd.com/1288/","https://xkcd.com/1288/","0","23","https://t.co/W4HnlACqPp","0","0","16","27","false","862666402515255297","false","false","false","Some Amazon Server","2","XKCD News",,"false","https://pbs.twimg.com/profile_images/862763413625339908/lvB8t96u_normal.jpg","","5945","https://twitter.com/XKCDNews","user","https://x.com/XKCDNews","XKCDNews",,"Republicans say Mueller's investigation of Russian eating contest meddling is biased against Pres. Trump, and they point…","Wed Dec 13 23:54:40 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/745705233502855172/1721393387","Wed Jun 22 19:49:17 +0000 2016","Senior Educator NYHistorical Society #HarrisWalz #LetsDoThis Thank you President Biden for your service! 🇺🇸🦅",,,,,,,,,,,,,,,,"0","78252","2062","6679","true","745705233502855172","false","false","false"," New York, NY","69","Angie Sheldon",,"false","https://pbs.twimg.com/profile_images/796453501605965824/sol_7IwE_normal.jpg","","6368","https://twitter.com/angiemsheldon","user","https://x.com/angiemsheldon","angiemsheldon",,"Thank you @tedlieu for being a voice, not just for concerned Californians but all Americans who are worried by the Republican attacks on the integrity of Robert Mueller and the Special Counsel's investigation.  I live in NY now but born and raised in Cali. https://t.co/qUkmSJEjop","Wed Dec 13 23:54:37 +0000 2017"
