author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,info
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Walmart, Harley Davidson, Tractor Supply Company, and John Deere are all ending their corporate DEI programs.

President Trump might have this country turned around before he's even sworn into office!",2024/11/27 0:43,245489,10163483,32751,29146,2548,7764,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,6,37,78,44,8,82,56
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Make Donald Trump President Again.
Make Jesus First Again.
Make America Great Again.",2024/11/26 9:59,244417,10138181,32568,29093,2542,7754,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,7,93,40,17,71,22,6
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Joe and Jill Biden WILL be in attendance for President Trump's inauguration.

I guarantee they voted Trump.",2024/11/26 8:06,243750,10123164,32494,29049,2540,7750,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,83,49,67,60,12,90,43
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump is making a list and he's checking it twice, he's going to find out who gets deported by ICE.",2024/11/26 3:34,242556,10100429,32372,28970,2532,7743,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,76,24,84,13,30,86,28
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I love seeing Christmas decorations already going up across America.

With President Trump's win, Christians finally feel safe to say ""Merry Christmas"" again.

America is turning back to God!",2024/11/25 22:48,241484,10073265,32231,28925,2530,7721,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,62,14,13,13,48,39,46
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"The NFL has released a statement informing fans and players there will be no ban of the Trump dance.

The left hates this.",2024/11/25 12:27,240834,10054748,32177,28853,2527,7716,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,87,7,78,13,59,75,9
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Executives within the NFL are reportedly considering banning the Trump YMCA dance celebration.

If this happens, a boycott will be non-negotiable.",2024/11/25 5:22,240711,10048758,32165,28839,2527,7716,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,35,84,35,67,4,25,80
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,The Trump Dance has taken over the NFL.  https://t.co/Y1p3Rn5M2P,2024/11/25 2:21,239178,10018594,31869,28729,2511,7701,https://pbs.twimg.com/ext_tw_video_thumb/1860848180084027392/pu/img/sspVKx3ex9pNJy46.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,1,46,21,42,95,35,34
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump��s close family friend, Patrick Reed, has won the Hong Kong Open.

Very cool! https://t.co/0wLT1o5IuF",2024/11/24 16:56,238681,10002995,31784,28703,2510,7694,https://pbs.twimg.com/media/GdKjVC5WAAA3O8d.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,38,26,4,17,26,93,78
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,I am so proud to call Donald J. Trump MY President.,2024/11/23 13:39,238549,9994341,31770,28684,2509,7693,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,46,90,11,3,84,97,21
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I miss Kobe.

I have no doubt he would be so happy to see President Trump back in the White House. https://t.co/z7yIvbxLR1",2024/11/23 9:52,237660,9977111,31679,28630,2507,7691,https://pbs.twimg.com/media/GdD40vuXgAAVA4p.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,36,91,60,8,11,66,37
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,God chose Trump to save America! https://t.co/ZtY6omlQwd,2024/11/23 2:00,237249,9948127,31647,28596,2505,7687,https://pbs.twimg.com/media/GdCMpSPWkAAC7re.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,62,32,71,22,90,45,87
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump is assembling a DYNAMITE team of rock stars to assist in his efforts to save the country.

Well done, Mr. President. https://t.co/lBx51LgoOy",2024/11/22 14:31,236766,9935804,31545,28500,2502,7682,https://pbs.twimg.com/media/Gc_uJfyXkAAUKUX.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,83,67,29,3,96,19,40
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump, JD Vance, and Elon Musk are three of the highest IQ men to ever live! https://t.co/fWLiDqYW9s",2024/11/22 12:00,236408,9916816,31484,28455,2497,7675,https://pbs.twimg.com/media/Gc_MaBQXkAAo7X_.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,94,38,12,61,55,49,92
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Jameis Winston backed Donald J. Trump for President on November 5th and the Browns beat the Steelers on November 21st.

This is not a coincidence.",2024/11/22 5:14,235982,9903680,31405,28339,2496,7674,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,30,45,42,44,63,95,10
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump may have won the White House, but the work to make sure his agenda is passed has just begun.

Do not forget what the left did last time, they will come back fighting with vengeance.

Never underestimate the passion and determination of communists.",2024/11/22 2:24,235299,9872619,31360,28309,2494,7666,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,30,3,80,1,57,62,99
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Patriots owner Robert Kraft is a 6X Super Bowl winner and was considered a favorite to be inducted into the Hall of Fame this year.

Tragically, the NFL's extreme anti-alpha male bias continues rear its ugly head. Kraft, an open Trump supporter, is being blackballed.

BOYCOTT!",2024/11/22 1:52,235032,9860794,31303,28277,2490,7663,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,67,66,70,22,100,58,9
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump already achieved the impossible by overturning Roe v Wade.

I have total faith he will abolish the IRS, deport 10+ million illegals, and shut down the Dept of Education.

Donald Trump is the closest thing to a miracle worker this earth has seen since Jesus Christ!",2024/11/22 0:44,234577,9845049,31181,28236,2486,7655,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,92,7,26,51,36,69,17
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Justice Clarence Thomas is the perfect choice for US Attorney General.

President Trump would be able to appoint his replacement on the Supreme Court on Day 1.

No one can question his credentials. The left would never recover. https://t.co/T5so4qdGgt",2024/11/21 21:10,234264,9807082,31145,28181,2482,7644,https://pbs.twimg.com/media/Gc8AXWeX0AAm-lz.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,42,74,51,99,84,52,95
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Masculine hard men support Trump.
Effeminate oversoyed men support Democrats.",2024/11/21 21:02,231473,9741946,30468,27896,2430,7608,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,57,31,4,28,4,43,16
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"WATCH Senator Josh Hawley expose both Visa and MasterCard for hurting American small businesses. 

President Trump has endorsed a credit card cap.

GET IT DONE! https://t.co/8Z0I3ffUyr",2024/11/20 23:32,231243,9725415,30444,27837,2425,7606,https://pbs.twimg.com/ext_tw_video_thumb/1859378641966141442/pu/img/Z3FGD5foA3kLYPvK.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,97,66,5,31,3,10,46
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Here��s a video of Ginger Gaetz singing God Bless America on the campaign trail for President Trump. 

Our next Attorney General, Matt Gaetz, is one lucky man! https://t.co/LOxVhFqPtt",2024/11/20 21:08,230698,9709609,30308,27815,2417,7592,https://pbs.twimg.com/amplify_video_thumb/1859342822064668672/img/Ersi8bjeXVKe_Hmh.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,40,88,82,61,5,99,92
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump would have won multiple
Major Championships if he had pursued professional golf.

Love seeing his granddaughter carry on the great Trump family tradition of posting low scores! https://t.co/NmKjqab2qw",2024/11/20 15:32,229847,9687646,30166,27776,2415,7579,https://pbs.twimg.com/amplify_video_thumb/1859239904015781888/img/pv8HLwjuShq-iqwW.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,9,82,47,48,9,87,28
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,Even George Clooney and Brad Pitt have come around to embrace President Trump��s iconic dance! https://t.co/Ag43OvRoXQ,2024/11/20 15:13,229516,9670472,30126,27756,2414,7567,https://pbs.twimg.com/amplify_video_thumb/1859074690758631424/img/tSa6wtqmlL5sH7XM.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,74,34,65,54,74,31,23
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,Let me know if you've been with President Trump since the very beginning! https://t.co/vNbrRqaPXr,2024/11/20 12:00,229208,9629855,30096,27719,2410,7544,https://pbs.twimg.com/media/Gc05M0BXsAAlbvK.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,94,81,54,55,62,19,68
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump has tapped former WWE CEO Linda McMahon to be the next Secretary of Education.

I love Trump��s America.
 https://t.co/ZSanZUO520",2024/11/20 8:04,227404,9607761,29940,27459,2398,7541,https://pbs.twimg.com/ext_tw_video_thumb/1859045982597529600/pu/img/-nT0DU822Kidg3Te.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,64,27,79,65,15,0,56
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I lost donor support because of my activism focused on mobilizing the youth male vote for President Trump.

People thought I was crazy and should focus more on the traditional demographics.

I was determined to continue on my mission because I saw the results on the ground every",2024/11/20 4:48,225897,9509818,29690,27372,2376,7451,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,33,92,51,98,65,37,37
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,Donald Trump fights for the American people. That's why the left hates him! https://t.co/kW4toqfYkb,2024/11/20 2:00,225646,9495927,29666,27335,2376,7444,https://pbs.twimg.com/media/Gcyv3DUXkAAsmXx.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,82,20,41,85,22,76,73
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I��m a legal immigrant and best selling author endorsed by President Donald Trump.

Now, I��m a Presidential Appointee working daily to support Trump��s America First agenda.

I��m an entrepreneur who has traveled all around the world and speaks three languages fluently.

Join me. https://t.co/3jjQzfO5i8",2024/11/19 19:20,225422,9486586,29630,27304,2373,7442,https://pbs.twimg.com/media/GcxUT2RWQAAP_vP.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,42,67,39,57,33,43,94
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Everyone loves President Trump and they��re no longer hiding it.

American Soccer phenom Christian Pulisic does the Trump YMCA dance after scoring a goal.
 https://t.co/Fe0MkiaPbo",2024/11/19 4:19,224842,9462731,29570,27183,2369,7434,https://pbs.twimg.com/media/GctdYDlWAAA2APz.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,35,46,11,89,13,45,87
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I've added about 20k followers over the past 14 days.

Great, let me reintroduce myself.

-I'm an outspoken Christian
-I have supported Trump since day 1
-My books are endorsed by President Trump
-I'm a Presidential Appointee
-I'm an alpha male

Let's make America great again! https://t.co/7OnxSKhwPf",2024/11/19 1:39,224327,9446300,29490,27157,2366,7419,https://pbs.twimg.com/media/GcthhsUW4AEtcIn.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,95,15,3,18,51,20,35
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"""YMCA"" has become the number 1 requested song at weddings around the world.

Trillions of people around the world are drawn to imitate President Trump's iconic dance whenever music is being played.",2024/11/19 1:18,222996,9393998,29380,26967,2358,7404,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,37,36,83,17,62,59,78
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"I don't think most Americans understand how important President Trump is and how lucky we are to have him.

The 45th and 47th President of the United States is a once-in-a-generation leader who was sent here by God to save the country.

There is no other rational explanation.",2024/11/18 1:26,221465,9365420,29088,26891,2353,7386,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,21,96,97,78,49,45,94
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"The morale of the country has never been better thanks to President Trump's victory.

Everywhere I go people are wishing me a Merry Christmas and thanking me for the work I did to help President Trump secure the Oval Office.

It's a great time to be alive!",2024/11/17 22:49,220165,9342933,28838,26777,2345,7379,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,3,41,10,83,13,81,59
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Wearing a mask in 2024 is bizarre, what could anyone be worried about?!

President Trump is almost back in the Oval Office.",2024/11/17 10:39,219763,9329502,28778,26738,2344,7377,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,9,69,80,24,9,56,71
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump is the champion of the world!
https://t.co/M1zFQUnOVK",2024/11/17 8:06,219565,9317716,28759,26691,2344,7372,https://pbs.twimg.com/amplify_video_thumb/1858037168188399616/img/d1DpCgfY6f3Or_3s.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,85,76,91,84,1,94,17
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,President Trump is a trendsetter. https://t.co/3zOmWfy9Un,2024/11/17 6:43,218787,9299029,28639,26654,2340,7348,https://pbs.twimg.com/ext_tw_video_thumb/1858033235176857600/pu/img/YtghqzGtHEcvX6Fn.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,43,71,6,12,83,88,99
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump is the Alpha King.
https://t.co/5l5PBCojdZ",2024/11/17 4:04,218193,9281162,28575,26631,2335,7337,https://pbs.twimg.com/media/GcjgWI8XAAA0JCI.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,73,82,61,80,61,4,86
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump will be attending UFC 309 tonight.

I cannot wait to see the crowd's reaction to his entrance flanked with alpha male Dana White by his side.",2024/11/16 23:46,217835,9268904,28537,26609,2335,7331,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,91,6,5,8,94,40,1
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,President Trump is going to win so much we are going to get sick and tired of winning!,2024/11/16 19:04,217478,9253702,28495,26573,2333,7327,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,77,4,51,28,94,37,84
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,Thanksgiving is a time to be thankful for President Trump's return! https://t.co/TXXlKT9uTT,2024/11/15 20:56,217310,9241742,28476,26533,2332,7326,https://pbs.twimg.com/media/GcdD8DCXcAAsFb5.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,75,69,51,57,40,30,49
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,The next four years under President Trump will be the GOLDEN AGE for America.,2024/11/14 22:25,216868,9210723,28424,26496,2329,7310,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,49,83,64,91,74,15,15
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Whoopi Goldberg has decided to go on a sex strike in response to President Trump's election victory.

Who does this impact?",2024/11/14 21:14,216538,9199265,28388,26448,2328,7308,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,11,69,94,42,36,66,58
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,God bless Donald Trump! https://t.co/sv5djCP97r,2024/11/14 2:00,216154,9173583,28357,26264,2321,7303,https://pbs.twimg.com/media/GcT2TaPWsAAtYwh.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,88,7,8,72,7,94,18
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"""There's no question Matt Gaetz and I have our differences, but I also trust President Trump's decision making.""

It sounds like Senator Markwayne Mullin is open to voting in favor of Attorney General Gaetz! https://t.co/w6MVleAgJW",2024/11/13 23:47,215867,9160983,28314,26211,2319,7300,https://pbs.twimg.com/ext_tw_video_thumb/1856845969645588480/pu/img/8RE2sVtKNK-a4tms.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,46,69,78,83,84,22,34
0,91026,592061,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Tulsi Gabbard was born to be the Director of National Intelligence (DNI). I could not think of a better person for the job.

Well done, President Trump! https://t.co/gO0ALhYmCx",2024/11/13 22:00,214701,9116826,28170,26168,2316,7287,https://pbs.twimg.com/media/GcS_g9rWcAAVLTQ.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,17,11,40,1,100,42,79
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump's 2nd Administration is going to be based.

AG: Matt Gaetz
SoS: Marco Rubio
DNI: Tulsi Gabbard
DHS: Kristi Noem
Defense: Pete Hegseth
CIA: John Ratcliffe
EPA: Lee Zeldin
UN: Elise Stefanik
Border Czar: Tom Homan
NSA: Michael Waltz
DOGE: Elon Musk &amp; Vivek Ramaswamy",2024/11/13 21:50,214132,9106278,28092,26143,2315,7283,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,97,36,40,5,19,59,93
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Matt Gaetz as United States Attorney General will be one of the greatest things to ever happen to this country.

President Trump is knocking his second administration picks out of the park!",2024/11/13 20:39,213646,9088181,27990,26093,2311,7260,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,25,83,77,81,35,91,19
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Senator Thune says he is committed to pushing through President Trump's America First agenda.

It will be up to the people to stay vigilant and hold our Senators accountable.

I will be calling mine on a regular basis asking for status updates.

We have a country to save.",2024/11/13 18:48,212855,9070909,27871,26034,2309,7257,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,68,31,90,17,74,45,77
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Republican voters gave President Trump a mandate and they wanted Rick Scott to be the Senate Majority Leader.

It's unfortunate to see Washington, DC continue to put the interests of the American people last.",2024/11/13 18:37,212492,9056135,27784,25996,2301,7255,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,64,79,47,97,29,30,73
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"After everything he��s been through over the last four years, President Trump deserves the smoothest transition. https://t.co/lCfbSKZ8tc",2024/11/13 16:43,212002,9044136,27649,25981,2298,7252,https://pbs.twimg.com/media/GcR21f2XwAAQ2UB.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,59,90,50,85,56,98,35
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"When Marco Rubio is confirmed as President Trump's Secretary of State, Ron DeSantis will appoint his replacement. Who is your top choice? https://t.co/PRMwDQOqKL",2024/11/13 2:00,211676,9033172,27621,25936,2298,7248,https://pbs.twimg.com/media/GcOssvBW0AA55kb.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,54,50,87,22,31,87,4
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Imagine if all the Hollywood stars and far left liberals followed through on their promises to leave if Trump won -- we'd solve the housing crisis.

The American people would not miss Keith Olbermann, Bette Midler, Samuel L. Jackson, Cher, or Whoopi Goldberg! https://t.co/k5PoOOOXZd",2024/11/13 1:26,211457,9008660,27596,25775,2293,7243,https://pbs.twimg.com/ext_tw_video_thumb/1856507582074028032/pu/img/Apd-1WhRCAYWiAPH.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,84,4,46,32,32,89,89
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Congratulations to my friend @PeteHegseth on being named United States Secretary of Defense by President Trump.

This might be President Trump's best pick yet!",2024/11/13 0:16,210788,8976096,27466,25721,2288,7230,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,100,2,74,53,54,56,100
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"EXIT POLLS: 40% of women under the age of 30 DUMPED Kamala Harris for President Trump 

Great job, ladies!",2024/11/12 0:18,209972,8957920,27402,25696,2287,7226,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,5,0,4,27,22,16,3
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"Susie Wiles - White House Chief of Staff
Stephen Miller - Deputy Chief of Staff
Tom Homan - Border Czar
Elise Stefanik - UN Ambassador
Lee Zeldin - EPA Secretary 
Mike Waltz - National Security Advisor

President Trump is not messing around. He is building the A-Team.",2024/11/12 0:12,208722,8938065,27277,25678,2281,7219,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,0,85,92,53,81,20,21
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,Let President Trump COOK! https://t.co/TG5Lco1en2,2024/11/11 23:08,206119,8881627,26765,25569,2265,7132,https://pbs.twimg.com/media/GcI7x6LWQAAUFKe.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,98,36,34,67,93,3,95
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,"President Trump has appointed Stephen Miller as his Deputy Chief of Staff for Policy.

Another great choice from the President, term two is off to a great start!",2024/11/11 18:44,205888,8869114,26737,25549,2265,7130,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,9,76,65,39,51,41,38
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,No President in history has done more for veterans than Trump. Period. https://t.co/wgqDmzLk0S,2024/11/11 12:00,205554,8855977,26683,25518,2262,7127,https://pbs.twimg.com/media/GcGi5BKWIAAdw6Y.jpg,,https://pbs.twimg.com/profile_banners/91583544/1591900473,27,13,88,71,20,62,85
0,91026,592065,15387,Nick Adams,91583544,48674,NickAdamsinUSA,President Trump hasn't even taken office yet and the steaks are already bigger!,2024/11/11 0:11,205065,8844910,26579,25460,2258,7124,,,https://pbs.twimg.com/profile_banners/91583544/1591900473,89,48,12,88,59,25,46
