author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,info
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Bill Clinton says in his new memoir he a??couldna??t sleep for two yearsa?? and had a??outbursts of ragea?? after Trump defeated Hillary in 2016.

Now, what would keep him up at night? e?��? https://t.co/EiMwyd8Sw4",2024/11/30 13:30,958308,43051089,248625,104624,18326,40468,https://pbs.twimg.com/ext_tw_video_thumb/1862788328203943936/pu/img/ejUNi0F_ME44cOsc.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,54,91,10,86,74,4,17
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Did You Know: First Lady @MelaniaTrump says in her book ""Melania"" that both she and Barron Trump were DEBANKED? 

UNBELIEVABLE. https://t.co/wtHkYwrTm1",2024/11/30 12:30,956661,43001164,248138,104500,18313,40395,https://pbs.twimg.com/media/GdnyRs7XsAARQr-.png,,https://pbs.twimg.com/profile_banners/321954654/1668045045,100,56,42,55,21,97,22
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Last night, Canadian PM Justin Trudeau met with President-Elect Trump at Mar-a-Lago.

What do you notice? e??? https://t.co/i4pLp4fkXL",2024/11/30 11:30,955660,42958402,247830,104435,18300,40362,https://pbs.twimg.com/media/GdnubCKWcAAXVzP.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,45,99,9,10,60,39,11
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This is a party that doesn't know how to moderate. The problem is Democrats called Trump ""Hitler"" and a ""fascist"" and a ""racist"" and everything bad in the English language and nobody believed them.

They won't change their destructive policies because the destruction is the point",2024/11/30 9:22,951693,42055898,247415,103346,18204,40130,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,84,4,46,32,32,89,89
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This NY Times hit piece is the opposite of the truth. The broken Republican Party led many conservative influencers to take to social media. 

Most of these popular influencers are Trump supporters a?? a lot of them reluctant ones a?? who are motivated to hold both destructive",2024/11/30 9:04,951501,42042094,247360,103325,18202,40123,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,100,2,74,53,54,56,100
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Hakeem Jeffries claims Democratic lawmakers were threatened by ""MAGA supporters"" over Thanksgiving.

He claims they signed messages with ""MAGA,"" and just like real threats against Trump Cabinet members, included bomb threats and swatting.

Do you believe him? #THISISMAGACOUNTRY https://t.co/naG4TIQGmW",2024/11/30 0:30,951129,42015492,247271,103293,18197,40110,https://pbs.twimg.com/media/Gdk8Pq3WIAARqSE.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,5,0,4,27,22,16,3
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"a??He will dictate to them. Thata??s how autocracy begins.a??

CNN is *PANICKING* over Big Tech CEOs like @ElonMusk, @JeffBezos, and Mark Zuckerberg cozying up to future President Donald Trump.

a??Theya??re all bending the knee the same way that Jeff Bezos bent the knee even before the https://t.co/wAMdJleRes",2024/11/29 23:30,950632,41956871,247185,102305,18140,40099,https://pbs.twimg.com/ext_tw_video_thumb/1862574553995653120/pu/img/y9zDzCwd99EWIH8b.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,0,85,92,53,81,20,21
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Donald Trumpa??s historic election victory is fueling a massive surge in Americans looking to flee the country.

According to Visa Guide World, the number of related Google searches spiked 1,514% percent.

What's your reaction? https://t.co/0MLgWXCrkJ",2024/11/29 22:30,950312,41929501,247097,102253,18136,40081,https://pbs.twimg.com/ext_tw_video_thumb/1862570277676146688/pu/img/Hfpt5UI6hK3KS7sS.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,98,36,34,67,93,3,95
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"PBS is back to spreading incendiary lies that Trump's election is leading to a 'spike in hate crimes.'

The Southern Poverty Law Center's CEO pushed the baseless claim in a PBS interview:

a??Ita??s really clear to us that hate and extremist groups are using the election of Donald https://t.co/DzclFF2pRt",2024/11/29 19:30,949395,41893747,246985,101386,18111,40073,https://pbs.twimg.com/ext_tw_video_thumb/1862549799196663808/pu/img/IeVcTSw0aJe7pozc.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,9,76,65,39,51,41,38
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: CNN *LOSES IT* over video of @ElonMusk and @RealDonaldTrump celebrating Thanksgiving together.

a??Ita??s all really creepy, but money talks. And ita??s clear that a?? that Elon Musk has a motive here. He sees by cozying up to Donald Trump, hea??s going to have influence in ways https://t.co/FakBGWRBnp",2024/11/29 18:39,948739,41868433,246804,101167,18077,40050,https://pbs.twimg.com/ext_tw_video_thumb/1862566759816933376/pu/img/DpJGCL62Ckszz-nE.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,27,13,88,71,20,62,85
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@akafacehots Trump should force Facebook &amp; Instagram to stop censoring conservatives (and everyone else who gives constitutionally protected opinions) for this to even be a consideration.  

There should be a Free Speech Czar to ensure compliance.",2024/11/29 16:38,948257,41843844,246698,101033,18061,40041,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,89,48,12,88,59,25,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Mark Zuckerberg is interested in joining Trump's Big Tech coalition to Make America Great Again.

Should Trump let him join? e??oe??? https://t.co/0kUggmYYSr",2024/11/29 16:28,948044,41839507,246676,101018,18061,40039,https://pbs.twimg.com/media/GdkMhT0W4AEv72h.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,78,25,35,2,52,55,24
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""European explorers ushered in a wave of devastation, violence, stealing land, and widespread disease""

Who dodged a bigger bullet: America or Trump? e?��?
https://t.co/G2AD2yjxR4",2024/11/29 16:11,946270,41293257,246372,98389,17849,39986,https://pbs.twimg.com/amplify_video_thumb/1862212995373268992/img/ZlhBXEqfsjmMv6jP.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,74,67,28,94,19,33,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""We must act in the next 10 yearsa??not 30a??to make meaningful change.""

Alec Baldwin is sounding the alarms about the environmental disaster that he says is coming under the Trump presidency.

Baldwin, fresh off the dismissal of manslaughter charges in his 'Rust' trial', gave a https://t.co/OWlXJPiaiW",2024/11/29 16:06,946115,41282117,246356,98368,17846,39978,https://pbs.twimg.com/ext_tw_video_thumb/1862527873136889856/pu/img/djOQmusbi1rgsmWT.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,28,46,94,40,11,13,53
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"New York State Senator Liz Krueger is now calling for the state to secede from the United States.

She wants New York, Connecticut, Massachusetts and Vermont to form a new province of Canada.

Ita??s official: Trump broke these un-American Democrats. e??oe???e?���
https://t.co/PdFeg7YyZy",2024/11/29 3:29,946023,41261698,246344,98234,17840,39972,https://pbs.twimg.com/ext_tw_video_thumb/1861972195183898624/pu/img/WNuBIsF8uZ5906iU.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,82,3,75,77,20,24,60
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@nicksortor Ia??m gonna got out on a limb: Get in Trumpa??s good graces so he doesna??t instruct DOJ to being charges against him for election interference?

Just a wild guess.",2024/11/27 23:02,945213,41209733,246192,98033,17806,39927,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,26,57,23,42,45,37,65
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,What would you like to see Trump to do most on Day One?,2024/11/27 22:27,944097,41192428,246153,98004,17804,39921,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,12,77,74,75,38,77,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@politico Yet many Trump noninees are women.

Wea??re on to your stupid critical race theory. Stuff it.",2024/11/27 22:14,944025,41177813,246113,97957,17802,39918,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,6,37,78,44,8,82,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"a??Trump and the MAGA Republicans represent an extremism that threatens the very foundation of our Republic.a??

So, it turns out, after all of Biden's fear-mongering about Trump supporters and the imaginary threat they pose to America, radicals are calling in bomb threats to Trump's https://t.co/PCE7cpa9Dm",2024/11/27 19:50,937875,41119244,245998,97933,17802,39906,https://pbs.twimg.com/ext_tw_video_thumb/1861856770244632576/pu/img/qJUVhE3KX667CEgu.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,7,93,40,17,71,22,6
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

Here are the Trump Cabinet Nominees and Elected Officials Targeted by Bomb Threats That We Know of So Far

""Several of President Trump's Cabinet nominees and Administration appointees were targeted in violent, unAmerican threats..""
https://t.co/g20NblZH0m",2024/11/27 19:32,937061,41097287,245587,97891,17787,39847,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,83,49,67,60,12,90,43
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

Here are the Trump cabinet nominees and elected officials who have been identified as targets of bomb threats or swatting attacks:

a?�� Former AG nominee @MattGaetz: ""A bomb squad is responding to the Florida home of former GOP Rep. Matt Gaetz after he received a pipe https://t.co/bBEszQlsHr",2024/11/27 19:12,936983,41089920,245538,97879,17784,39843,https://pbs.twimg.com/ext_tw_video_thumb/1861849669975834624/pu/img/2GMw26dY0Vv2vS1u.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,76,24,84,13,30,86,28
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: @EliseStefanik *CONFIRMS* that she was one of the Trump transition team members who was targeted by a bomb threat.

a??This morning, Congresswoman Elise Stefanik, her husband, and their three year old son were driving home to Saratoga County from Washington for https://t.co/znTafLPAhN",2024/11/27 17:44,934885,41002803,244238,97768,17726,39615,https://pbs.twimg.com/media/GdaKJFgXQAIsrv0.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,62,14,13,13,48,39,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

Trump Cabinet appointees have come under attack with bomb threats and ""swatting"" attacks.

Trump-Vance Transition Team Spokesperson @karolineleavitt issued a statement condemning the violent and illegal threats.

""Last night and this morning, several of President https://t.co/KIQjvfmzwf",2024/11/27 16:38,934642,40993852,244130,97751,17718,39612,https://pbs.twimg.com/media/GdZ7GTCXcAAumvd.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,87,7,78,13,59,75,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"It's official: EVERY state became more Republican in the last election.

Trump's victory wasn't just a landslide, it was a political earthquake. https://t.co/M8cyupf2Cf",2024/11/27 15:59,934320,40983391,243991,97735,17708,39601,https://pbs.twimg.com/media/GdZzDvbXQAAtqoF.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,35,84,35,67,4,25,80
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"IT'S OFFICIAL: Jack Smith *DROPS* Appeal of Classified Documents Case Against Former President Trump.

Judge Aileen Cannon wrote that Smith was ILLEGALLY appointed as Special Counsel.

The DOJ's selective and vindictive prosecution of former President Trump has come to an end https://t.co/WgPZMy2muV",2024/11/27 14:42,933165,40936415,243719,97692,17684,39547,https://pbs.twimg.com/media/GdZhaFBWUAAyJyb.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,1,46,21,42,95,35,34
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@catturd2 Woke celebs are all losing the minds over Trump's victory.

Stephen King, Keith Olbermann, Kathie Griffin, Sharon Stone, Eva Longoria... all *snapped* e?���",2024/11/27 5:19,932552,40925303,243497,97640,17675,39529,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,38,26,4,17,26,93,78
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Trump just nominated this man to reform the corrupt National Institutes of Health: @DrJBhattacharya.

Dr. Bhattacharya was right about the major health issues during the Covid pandemic.

Just as importantly, he was right about intellectual freedom and patient rights.

Cry harder. https://t.co/eER5C38Tli",2024/11/27 2:04,932405,40921499,243490,97632,17675,39528,https://pbs.twimg.com/media/GdWzQCeWAAAKCLE.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,46,90,11,3,84,97,21
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING: @DrJBhattacharya has been nominated to be the new Director of the National Institutes of Health!

President-Elect Donald Trump announced the news, saying, ""Together, Jay and RFK Jr. will restore the NIH to a Gold Standard of Medical Research as they examine the https://t.co/Yu8wcL18AL",2024/11/27 1:50,930147,40878377,243130,97583,17663,39489,https://pbs.twimg.com/media/GdWwbCLXoAA4wSV.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,36,91,60,8,11,66,37
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Nancy Pelosia??s stock portfolio reaches a record high of nearly $264 million.

Should Donald Trump investigate Nancy Pelosi for insider trading? e?��? https://t.co/Y8RL45QXhB",2024/11/27 1:18,929608,40866186,243036,97572,17660,39483,https://pbs.twimg.com/media/GdWpVqwXkAAn4nI.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,62,32,71,22,90,45,87
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,Or electing Donald Trump.,2024/11/26 21:40,927318,40833427,242669,97312,17626,39468,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,83,67,29,3,96,19,40
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,America electing Donald Trump instead of Kamala Harris may be the greatest bullet dodge since... July 13 https://t.co/wcbeLOYuVt,2024/11/26 21:39,927250,40820579,242656,97303,17625,39466,https://pbs.twimg.com/ext_tw_video_thumb/1861525261507780608/pu/img/O5T-mwczX0JvanDI.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,94,38,12,61,55,49,92
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,".@X is leading the way to independent journalists replacing the Woke media.

Trump's election victory now appears to be the final blow to fake news outlets like MSNBC and CNN.

Will anyone miss them? https://t.co/4FuofR2boK",2024/11/26 21:32,926961,40807287,242617,97288,17622,39455,https://pbs.twimg.com/media/GdV06gqWYAA4RW9.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,30,45,42,44,63,95,10
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,@HansMahncke @GenFlynn It's great to see Donald Trump is learning from his first presidency. You don't trust the Deep State to bring you dinner unless you have a food taster on hand.,2024/11/26 21:24,926554,40785415,242547,97237,17617,39451,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,30,3,80,1,57,62,99
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Sharon Stone Goes on Ignorant Rant About Americans Being 'Uneducated' for Electing Trump

Hollywood actress Sharon Stone, who hasn't made a decent film in thirty years (and is remembered for spreading her legs in it), showed her lack of basic instincts when it comes to politics. https://t.co/7CtjMeBXBb",2024/11/26 21:17,924528,40766319,242383,97217,17616,39443,https://pbs.twimg.com/ext_tw_video_thumb/1861518826711482368/pu/img/LAT3hzPXeZW1LEdR.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,67,66,70,22,100,58,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,JUST IN: President Biden takes credit for the Israel-Hezbollah ceasefire that only happened because Donald Trump was elected https://t.co/NWrdbW0IPD,2024/11/26 21:02,924237,40744760,242325,97145,17606,39430,https://pbs.twimg.com/media/GdVum6tXQAAJ_vw.png,,https://pbs.twimg.com/profile_banners/321954654/1668045045,92,7,26,51,36,69,17
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: House Oversight Gets Testimony from ANOTHER Whistleblower Who Says That FEMA 'Blacklisted' Trump Supporters

@GOPoversight is demanding that FEMA respond to NEW ALLEGATIONS of political bias at the agency, including discrimination in providing relief to Trump supporters https://t.co/XsZWQWq3C6",2024/11/26 18:46,923266,40718641,242139,97076,17596,39413,https://pbs.twimg.com/ext_tw_video_thumb/1861480480257839104/pu/img/iHkI3fv3GUHvMa6F.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,42,74,51,99,84,52,95
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

The Trump Effect: Newly Elected President Sets the Stage for Israel-Hezbollah Ceasefire Agreement 

Donald Trump's imminent return as President of the United States is already paying off for those who want to see world peace.

Israel and Hezbollah now appear set to https://t.co/gf9pq6BvJi",2024/11/26 18:11,922092,40694844,241420,97032,17579,39329,https://pbs.twimg.com/media/GdVGlj0XQAA9EUc.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,57,31,4,28,4,43,16
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: The Man Who Tried to Kill Trump on a Golf Course Explains Why He Did It in Letter from Jail

Ryan Routh, accused of attempting to shoot President-elect Donald Trump at his Florida golf course in September, has written a letter from jail to Politico and the Palm Beach https://t.co/p7q1eONCDk",2024/11/26 18:03,921781,40677047,241323,97009,17572,39317,https://pbs.twimg.com/media/GdVEyH1XgAE97j_.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,97,66,5,31,3,10,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@cenkuygur I didn't vote for Trump the first time he ran because I didn't think he would stick to his promises, I didn't think he was conservative enough, and I thought he was a grifter. 

He won me over by sticking to his agenda, getting results, and by fighting hard for what he believes",2024/11/26 17:33,921580,40663347,241271,96972,17570,39297,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,40,88,82,61,5,99,92
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@cenkuygur Trump is a pragmatist, not an ideologue. That is what the radical left can't understand about Trump. And if he goes away from populism, he will anger his base. 

What has caused people to be loyal to him is he was successful when able to implement his America First agenda in the",2024/11/26 17:30,921333,40659031,241254,96952,17569,39291,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,9,82,47,48,9,87,28
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""It was a good call... this is something we can do.""

Justin Trudeau reveals he had a ""good call"" with Donald Trump.

Canada and Mexico have shown more willingness to advance U.S. interests in the last few weeks than under the entire Biden presidency. 

Incredible what a change https://t.co/BmBk4WpBdw",2024/11/26 17:16,919375,40598853,241173,96912,17566,39258,https://pbs.twimg.com/ext_tw_video_thumb/1861459035377041408/pu/img/GZQynshb7htn1m5e.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,74,34,65,54,74,31,23
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"VICTORY a?????

U.S. District Court Judge Tanya Chutkan officially *DISMISSES* J6 Case against Donald Trump https://t.co/RQEcSmK1I5",2024/11/25 23:17,919109,40586589,241122,96873,17562,39246,https://pbs.twimg.com/media/GdREPTWXAAA6hLr.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,94,81,54,55,62,19,68
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Jack Smith is also withdrawing his appeal of Trump's classified documents case.

Donald Trump: 2. Jack Smith: 0.",2024/11/25 21:06,918692,40573014,241015,96849,17557,39234,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,64,27,79,65,15,0,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Special Counsel Jack Smith *DROPS* January 6 Case Against Donald Trump

Special Counsel Jack Smith has moved to dismiss the election interference case against President-Elect Donald Trump that was based on the January 6 riots.

a??This outcome is not based on the merits or https://t.co/FsVhW5umOF",2024/11/25 21:05,918485,40565188,240980,96837,17555,39230,https://pbs.twimg.com/media/GdQk7FuXEAAtIH0.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,33,92,51,98,65,37,37
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"My view: The Democrats must be sweating bullets watching the country start to rebound from the Biden malaise. They will do everything in their power to stop Trump from being successful, but it might not matter.",2024/11/25 17:27,918132,40541439,240880,96800,17545,39220,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,82,20,41,85,22,76,73
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Stocks and Bond Markets Surge After Trump Nominates Scott Bessent for Treasury Secretary

U.S. financial markets rallied Monday after Donald Trump nominated investor Scott Bessent as Treasury Secretary. 

The Dow Jones rose 475 points (1%), the S&amp;P 500 climbed 0.6%, and https://t.co/nfOgOOQjig",2024/11/25 17:26,918027,40535453,240863,96787,17545,39219,https://pbs.twimg.com/media/GdPzeoGXcAAhcuW.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,42,67,39,57,33,43,94
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

Manhattana??s top federal prosecutor, Damian Williams, announced Monday he will step down as U.S. Attorney for the Southern District of New York on December 13, making way for President-elect Donald Trumpa??s chosen successor.

In a statement, Williams called the https://t.co/Q00d7yGVGd",2024/11/25 17:10,917904,40527139,240835,96780,17545,39215,https://pbs.twimg.com/media/GdPwA1dXYAA2kKf.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,35,46,11,89,13,45,87
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Tom Homan Warns Sanctuary City Officials: DOJ Can Charge You If You Obstruct Trump's Mass Deportations

Tom Homan, President-elect Donald Trumpa??s border czar, is warning sanctuary city officials of serious legal consequences for obstructing federal immigration enforcement, https://t.co/vzoIS2HxxG",2024/11/25 16:27,917326,40508763,240698,96757,17536,39202,https://pbs.twimg.com/media/GdPhYFyXMAAcYDX.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,95,15,3,18,51,20,35
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Trump just met with Morning Joe and Mika... are they taking a step back from their incendiary talking points? 

Hmm.

We shall see if there is an MSNBC pivot when they fire Joy Reid. She is a TDS ""true believer.""",2024/11/25 16:16,917120,40500642,240639,96737,17533,39197,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,37,36,83,17,62,59,78
