author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,avatar,init_att
0,84333,6780,7501,SoFlo Doge MAGA 📈⬆️🚀🌕🙏🔝💎🙌🐕🐾🦍👀💰💲💯‼️,1324091190921363456,34780,SoFloDoge,@mitchellvii Living in South Florida I know a lot of legal Hispanic immigrants and they are all Trump supporters 🇺🇸🇺🇸🇺🇸,2024/11/30 14:35:36,3,51.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1324091190921363456/1720921679,0.2
0,73816,2166,1166,Trump_girl007✝️👨‍👩‍👦‍👦🇺🇲🍊,1414013929,45392,sarah551963,@mitchellvii Pretty disgusting!,2024/11/30 14:30:04,0,10.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1414013929/1681439531,0.375
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii And that’s with 7 reposts. 

It should be muxh more than that. 

I think you’re being throttled.

I wish this platform was as transparent when dealing with these issues. They block people from commenting under posts they tell you to subscribe.

It’s more than suspicious 🤨",2024/11/30 14:18:04,0,47.0,0,2,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.5
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii There are people that are deliberately keeping us in the dark about this. 

They don’t want the much larger accounts finding out about the scam they’re running.",2024/11/30 13:47:08,0,8.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.075
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii You’re definitely throttled. X isn’t even hiding it because they show the views of each post. 

It’s clearly not a free speech platform if were being treated like this and made to feel we have to walk on eggshells not to be censored. 

I’ve seen so many get banned/censored.",2024/11/30 13:38:32,0,12.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.0999999999999999
0,116241,477,571,Patricia Dianne Rose,817005419864477696,62567,thediannerose,"@mitchellvii If Trump can do that, why didn’t he do it the first time he was President???",2024/11/30 13:00:53,0,2.0,0,0,0,0,,,0.25
0,19666,1103,103,MAGA MIKE 😎 🇺🇸,3202808548,33842,Michael_Favreau,@mitchellvii You can see Grok is left leaning. Says Trump narrowly defeated Kamala (misinformation) and in the other headline puts a negative sentence at the bottom with no reason to be there. Grok gets the info from the fake news media. https://t.co/2FEFskMyvl,2024/11/30 12:57:59,1,65.0,0,0,0,0,https://pbs.twimg.com/media/GdokZyPXcAAjoGv.png,https://pbs.twimg.com/profile_banners/3202808548/1732892356,0.225
0,412,105,18,NotNearlyAnonymousEnough,1672710562369634306,989,ElonStuntDouble,"@mitchellvii While Trump's family got debanked and Trump was put thru 3 years of hell, Zuck is gonna get a complete free pass for lying to Congress and his giant role in stealing the 2020 election?  Sounds like more 2 tiered justice signed off by Trump himself.",2024/11/30 10:03:29,1,18.0,0,0,0,0,,,0.25
0,35210,4043,811,I Support Ron DeSantis,1636789792582107136,27653,SupportDeSantis,@mitchellvii Same reason MAGA stays with Trump despite the constant abuse he gives them.,2024/11/30 09:36:51,2,55.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1636789792582107136/1679077399,0.0
0,48435,5284,6194,FreeThinkerRN,14278394,16438,LisaProsen,"@mitchellvii Confidence and courage are sexy.  I am not at all attracted to Trump, but his charisma is undeniable.  I am also a sucker for a man with smarts and a great sense of humor.",2024/11/30 09:31:29,1,18.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/14278394/1731411093,0.3333333333333333
0,2624,70,616,Elite6,793866079013437440,11861,HeartRavens,"@mitchellvii Since Trump double crossed MAGA for MIGA, he has all but guaranteed that nothing is going to happen to any of these criminals.

There will be no justice.",2024/11/30 08:54:37,0,11.0,0,0,0,0,,,0.0
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii You’re not the only one getting cheated from X. 

https://t.co/9QD9vZiuxD",2024/11/30 08:43:57,0,35.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.0
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii Because he hates women. He’s a misogynist. He feels validated by ruling over females. 

Much like the “men” in Islamic countries do. They believe ruling over women with an iron fist makes them alpa male and sadly so do some “men” here too.",2024/11/30 08:36:09,0,19.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.0999999999999999
0,5314,3132,1382,Valdamar Archuleta,1744085930078572544,2962,Archuleta4CO,@mitchellvii The Trump team is defined by people who have changed their minds. Almost everyone.,2024/11/30 08:18:32,1,59.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1744085930078572544/1731512688,0.0
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,@mitchellvii How did that work out for him? 🤦🏻‍♀️,2024/11/30 07:47:29,0,26.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.0
0,4971,1205,849,Cat Ladies For Trump,1820068931698356224,2526,CLadiesForTrump,"@mitchellvii @Maga0First1 My friends got banned for simply protesting Islam. 

I’m not going to pretend it’s not happening. 

That would be disrespectful towards the people that were bulliedvoff this platform due to censorship.

I regularly see accounts getting banned for nothing.",2024/11/30 07:36:58,1,40.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1820068931698356224/1723991650,0.0416666666666666
0,726,460,402,Sword Dance Peace Room,1356083818596364290,5523,Sword__Dance,"@mitchellvii So Trump is not left or right. He is all-of-us, and he is bringing common-sense back to the kitchen table.",2024/11/30 07:12:57,0,21.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1356083818596364290/1725751261,0.0952380952380952
0,17772,236,950,bigz,1580572645615366144,22334,temporaryuser27,@mitchellvii @WillieDMack1 @catturd2 You were one of the biggest anti trump people on here after 2020. Gfy,2024/11/30 07:10:30,0,50.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1580572645615366144/1710251625,0.0
0,36458,3393,3959,Patriot Victory 2024,1285121778017120257,32523,GetTheFacts2024,"@mitchellvii The CIA tried to kill Trump because they knew he would easily defeat Kamala. Official documents state that CIA officers are “detailed by the CIA” to be Secret Service agents.

Every patriot should read “Destroying America: The CIA’s Quest to Control the Government.”

They waited",2024/11/30 06:20:37,0,8.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1285121778017120257/1687982326,0.0583333333333333
0,89392,16636,13586,Debagain,1589821437686054912,30362,DeborahGinn10,@mitchellvii Trump reminds me of my dad- sexy no.  But I do think he’s terrific!,2024/11/30 06:11:55,1,21.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1589821437686054912/1673569942,0.25
0,35056,3313,3667,Bean,944699403130023939,19397,SpicyBroadbean,@mitchellvii No way she got 74 mil votes. Next election when we have better voting laws we will see the republicans dominate assuming trump delivers,2024/11/30 06:02:42,1,4.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/944699403130023939/1731494793,0.25
0,83,47,97,Alan,1823133669588103168,190,Trump____Fan,"@mitchellvii Man, your takes lately have been horribly off...like 180* off.",2024/11/30 04:05:19,0,4.0,0,0,0,0,,,0.65
0,7995,14121,5642,Stop Socialist Tyranny,1822946254659207169,89524,endlibtyranny,"@mitchellvii That's a wild coincidence! Patton's legacy lives on, and Trump's birth was just the beginning of a new era of American greatness.

I'm loving the history tidbits, Bill! Keep 'em coming! And that https://t.co/M5WWYrXzxa link is gold, by the way. Elon's got the right idea with that",2024/11/30 01:39:01,1,44.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1822946254659207169/1731512589,0.2969155844155843
0,9661,387,436,some body,1789736498369314816,20404,somebody1410872,"@mitchellvii Trump could also pass wonderful laws to Make America Great Again!  
For example:  
Repeal the Patriot Act 
Make it illegal for the U.S. military to kill American citizens  Pass a law to prevent spying on Americans.
Remove immunity from Pharmaceutical companies 
Protect our farms",2024/11/29 23:21:38,0,7.0,0,0,0,0,,,0.2799999999999999
0,29792,3232,3329,V,1585821045579141121,19214,Arnett3V,"@mitchellvii Nothing about Trump is sexy! I would never use sexy to describe Donald J Trump! 

To me, JFK Jr. was the most handsome and sexy man ever! I'm still sad he's gone 😔",2024/11/29 23:09:04,1,47.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1585821045579141121/1698147270,0.3958333333333333
0,109635,4633,5952,MAGA Force✝️🇺🇸🇮🇱,316794789,28620,KnowltonsRanger,"@mitchellvii Yes, that is true. But we need the building and maintenance of the wall codified as EOs can be easily reversed with the next President as we saw with Biden undoing all of Trump’s EOs.",2024/11/29 23:06:39,2,29.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/316794789/1664929082,0.2611111111111111
0,7311,5641,6171,FRANCIS PAUL MCANARNEY JR,1014184814797316096,17403,JRMcanarney,@mitchellvii Remember when Governor Ron DeSantis said Florida would conduct its own independent investigation into the attempted assassination of President Donald Trump at his West Palm Beach golf club? What ever happened to that?,2024/11/29 22:53:05,10,462.0,6,2,0,0,,https://pbs.twimg.com/profile_banners/1014184814797316096/1724573523,0.3
0,7311,5641,6171,FRANCIS PAUL MCANARNEY JR,1014184814797316096,17403,JRMcanarney,@mitchellvii Remember when Governor Ron DeSantis said Florida would conduct it's own independent investigation into the attempted assassination of President Donald Trump at his West Palm Beach golf club? What ever happened to that?,2024/11/29 22:52:38,0,42.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1014184814797316096/1724573523,0.3
0,2857,117,294,Donna Wade,1832878137517969408,511,Belladonna1515,@mitchellvii Good point Bill… Damn that sucks too for us!!! Trump’s going to be busy for 4 years!!!,2024/11/29 22:36:17,0,18.0,0,0,0,0,,,0.1031249999999999
0,921,6,82,Carolyn Manning,774069812364451840,914,sissie110909,"@mitchellvii Please stop this nonsense!! I voted for Trump both times and I think he will do a better job this time than the last. Who cares if he is sexy or not, that's not why I voted for him! STOP IT NOW!!",2024/11/29 20:59:42,0,2.0,0,0,0,0,,,0.4921875
0,5743,613,332,The Independent,698258660951195648,15792,TrumpTrain17,@mitchellvii I dont want social media companies on anyone's team. I want them neutral and supporting free speech,2024/11/29 20:06:09,1,17.0,1,0,0,0,,https://pbs.twimg.com/profile_banners/698258660951195648/1485110597,0.2277777777777777
0,152015,94522,27287,Tosca Austen,4769536303,660031,ToscaAusten,"@mitchellvii @45sVIPS Derangement is the game in the name of the anti-Orange obsessed and insane.

The media needs to dial it back.

They’re in the throes of the first stage of grief and they can’t step beyond it.

President-elect Trump is in extreme danger and the media has barely covered a third https://t.co/VXE5Fw3Y2l",2024/11/29 20:04:28,93,6743.0,78,10,0,3,https://pbs.twimg.com/media/Gdk-VPbWkAE2b1i.jpg,https://pbs.twimg.com/profile_banners/4769536303/1645304976,0.2805555555555556
0,8024,108,274,Chelle,39641409,10030,tiggerfan5,@mitchellvii Never underestimate the power of GOD.  Trump was spared to become president….There is no other explanation,2024/11/29 20:01:15,0,3.0,0,0,0,0,,,0.0625
0,147362,510,266,starandseen,1858152498,37659,starandseen,"@mitchellvii He has a heart. He can be tough, yet still have compassion for others. At 1 of the townhalls, a lady was clearly nervous &amp; struggled to speak. Trump saw that and said, ""You have a beautiful voice"" and his face softened into a smile.",2024/11/29 19:56:40,0,18.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1858152498/1730742667,0.2152777777777778
0,123529,1430,830,pnw Bae 🌲 🌙,1624933886890479616,42625,RaquelWelchh,@mitchellvii Obama is not sexy. But to be fair I don’t see President Trump in that way either lol.,2024/11/29 19:21:26,1,29.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1624933886890479616/1731090145,0.4166666666666667
0,14225,50,200,Casey Fossett,1812532684721369088,152,CaseyFosse11766,@mitchellvii Zuckerberg was also a huge reason Trump lost in 2020. 400$ million reasons. Keep him out of the WH.,2024/11/29 19:16:21,0,8.0,0,0,0,0,,,0.4000000000000001
0,16987,951,2089,Debra,1914305083,7772,DebraZurBurg,@mitchellvii Same here. If Trump in on it we should be all about it as well. Can’t go wrong with have Facebook on the right side.,2024/11/29 19:06:21,0,12.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1914305083/1585434331,0.0714285714285714
0,7331,141,123,Steven Grainger,1820193806404423680,2738,swgcmg93,"@mitchellvii Great, he wants to make his platform Trump friendly, have at it. Should he be welcomed as a trusted ally? Fuck no.",2024/11/29 18:57:59,5,24.0,0,0,0,0,,,0.24375
0,33707,4169,7170,Pierce Wetter,258495978,41428,twinforces,"@mitchellvii Myth.

Trump got Trump elected by going around and listening to people and repeating it back to them. All that Cambridge Analytics stuff was marketing.",2024/11/29 18:43:55,0,22.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/258495978/1718483620,0.0
0,17581,4162,5976,Hoosier Daddy,1603832715513561114,3614,MulletLavern,"@mitchellvii Not trying to disagree but how did he help Trump in 2016? If my memory is correct, they were censoring Hillary’s emails and wiki leaks.",2024/11/29 18:43:38,0,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1603832715513561114/1717668103,0.0
0,27605,3880,7195,@72ps,277266164,92544,72ps,"@mitchellvii Oh yes, and some will say Trump's gone too far, or he's not gone far enough. They will try to beat him down on the details. But he's not a kind of guy that gets down.",2024/11/29 18:40:15,0,15.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/277266164/1607539588,0.0685185185185185
0,27605,3880,7195,@72ps,277266164,92544,72ps,"@mitchellvii Trump had the answer all along, and they couldn't recognize it. 

The solution to our problems is to make the economy strong, and part of that includes cutting the budget.

The problem was TDS. They're were always ranting and raving instead of looking for solutions.",2024/11/29 18:38:59,2,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/277266164/1607539588,0.0833333333333333
0,19633,1191,1760,Tara Lee,1465218265479716869,26538,riverhs2,"@mitchellvii Trump has a great smile,  but what I admire most about him is he loves his family and they clearly adore him. It’s obvious he would die for them. Judge a tree by its fruit.",2024/11/29 18:30:57,0,12.0,0,0,0,0,,,0.34
0,7237,950,1083,Scott_trump🇺🇸🇷🇺,1216810009893490688,8645,scott_47trump,@mitchellvii And tik tok got trump re-elected by reaching out gen z,2024/11/29 18:30:55,1,15.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1216810009893490688/1720924562,0.0
0,3159,1616,298,J.D. Quinty,4855014389,5049,RealJDQuinty,@mitchellvii Yes I was the Executive Administrator for the Coalition for Trump Campaign on Facebook in 2016. Then one day they just deleted us. About 50 million of us. With one click.,2024/11/29 18:22:01,2,22.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/4855014389/1730171408,0.0
0,70402,4090,3633,🇺🇸 Michelle Summers 🇺🇸,1750929441792942080,13887,MichelleSu3081,"@mitchellvii If Zuck really wanted things to change, he could already be changing them. He doesn't have to be on team Trump, to make FB and Insta unwoke again.",2024/11/29 18:19:12,13,83.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1750929441792942080/1726192167,0.2
0,3159,1616,298,J.D. Quinty,4855014389,5049,RealJDQuinty,@mitchellvii It would have made a much bigger impact if he had this sentiment before Trump became President elect but I do agree with your assessment.,2024/11/29 18:14:50,5,78.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/4855014389/1730171408,0.4
0,2067,89,308,Vivo 🏴‍☠️,1240801814817067009,1454,VivoThe13th,@mitchellvii I enjoy seeing your love-hate posts of President Trump 😂,2024/11/29 18:12:35,0,3.0,0,0,0,0,,,0.4
0,12724,8952,7165,EdKo,4645069583,56544,Edsterko,"@mitchellvii Buyers remorse, Trump voters  have none a large percentage of Harris, voters have regrets. Witness tanking views for CNN MSNBC
Wonder how many additional votes Trump would have today.
Just asking",2024/11/29 18:11:39,1,19.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/4645069583/1539801699,0.2047619047619047
0,14005,1104,1525,LadyLiberty🗽🌹💄🫶🏼,1792434495557414912,7208,American_Rome,"@mitchellvii Lol. I don’t consider him sexy, I’d say Elon is the eye candy. Elon is literally everything attractive. He’s prolly the one girls daydream about. 

But, if I had to dig deep on what is Trump’s appeal: unapologetically masculine, will have your back, knows how to treat a lady with",2024/11/29 18:06:14,4,95.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1792434495557414912/1721028219,0.3666666666666667
0,206,110,1195,Darrick Nuske,1642651625901752320,95,nuske073,@mitchellvii Similar to Disantis defecting to Trump followers.,2024/11/29 18:00:28,1,28.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1642651625901752320/1680549064,0.0
0,1592,166,773,Bertie the Bunyip,1384021659452010503,22868,RockyRhodes18,@mitchellvii You personally did as much as anyone to elect Trump. Thanks.,2024/11/29 17:59:25,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1384021659452010503/1648592478,0.3
0,20835,1344,1096,Joy,1823013022228508672,12108,JoyTrump24,"@mitchellvii Idk about sexy but I appreciate his brain, confidence , love of America and desire to help people.",2024/11/29 17:52:19,1,33.0,0,0,0,0,,,0.5
0,20343,1242,1574,Rick Myles,496374828,88603,domedog311,@mitchellvii Trump is an Alpha male. A leader. That's what women find attractive.,2024/11/29 17:46:04,6,57.0,0,0,0,0,,,0.4
0,5671,223,178,Pierrette 48th,1815525442943873024,2844,PJPlatinum48,"@mitchellvii He has a sexy swagger. He’s confident and makes people feel secure and comfortable. He truly loves people, and that makes women gravitate towards President Trump.",2024/11/29 17:24:51,0,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1815525442943873024/1732647314,0.4499999999999999
0,12450,9519,9921,🇺🇸 Light Colonel Chaos - TRUMP 2024 🇺🇸,2269620883,17959,Ibr8k4hoops,@mitchellvii An audit and full transparency is needed for this grift and time to disclose the scams!!!,2024/11/29 17:11:49,1,39.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/2269620883/1696528240,0.68359375
0,24299,451,1573,Barbie,1586458102689415171,6623,Ann85254884,"@mitchellvii President Trump is smart, confident, strong, handsome, just awesome!!",2024/11/29 17:04:03,1,7.0,0,0,0,0,,,0.5295238095238095
0,12920,410,412,Redeemed,1587856302809747458,17374,rachel_redeemed,"@mitchellvii Well, he is Trump and you are not. He is a man of steel!",2024/11/29 17:02:41,2,121.0,0,0,0,0,,,0.0
0,19666,1103,103,MAGA MIKE 😎 🇺🇸,3202808548,33842,Michael_Favreau,@mitchellvii I think Grok is programed by Trump haters. They always have to put something negitive in their headlines. There is no reason Grok had to put in the last sentence. https://t.co/4y5Fjfdss8,2024/11/29 17:01:09,0,17.0,0,0,0,0,https://pbs.twimg.com/media/GdkThoGWQAASQyH.png,https://pbs.twimg.com/profile_banners/3202808548/1732892356,0.0
0,93814,2110,2057,Dr. Meep -Independent Voter,1708822354543935488,186132,MiaCaporale25,"@mitchellvii Trump certainly was sexy when he he was younger. 

He is now distinguished. 

GOAT",2024/11/29 16:59:22,0,5.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1708822354543935488/1733179965,0.2380952380952381
0,34483,757,680,Sisco,2440482211,13371,jsisco26,@mitchellvii I love Trump but there's no friggin' way that I am participating in this poll! Clicking like is going to have to do 😂,2024/11/29 16:59:18,1,30.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/2440482211/1508714487,0.625
0,87293,3383,2993,Kay Sheil,1441457025259503622,66431,Kay20207495Kay,@mitchellvii It’s time for a Special Counsel and Trump will bring it!,2024/11/29 16:56:06,0,20.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1441457025259503622/1697659720,0.4464285714285714
0,17842,2183,7494,Billc🇺🇸🇮🇱,1590399224268693506,36754,Billc1241,"@mitchellvii Trump's new Attorney General/Grand Inquisitor should put this at the top of his/her, list....",2024/11/29 16:54:39,2,23.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1590399224268693506/1722714168,0.3181818181818182
0,41019,1134,1189,OurGovtSucks,1782045166867566592,15707,GovtSucks007,"@mitchellvii Who voted for Obama?!?! His arrogance alone has always been a huge no for me!! He’s an arrogant, pompous, narcissistic turd. Now JFK was a handsome man, but Trump is still #1 in my book for his sense of humor alone-that is the sexist thing to have in my book!",2024/11/29 16:45:51,0,16.0,0,0,0,0,,,0.625
0,11772,446,1198,your mother,1498757930098827274,20118,yourmother717,@mitchellvii it's crazy we don't have 56 senate seats and 230 house. just shows you the establishment does to keep trump from having more control.,2024/11/29 16:39:30,1,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1498757930098827274/1720922453,0.0499999999999999
0,193324,6985,7616,GenXJoJo,1698862649390325760,19762,Elevate_JRiden,"@mitchellvii The poll is a lie.  I don't find Trump sexy and have never heard anyone say that about him.  He's a strong leader, but not a sexy man.",2024/11/29 16:38:37,2,176.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1698862649390325760/1722451402,0.2277777777777777
0,7546,9244,10309,Bev&Jake In Pittsburgh,983070032,213452,BeverlySimcic,@mitchellvii The reincarnation of Patton is already onboard for the future--I've always been convinced it's Trump https://t.co/76KMuuZtfo,2024/11/29 16:36:33,2,19.0,0,0,0,0,https://pbs.twimg.com/media/GdkOqkhXMAANiHk.jpg,https://pbs.twimg.com/profile_banners/983070032/1682796356,0.0
0,55978,932,1020,TheDiane,22621800,21806,jdwc,@mitchellvii I don’t think Obama is sexy at all. Never did. Same with JFK. I do think Trump and RFK are. 😉,2024/11/29 16:36:30,0,92.0,0,1,0,0,,,0.25
