"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/717818077606502401/1515718636","Wed Apr 06 20:55:40 +0000 2016","Went from Good 2 bad 2 worse now trying 2 make my comeback, Im just another VET, struggling to survive civilian Life. Bless God, Bless U&Bless this Country",,,,,,,,,,,,,,,,"pbs.twimg.com/media/Cg1RpYBW…","https://pbs.twimg.com/media/Cg1RpYBWIAA1VI9.jpg","0","23","https://t.co/ZDn01Oji1m","0","2070","290","1964","false","717818077606502401","false","false","false","Delaware","2571","Chris R.D.","985939801005281280","false","https://pbs.twimg.com/profile_images/937778130860822529/mxusn4ra_normal.jpg","","19967","https://twitter.com/Cdaddyizbak1970","user","https://x.com/Cdaddyizbak1970","Cdaddyizbak1970",,"@POTUS @vp wow Lindsey Graham is Standing up&amp;calling for CONGRESS INVESTIGATION in2 Russia DNA hacks&amp;Poss Trump Ties will follow&amp;u did NADDA","Wed Nov 16 22:49:39 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/1890690288/1459563148","Sat Sep 21 16:38:26 +0000 2013","🐶",,,,,,,,,,,,,,,,,,,,,"0","70890","2116","3194","true","1890690288","false","false","false","Jamaica","47","Mary Abrahams",,"false","https://pbs.twimg.com/profile_images/966421500197724160/5A8kyoSQ_normal.jpg","","110683","https://twitter.com/MaryAbrahams","user","https://x.com/MaryAbrahams","MaryAbrahams",,"BREAKING: GOP Establishment Tells Trump To Shove It, Calls For IMMEDIATE Russia Investigation https://t.co/5hMEQS4SuD via @Bipartisan Report","Wed Nov 16 22:48:23 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/717818077606502401/1515718636","Wed Apr 06 20:55:40 +0000 2016","Went from Good 2 bad 2 worse now trying 2 make my comeback, Im just another VET, struggling to survive civilian Life. Bless God, Bless U&Bless this Country",,,,,,,,,,,,,,,,"pbs.twimg.com/media/Cg1RpYBW…","https://pbs.twimg.com/media/Cg1RpYBWIAA1VI9.jpg","0","23","https://t.co/ZDn01Oji1m","0","2070","290","1964","false","717818077606502401","false","false","false","Delaware","2571","Chris R.D.","985939801005281280","false","https://pbs.twimg.com/profile_images/937778130860822529/mxusn4ra_normal.jpg","","19967","https://twitter.com/Cdaddyizbak1970","user","https://x.com/Cdaddyizbak1970","Cdaddyizbak1970",,"@AC360 #AC360 @CNN @CNNtonight @donlemon #hardball Lindsey Graham calls for CONGRESS INVESTIGATION in2 DNC Hacks&amp;Trump ties 2 Russia","Wed Nov 16 22:48:18 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/4491415332/1611190970","Tue Dec 08 00:56:24 +0000 2015","",,,,,,,,,,,,,,,,,,,,,"0","29606","537","915","false","4491415332","false","false","false","United States","268","#",,"false","https://pbs.twimg.com/profile_images/1763771257537925120/-uYN3dZy_normal.jpg","","77857","https://twitter.com/Treesey16","user","https://x.com/Treesey16","Treesey16",,"Kremlin hacking led to Trouble for Hillary. And Russia interfering in our election. Will trump order for investigation. Cyber warfare","Wed Nov 16 22:39:58 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/792119786/1553640673","Thu Aug 30 18:15:14 +0000 2012","Dedicated liberal waking up each morning trying to figure out how I ended up in Georgia and who these people are.#Resist No DM's unless I know you! #TruePatriot",,,,,,,,,,,,,,,,,,,,,"0","532009","19371","19841","true","792119786","false","false","false","Georgia","205","Sharon #TeamPelosi",,"false","https://pbs.twimg.com/profile_images/1089620449653346311/gBcQ0JLm_normal.jpg","","379209","https://twitter.com/BlueTeamGA","user","https://x.com/BlueTeamGA","BlueTeamGA",,"BREAKING: GOP Establishment Tells Trump To Shove It, Calls For IMMEDIATE Russia Investigation https://t.co/VyEYLJ3FBZ via @Bipartisan Report","Wed Nov 16 21:53:49 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/54710888/1537724437","Tue Jul 07 22:58:31 +0000 2009","I'm a pragmatic progressive who believes in a healthy free market like Repubs used to. Bigotry+selfishness+lies+authoritarianism=Trumpism. #VoteDemToSaveAmerica",,,,,,,,,,,,,,,,,,,,,"0","81450","2987","4467","true","54710888","false","false","false","Washington, DC & PA","5108","Newsericks","1858606961945637014","false","https://pbs.twimg.com/profile_images/1708245087619067904/vy4x5h_Z_normal.jpg","","160219","https://twitter.com/Newsericks","user","https://x.com/Newsericks","Newsericks",,"BREAKING: GOP Senator Tells #Trump To Shove It, Calls For IMMEDIATE Russia Investigation
https://t.co/KCWZv18br2 via @Bipartisan Report","Wed Nov 16 21:48:03 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/2973237664/1467681871","Sun Jan 11 15:17:26 +0000 2015","Huge NY Giants Fan
Sarcasm and Guilt was my up bringing

I admire and welcome disagreement. Hate, Bigotry, Ignorant rants will be blocked",,,,,,,,,,,,,,,,,,,,,"0","7109","361","382","false","2973237664","false","false","false","United States","987","Golfer76🤪😜😝","1428849776653656068","false","https://pbs.twimg.com/profile_images/1418174647984590848/_ZfWqNZc_normal.jpg","","10576","https://twitter.com/NYGIANTFAN1976","user","https://x.com/NYGIANTFAN1976","NYGIANTFAN1976",,"@MMcfran Ever wonder if the know Russia had big part in getting Conald elected why isn't there more fear and investigation in to Trump??? https://t.co/JEEa9Q0zjx","Wed Nov 16 21:30:42 +0000 2016"
"false","false",,"Tue Mar 31 21:11:13 +0000 2015","A retired art educator, museum curator and avid traveler....currently my favorite destination is South Africa... Egypt, an all time favorite check out my blog.",,,,,,,,,,,,,,,,"travelswithpaulagilhooley.com","http://www.travelswithpaulagilhooley.com","0","23","https://t.co/W2xJk57J3j","0","21394","141","187","true","3130936492","false","false","false","when not traveling New York","2791","Paula Gilhooley",,"false","https://pbs.twimg.com/profile_images/1236659752203096065/qPPc_Y4-_normal.jpg","","46141","https://twitter.com/paulasafari","user","https://x.com/paulasafari","paulasafari",,"BREAKING: GOP Establishment Tells Trump To Shove It, Calls For IMMEDIATE Russia Investigation https://t.co/jpjvyCk1G6 via @Bipartisan Report","Wed Nov 16 21:15:09 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/540426306/1662504177","Thu Mar 29 22:52:20 +0000 2012","STOP GOP FROM UNDOING DEMOCRACY
#WeAreNotGoingBack,#Vote4HarrisWalz,#SaveOurDemocracy, #VoteBlueInEveryRace, #DefeatFascism, #BlackLivesMatter
 #BlueWave🌊",,,,,,,,,,,,,,,,,,,,,"0","96766","7895","7827","false","540426306","false","false","false","United States","4891","Robin Hood","1857540628545999230","false","https://pbs.twimg.com/profile_images/378800000523246829/35b61c516b24f66d60110854fb9c877c_normal.jpeg","","115807","https://twitter.com/RobinH2222","user","https://x.com/RobinH2222","RobinH2222",,"If Trump kills this investigation, he reveals he is completely totally controlled by Putin &amp;Russia! https://t.co/RsAuqwwFQ3","Wed Nov 16 20:56:57 +0000 2016"
"false","true",,"Thu Aug 20 17:10:33 +0000 2009","Writer, gram, 2Havanese, ret teacher, quilter. critter feeder. Pro-civil/human/animal rights. Anti-trump/GOP/fascism #VoteBlue to Reclaim America",,,,,,,,,,,,,,,,,,,,,"0","5132","14391","13575","false","67364035","false","false","false","rural zionsville, indiana","1063","helen nash",,"false","https://pbs.twimg.com/profile_images/698237728673165312/sli7Q3hZ_normal.jpg","","376408","https://twitter.com/dremmelqueen","user","https://x.com/dremmelqueen","dremmelqueen",,"BREAKING: GOP Establishment Tells Trump To Shove It, Calls For IMMEDIATE Russia Investigation https://t.co/zJhi7d7k1Y via @Bipartisan Report","Wed Nov 16 20:56:36 +0000 2016"
