"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1010919328580071424/1529990711","Sun Jun 24 16:15:24 +0000 2018","Patriotic, 2A, #MAGA girl who loves food, wine, dogs & travel. Integrity & personal responsibility are vital. No crying, no blaming, just make it happen!🇺🇸",,,,,,,,,,,,,,,,"0","712","39","144","false","1010919328580071424","false","false","false","New Jersey, USA","8","Uncommon Conservative",,"false","https://pbs.twimg.com/profile_images/1011130386896875520/Ub2Y3tqj_normal.jpg","","1031","https://twitter.com/UncommonConser1","user","https://x.com/UncommonConser1","UncommonConser1",,"Americans Should Brace for “Mueller Election Meddling"" https://t.co/pJMP2jYhq8","Thu Aug 23 23:55:25 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/294932830/1488541495","Sun May 08 02:04:39 +0000 2011","Mind 'for hire'; critical friend to just causes. Currently also @medConfidential; formerly @NO2ID",,,,,,,,,,,"infiniteideasmachine.com/about/","https://www.infiniteideasmachine.com/about/","0","23","https://t.co/bfv4aodGWQ","0","28442","3703","540","true","294932830","false","false","false","UK","6460","Phil Booth","828944483177918465","false","https://pbs.twimg.com/profile_images/2749832002/630a89c782ed90b106cb1df8a336c98e_normal.jpeg","","64861","https://twitter.com/EinsteinsAttic","user","https://x.com/EinsteinsAttic","EinsteinsAttic",,"""Republican efforts to downplay Russia’s role constitute a dangerous gamble: It is highly unlikely that future election meddling will continue to have such an unbalanced and positive impact for the GOP.""","Thu Aug 23 23:51:18 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/812890506120282113/1482644075","Sun Dec 25 05:19:34 +0000 2016","Group think like a tolerant globalist liberal or I'll be offended and think less of you...",,,,,,,,,,,,,,,,"0","223888","470","524","true","812890506120282113","false","false","false","South Bend, IN","411","WeOutHereBroski","1761946195394510950","false","https://pbs.twimg.com/profile_images/1362600822266343424/_ad-FZGf_normal.jpg","","5669","https://twitter.com/RaiseTaxBanGuns","user","https://x.com/RaiseTaxBanGuns","RaiseTaxBanGuns",,"@IUMrStryck @WiredSources Ohh...I am so excited for Mueller to go on a fishing expedition outside of the “Russian election meddling” mandate. This police state stuff is kind of exciting, isn’t it? Wouldn’t it be like SOOOOO embarrassing if they found unpaid parking tickets from Trump too. I’d lol so hard!","Thu Aug 23 23:50:11 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/706176697440276480/1469485825","Sat Mar 05 17:56:59 +0000 2016","It's ALL Rigged & It's ALL Lies! Rigged_Game Tweets the FACTS! Follow me to get the truth & some snarky commentary. #MAGA
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",,,,,,,,,,,,,,,,"0","8443","2450","2770","false","706176697440276480","false","false","false","","4132","Rigged Game 🇺🇸",,"false","https://pbs.twimg.com/profile_images/757703505301868544/zMz-fAZe_normal.jpg","","37142","https://twitter.com/Jacked_Game","user","https://x.com/Jacked_Game","Jacked_Game",,"Exclusive: See Trump’s Battle Plan to Stop Big Tech Censorship and Election Meddling https://t.co/uIEIWlZfQO","Thu Aug 23 23:43:52 +0000 2018"
,,,,,,"false","true",,"Fri Mar 28 20:08:41 +0000 2008","Enjoy rollerblading near the beach.",,,,,,,,,,,"quora.com/profile/Mitche…","https://www.quora.com/profile/Mitchell-Tsai","0","23","https://t.co/cQJ8O6DcMk","0","27409","1203","939","true","14246549","false","false","false","Los Angeles, CA","307","mitchelltsai",,"false","https://pbs.twimg.com/profile_images/52189069/My_Profile_Photo_normal.jpg","","40736","https://twitter.com/mitchelltsai","user","https://x.com/mitchelltsai","mitchelltsai",,"""Why Russian trolls stoked US vaccine debates

They want us focused on our own problems so that we don't focus on them,"" 

Russia's meddling online went beyond the 2016 US presidential election and into public health, amplifying online debates about... https://t.co/mSp61B8gA1","Thu Aug 23 23:42:27 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/44301489/1635568114","Wed Jun 03 05:30:56 +0000 2009","I ❤️ 📽️ 📚🎵 nature🌳 🐘 Staunch supporter of #KamalaHarris 💛🐝💛,  Siouxsie & The Banshees, Nina Simone & Mozart 4ever. 👁️ Block tRUmpers.
 🐝💉 🏳️‍🌈🌻",,,,,,,,,,,,,,,,"0","413223","4182","3465","true","44301489","false","false","false","The West is the Best","2987","~=Thee Hummingbird=~ 🪷","1684362075139874816","false","https://pbs.twimg.com/profile_images/1442964653605224449/tYm2xFlO_normal.jpg","","168619","https://twitter.com/pavlovlover","user","https://x.com/pavlovlover","pavlovlover",,"It’s beyond disgusting at this point and #RealityWinner had proof of #Russia HIJACKING the election never mind MOLLYCODDLING these criminals by always using the tired azz word “meddling”. I call bullshit!","Thu Aug 23 23:40:49 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1652541/1573687397","Tue Mar 20 17:46:05 +0000 2007","Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a","rwn.app.link/social","http://rwn.app.link/social","132","155","https://t.co/KO0QFy0d3a",,,,,,"reuters.com","http://www.reuters.com","0","23","https://t.co/U9AvHD5r3e","0","717","25597560","1215","true","1652541","true","false","false","Around the world","947708","Reuters",,"false","https://pbs.twimg.com/profile_images/1793009465060372480/iNK3rOcu_normal.jpg","","1207031","https://twitter.com/Reuters","user","https://x.com/Reuters","Reuters","Business","Bolton says warned Russian envoy against election meddling in 2018 https://t.co/ziN1GmsK3D https://t.co/QxqbxHKLLo","Thu Aug 23 23:35:40 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/24842995/1653999877","Tue Mar 17 05:03:31 +0000 2009","International Relations, Geoeconomics, Geopolitics, WGS: Geography & Geodecy, Econometrics, History of Public Broadcasting.",,,,,,,,,,,,,,,,"0","138646","4400","5064","true","24842995","true","false","false","London, England","49852","Nino Brodin",,"false","https://pbs.twimg.com/profile_images/1531269630144172035/sXHrlA-L_normal.jpg","","1593954","https://twitter.com/Orgetorix","user","https://x.com/Orgetorix","Orgetorix",,"'U.S. Won’t Tolerate Election Meddling,' Bolton Tells Russia's Patrushev https://t.co/FqYYUaxgbU","Thu Aug 23 23:34:43 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/926344640831172608/1576204805","Fri Nov 03 07:05:47 +0000 2017","Birding tragic who, not so secretly, tutors the grandkids in bird identification & birdsong recognition. he/him (art by Joe Brumm, photo by @SandyHorne61 )",,,,,,,,,,,,,,,,"0","322519","1511","2650","true","926344640831172608","false","false","false","Unceded Dharug / Guringai Land","1384","Hal (The Painted Galah)","1344426080619249665","false","https://pbs.twimg.com/profile_images/1731567769177731072/ekhI4vsx_normal.jpg","","28821","https://twitter.com/PaintedGalah","user","https://x.com/PaintedGalah","PaintedGalah",,"@htpudo @Ballsy_62 @BreakfastNews @barriecassidy There is currently no election in Australia in which to meddle. The (almost) faceless bullies in media *ARE* meddling however. Who gave them this influence? Who benefits from this influence? Keep asking questions.","Thu Aug 23 23:34:28 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/19000908/1670374931","Wed Jan 14 23:11:27 +0000 2009","Staunchly conservative and independent, with a snarky attitude. pronouns: open carry, alpha male, pure blood, sailor, engineer (EE), journalist.",,,,,,,,,,,"thedailydigest.org","https://thedailydigest.org","0","23","https://t.co/DlDlBwoy2R","0","7645","1332","914","false","19000908","false","false","false","Historic Highway 80, Arizona","407246","The Editor",,"false","https://pbs.twimg.com/profile_images/1597715706803412992/MmY190RR_normal.jpg","","1527733","https://twitter.com/TheDailyDigest","user","https://x.com/TheDailyDigest","TheDailyDigest",,"Exclusive: See Trump’s Battle Plan to Stop Big Tech Censorship and Election Meddling https://t.co/6mB0gORP5R","Thu Aug 23 23:32:23 +0000 2018"
