"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true",,"Tue Jul 30 19:46:18 +0000 2013","Retired R.N.",,,,,,,,,,,,,,,,,,,,,"0","145738","908","1400","true","1633711453","false","false","false","","370","#Stand4HumanRights",,"false","https://pbs.twimg.com/profile_images/784133650086440960/0EJWabPU_normal.jpg","","122534","https://twitter.com/vying4equality","user","https://x.com/vying4equality","vying4equality","Russia mocks and Trump &amp; the GOP Congress and enablers dig in their heels with denies and try to disrupt the Mueller investigation. https://t.co/45MNwwiSho","Sat Jun 30 23:58:40 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/54783149/1362370733","Wed Jul 08 03:24:30 +0000 2009","82 yrs old sarcastic B. A Centrist, Some common sense and tend to speak my mind. Animal lover and past rescuer. Great Grandma.",,,,,,,,,,,,,,,,,,,,,"0","25269","1009","1515","true","54783149","false","false","false","San Diego, Calif.","63","Nancy",,"false","https://pbs.twimg.com/profile_images/2756724721/fce0e2bda5f37bdebc6ce7027e4cea05_normal.jpeg","","53391","https://twitter.com/crittersndirt","user","https://x.com/crittersndirt","crittersndirt","@milesjreed trump should NOT be allowed to have a one on one conversation with Putin when there is a federal investigation of  Russia/trump collusion.  Its close to the election and who knows??????","Sat Jun 30 23:55:15 +0000 2018"
"false","true",,"Sat Aug 12 03:33:31 +0000 2017","TEACH YOUR CHILDREN WHAT TRUE MARXISM IS & NAZI'S & THERE ARE ONLY 2 SEXS & TEACH THEM TO LOVE THIS THIS COUNTRY & ALL THE REASONS WHY OR OUR COUNTRY WILL FALL",,,,,,,,,,,,,,,,,,,,,"0","46739","3194","4063","true","896213029079195653","false","false","false","Southern Great Plains of Texas","7143","BIOLOGY IS A SCIENCE, FOLLOW THE SCIENCE",,"false","https://pbs.twimg.com/profile_images/896243621657280512/IvmX_WJq_normal.jpg","","149967","https://twitter.com/Melissa19261499","user","https://x.com/Melissa19261499","Melissa19261499","@MOM_PIECE @VermyFox @JamieMphoto @GregAbbott_TX @GOP And President Trump did this? There is no proof that the President done any of the things he has been accused of, none of the pleas Mueller has got have anything to do with Russia collusion, the sad thing about all this is the President is the victim in all this the investigation","Sat Jun 30 23:48:03 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/2287197110/1684635069","Sat Jan 11 21:25:56 +0000 2014","Instagram: jfkdarthvapor - Former CIA Director of Covert Operations (‘13-‘20) ♏️☘️ Reichsmarschall of North America/President of the United States 🇺🇸🇮🇪",,,,,,,,,,,,,,,,"florencebymills.com","https://www.florencebymills.com","0","23","https://t.co/9haOXZJSLg","0","132165","668","651","false","2287197110","false","false","false","Heaven","17039","JFK 2.0 + Lord Vapor = (Taylor’s Version)","1862392692317331534","false","https://pbs.twimg.com/profile_images/1812738834330697728/Nx0QN5-y_normal.jpg","","210614","https://twitter.com/darthvapor","user","https://x.com/darthvapor","darthvapor","""YOU SHOULD RECUSE YOURSELF FROM TRUMP RUSSIA INVESTIGATION"" Ron Desantis CALLS OUT Rod Rosenstein
https://t.co/p5whf6AwJy","Sat Jun 30 23:37:23 +0000 2018"
"false","false",,"Sat Dec 30 03:12:12 +0000 2017","I am Sagittarius, a poet, a writer, a thinker with a political analysis that is basically based on How you treat others.That's your politics.",,,,,,,,,,,,,,,,,,,,,"0","68","6","16","false","946941964808835072","false","false","false","Earth","2","Kimberly Morris",,"false","https://pbs.twimg.com/profile_images/954916274722758656/dOM70uU6_normal.jpg","","1860","https://twitter.com/Kimberl39081648","user","https://x.com/Kimberl39081648","Kimberl39081648","And another busy body who sometimes has something real to say.
However,  he needs to release the testimony and stop interferring in Trump/Russia Collusion Investigation. ttps://gowdy.house.gov/contact","Sat Jun 30 23:31:59 +0000 2018"
"true","true",,"Wed Jul 15 12:24:20 +0000 2009","Respect for all that are deserving  and rejection of those that are not. Free thinking, but with dependency on fact. Empathetic, but sufficiently pragmatic.",,,,,,,,,,,,,,,,,,,,,"0","23345","273","426","true","57001363","false","false","false","","6","riconap",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","11623","https://twitter.com/riconap","user","https://x.com/riconap","riconap","No. We lost because you failed to advise the voting public of Russia's election interference and of the FBI investigation of the Trump Campaign being involved. Throw in Jill Stein, a hostile Bernie Sanders and his ""stay home"" Millennials and a Media loving Trump ratings. https://t.co/Big5NUR9AE","Sat Jun 30 23:27:08 +0000 2018"
"false","true",,"Sun Sep 04 10:53:38 +0000 2011","",,,,,,,,,,,,,,,,,,,,,"0","126806","1898","2201","true","367670522","false","false","false","","4839","John McKean",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","80273","https://twitter.com/uniononly","user","https://x.com/uniononly","uniononly","@wvjoe911 Reagan Iran Contra investigation 2420 Days. Bill Clinton Whitewater investigation 2978 Days Trump Russia investigation 397 Days.","Sat Jun 30 23:20:38 +0000 2018"
"false","true",,"Tue Jun 26 09:22:11 +0000 2018","",,,,,,,,,,,,,,,,,,,,,"0","0","3","77","false","1011540114269396997","false","false","false","","18","Peter Framer",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","117","https://twitter.com/FramerPeter","user","https://x.com/FramerPeter","FramerPeter","@natrlnancys50 @RepAdamSchiff The IG will issue a blockbuster report on how &amp; why Obama's intelligence agencies attempted to frame Trump in the Russia Collusion investigation. Comey said an investigation was not started until July 2016. Definitive proof that it started months before with the Fake Dossier","Sat Jun 30 23:19:34 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/931190828948738049/1610157654","Thu Nov 16 16:02:49 +0000 2017","RIP US 1/20/2021...On Gab or Parler now...",,,,,,,,,,,,,,,,,,,,,"0","94861","562","490","true","931190828948738049","false","false","false","White House","1059","I am not an Athenian, or a Greek, but a citizen of","1470925488717799425","false","https://pbs.twimg.com/profile_images/936475063632703488/zp8p6dLR_normal.jpg","","24478","https://twitter.com/ClayJrStaves","user","https://x.com/ClayJrStaves","ClayJrStaves","@sethjlevy Rosenstein's opening statement did not mention a New York Times report, published on Tuesday, that Comey had written memos describing what he felt were inappropriate efforts by Trump to influence the FBI's  Russia investigation. It is unclear whether Rosenstein addressed the","Sat Jun 30 23:04:39 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/45989687/1731875771","Wed Jun 10 00:27:09 +0000 2009","Time to unify around Trump!",,,,,,,,,,,,,,,,"politicalspeculation.com","http://politicalspeculation.com","0","23","https://t.co/EZo5UuayS7","0","98508","60347","1999","true","45989687","true","false","false","Knoxville, TN","12486","The Reckoning 💥","1862128095207031049","false","https://pbs.twimg.com/profile_images/1823897776645718016/95S5_oI1_normal.jpg","","270503","https://twitter.com/sethjlevy","user","https://x.com/sethjlevy","sethjlevy","@SemperMAGA Well whatever. I do think that he was somehow involved in the process of removing the Trump Russia investigation from the FBI/McCabe.","Sat Jun 30 22:55:49 +0000 2018"
"true","true",,"Sat Jan 16 20:13:40 +0000 2016","",,,,,,,,,,,,,,,,,,,,,"0","57752","719","3443","true","4819091753","false","false","false","United States","21","Pegytoo","1445599447111462913","false","https://pbs.twimg.com/profile_images/1446522191395360771/hx4rJ0dE_normal.jpg","","48441","https://twitter.com/Camdens12me","user","https://x.com/Camdens12me","Camdens12me","Wish the MSM would start investigating this angle instead of combing over Trump's list of nominees. TRUMP IS THE SUBJECT OF A COUNTERINTEL INVESTIGATION. His team CONSPIRED W/RUSSIA &amp; OTHERS TO STEAL THE PRESIDENTIAL ELECTION. Wake up! No wonder democracy is sliding so fast. https://t.co/KX2e5arTu2","Sat Jun 30 22:47:33 +0000 2018"
"false","true",,"Thu Jul 21 02:12:09 +0000 2016","Retired labor/employment lawyer; married (2d) nearly 20 years; I'm a people watcher; we love Married at First Sight, Ready to Love, Housewives etc.",,,,,,,,,,,,,,,,,,,,,"0","271","39","112","true","755948449284055040","false","false","false","San Diego, CA","1","Ralph in So Cal",,"false","https://pbs.twimg.com/profile_images/1454331937544228869/3dYnecvk_normal.jpg","","1575","https://twitter.com/jazmanralph1","user","https://x.com/jazmanralph1","jazmanralph1","@smerconish Isn't Trump going to ""litmus test"" any candidate for USSC, on views of the Russia investigation, to get the appointee who will give him a no-testimony decision first and a ""get out of jail free"" pass, if needed, from USSC when the time comes?","Sat Jun 30 22:44:19 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/3305810797/1559805228","Tue Aug 04 06:32:05 +0000 2015","The Democrats
The Party of The People",,,,,,,,,,,,,,,,,,,,,"0","6240","123","306","true","3305810797","false","false","false","Colorado","684","Democrat Deborah",,"false","https://pbs.twimg.com/profile_images/1136531609178509312/VAmno-Kr_normal.jpg","","11353","https://twitter.com/DeborahAndalin2","user","https://x.com/DeborahAndalin2","DeborahAndalin2","I say, ""Freeze The Decision"" untll after Trmp-Russia is all cmplte &amp;  Honesty wll b as it shld b. All former Presidents, tht wre under serious Investigation, wre hlted from choosing a Supreme Court Justice. Ths decision nds 
 not be decided bt only after investagation of Trump. https://t.co/WC58N2U6S7","Sat Jun 30 22:16:17 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/25281508/1611275260","Thu Mar 19 12:33:31 +0000 2009","There's a sickness in America today, Trump and the GOP threaten our democracy, our very freedom. I fear America will not survive another Trump presidency?",,,,,,,,,,,,,,,,,,,,,"0","97076","7306","7620","true","25281508","false","false","false","","1299","Nikita",,"false","https://pbs.twimg.com/profile_images/824209011868401665/YaqQYXND_normal.jpg","","635872","https://twitter.com/NikitaKitty","user","https://x.com/NikitaKitty","NikitaKitty","""Blitzer then brought up the Russia investigation itself, and why Trump  seems so eager to disregard his own intelligence officials' conclusions  in favor of Putin's claims he is innocent of interference.""","Sat Jun 30 22:13:40 +0000 2018"
"false","true",,"Fri Apr 07 22:12:23 +0000 2017","",,,,,,,,,,,,,,,,,,,,,"0","183","536","3055","true","850471340335345664","false","false","false","United States","11","Co",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1699","https://twitter.com/butz_corine","user","https://x.com/butz_corine","butz_corine","@FoxNews @realDonaldTrump Strzok was running fake Russia investigation. Strzok started texting hate trump with page. If trump won strzok said he had a plan to destroy trump. Obama’s texted strzok keep me informed on destroying trump. Nunes has evidence. Watching wade white wash fbi. Rosenstein block.sick","Sat Jun 30 22:13:36 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/24862426/1538996414","Tue Mar 17 09:59:30 +0000 2009","On land originally inhabited & stewarded by Pottawatomi-Vote Blue🌊-Respect & Love animals🐯🐶🦊🦝🐊🐖🐘🦣🦡🦅🫎🦏🦆🪿🐠🦬 🦫🦇🦉🐄🐌🦒🐎🦜🐧🦃🪸🦦🐇🐏🐄🐔🦆🪶",,,,,,,,,,,,,,,,,,,,,"0","126783","3270","4726","true","24862426","false","false","false","SW Michigan","262","carol 🌊 🌊 🌊","1374668236424425476","false","https://pbs.twimg.com/profile_images/1785865531/DX8hAU5c_normal","","209971","https://twitter.com/9carol3","user","https://x.com/9carol3","9carol3","@RealMuckmaker IMO, the reason trump wants to visit putin is to make certain that the plans for election-meddling are proceeding apace.","Sat Jun 30 23:56:04 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/1663776464/1496955629","Mon Aug 12 00:35:07 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","64867","622","782","true","1663776464","false","false","false","Boston/Worcester Ma.","3946","🇺🇸viti🇺🇸","896808343985061888","false","https://pbs.twimg.com/profile_images/872921286795833345/hIvzYdH__normal.jpg","","46826","https://twitter.com/kenvitiello","user","https://x.com/kenvitiello","kenvitiello","@TrumpFrolicker @Maganyg56 @SitaodiaTrump @realDonaldTrump How am I delusional? They have proven Russian meddling in the election and are currently investigating whether or not Donald Trump himself and members of his campaign team knowingly conspired with the Russians!","Sat Jun 30 23:51:42 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/732515283902943232/1469866545","Tue May 17 10:17:07 +0000 2016","RIP Sadly muck started a new journey thru the fog last nite 3-17-57/6-28-22.",,,,,,,,,,,,,,,,"ko-fi.com/muckmaker","https://ko-fi.com/muckmaker","0","23","https://t.co/ov7km04AaI","0","127444","132301","94384","true","732515283902943232","false","false","false","Montana, USA","21622","Muckmaker™",,"false","https://pbs.twimg.com/profile_images/992081846828646401/i6cYwtdI_normal.jpg","","141271","https://twitter.com/RealMuckmaker","user","https://x.com/RealMuckmaker","RealMuckmaker","I believe that Putin is going to get everything he wants from Trump and Trump will say he got Putin's ""word"" that Russia won't interfere in the election. Makes Trump look like he got something to his base, so they can use to diffuse our argument about the meddling results. opine","Sat Jun 30 23:43:12 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/82961943/1697084199","Fri Oct 16 20:10:40 +0000 2009","StrongSpiritMind Projects. Youtube. Instagram. 
Dedicated to my Godchild Jesse L. 
#StrongspiritmindProjects #AnotherCapricorn #AnotherAquarius",,,,,,,,,,,,,,,,"linktr.ee/Strongspiritmi…","https://linktr.ee/StrongspiritmindProjects?utm_source=linktree_admin_share","0","23","https://t.co/bKP1x3uu6k","0","10589","824","22","false","82961943","false","false","false","las vegas nv.","19023","StrongSpiritMind Projects 🎶","1703266329451737561","false","https://pbs.twimg.com/profile_images/1726246171365318656/lFce541g_normal.jpg","","100362","https://twitter.com/demonproducer","user","https://x.com/demonproducer","demonproducer","@NYDailyNews 'he'll bring up election meddling'? Why? He already said he did not do it. Why labor the issue?","Sat Jun 30 23:41:21 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/39945437/1530480016","Thu May 14 06:52:56 +0000 2009","Father, progressive, holder upper, and Fred Rogers acolyte. No credentials and largely unpublished. Donald J Trump is his own enemy. This, too, shall pass",,,,,,,,,,,,,,,,,,,,,"0","2107","117","473","true","39945437","false","false","false","Northbound","39","Kurtis",,"false","https://pbs.twimg.com/profile_images/940890144449728512/qB1qGvJr_normal.jpg","","1449","https://twitter.com/kurtis4all","user","https://x.com/kurtis4all","kurtis4all","You should read Smith's duties 2 and 3 as well and you'll better understand that duty 1 has absolutely nothing to do with immigration. More relevant to election meddling, in fact https://t.co/zS9cPwOD6r","Sat Jun 30 23:39:38 +0000 2018"
"false","false",,"Wed Jul 06 20:44:24 +0000 2011","Artist, writer, work for the greater good of all. Beauty, Compassion & Justice matter.",,,,,,,,,,,,,,,,,,,,,"0","196308","1362","2882","true","330576715","false","false","false","","35772","Oksana Yonan","1656087063219847169","false","https://pbs.twimg.com/profile_images/1500199123047354369/dD0yb4iA_normal.jpg","","339279","https://twitter.com/1Truthkeeper","user","https://x.com/1Truthkeeper","1Truthkeeper","No Elected Republican is willing to stand up for country over Party! Graham offers, withdraws amendment urging Trump address election meddling with Putin https://t.co/K5OWlTpopX","Sat Jun 30 23:19:35 +0000 2018"
