"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/298737752/1708715068","Sat May 14 21:02:57 +0000 2011","US Navy vet,surface warfare officer, Defending the Constitution of the USA Proud Liberal🧢🇺🇸Temple University jersey boy. art  by Ed Ruscha  🇺🇸💙⚓️🌊🌊🇺🇸",,,,,,,,,,,,,,,,"0","8839","3919","6872","true","298737752","false","false","false","Fla ","629","Seth Cooley",,"false","https://pbs.twimg.com/profile_images/1855488660734377985/6ASF_qIC_normal.jpg","","13606","https://twitter.com/seth169","user","https://x.com/seth169","seth169","@NatashaBertrand @RepRohrabacher Comrade Rohrabacher, you remember who won the Cold War right? You appear to want to hand the Russians a victory over the USA and impede the Trump/Russia CONSPIRACY investigation. #ComradeRohrbacher please accept your Russian passport and MOVE TO MOSCOW. @HouseGOP","Sat Jan 20 22:21:18 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/244200696/1375927290","Fri Jan 28 19:28:02 +0000 2011","Vietnam Veteran, Retired Federal Agent, Ex International Policeman/Investigator for the United Nations in Kosovo. Longhorns, Cowboys, Spurs Fan, Democrat.",,,,,,,,,,,,,,,,"0","13835","9005","10118","true","244200696","false","false","false","San Antonio, Texas","4687","Sal Molina",,"false","https://pbs.twimg.com/profile_images/378800000257900582/1193b134607b66463b7afed9bc2fd651_normal.jpeg","","176762","https://twitter.com/OOsal","user","https://x.com/OOsal","OOsal","Trump Personally Interfered With Investigation And Told Bannon Not To Answer Russia Questions https://t.co/YooI0PmeDh","Sat Jan 20 22:18:45 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2162785953/1627858853","Fri Nov 01 04:05:56 +0000 2013","Republican strategy 101: “If you can convince the lowest white man he’s better than the best colored man, he won’t notice you’re picking his pocket.” -LBJ",,,,,,,,,,,"iwillvote.com","http://iwillvote.com","0","23","https://t.co/xO56NfpUsu","0","68119","2408","3388","true","2162785953","false","false","false","🌎","5769","That’s A Bunch of Malarkey","1815428698687856934","false","https://pbs.twimg.com/profile_images/1811458943270408193/yTOK8VUN_normal.jpg","","101108","https://twitter.com/bidonkules","user","https://x.com/bidonkules","bidonkules","@kylegriffin1 Funny, since the entire Republican Party including @JohnCornyn has been helping Russia spread fake news in America to brainwash the public, as well as target the FBI,Mueller to discredit the investigation into Trump-Russia election theft. Cornyn's so extra with his outrage.","Sat Jan 20 22:18:09 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/30687343/1403736257","Sun Apr 12 17:44:31 +0000 2009","Plus ça change, plus c’est la même chose",,,,,,,,,,,,,,,,"0","20300","2278","1805","true","30687343","false","false","false","","165","Beth Crispin","1857518245864947912","false","https://pbs.twimg.com/profile_images/417029778772729856/_cRED5Px_normal.jpeg","","169730","https://twitter.com/iyamiyam","user","https://x.com/iyamiyam","iyamiyam","@JohnCornyn So, you gonna stop fighting the Trump Russia investigation?","Sat Jan 20 22:15:30 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/88775878/1659626339","Mon Nov 09 22:11:20 +0000 2009","@zeitgeistfilm is a legend
watch @cultureindeclin.e",,,,,,,,,,,,,,,,"0","102704","874","2555","false","88775878","false","false","false","West Seneca, New York","185","Brendan Charette","1267633656069316614","false","https://pbs.twimg.com/profile_images/1806032769450979328/uhu4DJTo_normal.jpg","","19151","https://twitter.com/_BeLoveNow","user","https://x.com/_BeLoveNow","_BeLoveNow","@BigBadMcD So him dismissing the top law enforcement official, who was leading a federal investigation into alleged ties between Russia and the Trump campaign, is not obstruction of justice?","Sat Jan 20 22:11:19 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/840234927346057216/1610388990","Fri Mar 10 16:16:32 +0000 2017","And the Caissons keep rolling along......  Better Days are Coming!",,,,,,,,,,,,,,,,"0","14115","102","189","true","840234927346057216","false","false","false","","413","B...S.....",,"false","https://pbs.twimg.com/profile_images/840237193994067969/-ITPDgk8_normal.jpg","","15718","https://twitter.com/CPTBillyBoy","user","https://x.com/CPTBillyBoy","CPTBillyBoy","@BruceDCollins Nunes is the king of the RATS.  Nunes has been too eager to do the bidding of the Trump administration while his committee is supposed to be conducting an independent investigation of Russia’s meddling in the presidential election.  Why all the grade school name calling?","Sat Jan 20 22:10:47 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/844745947/1540858632","Tue Sep 25 02:50:09 +0000 2012","",,,,,,,,,,,,,,,,"0","388","132","804","true","844745947","false","false","false","","118","John villareal",,"false","https://pbs.twimg.com/profile_images/1095856751155560449/OoLpc6qu_normal.png","","17301","https://twitter.com/Trini1903","user","https://x.com/Trini1903","Trini1903","Trump Personally Interfered With Investigation And Told Bannon Not To Answer Russia Questions via @politicususa https://t.co/AKXNhwWsbE","Sat Jan 20 22:10:43 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/476537959/1399874041","Sat Jan 28 07:18:38 +0000 2012","I tweet mostly articles, my thoughts, and with other people. Is that typical?",,,,,,,,,,,"steamcommunity.com/id/Dogman15","http://steamcommunity.com/id/Dogman15","0","23","https://t.co/UMSgtDuNPN","0","9413","616","2132","true","476537959","false","false","false","Danville, California","5076","Jordan Olling","1767001979577078104","false","https://pbs.twimg.com/profile_images/378800000681659681/c5dd00924945e78ded0cddc9e033f723_normal.png","","42214","https://twitter.com/jordanolling","user","https://x.com/jordanolling","jordanolling","GAME CHANGER: FISA Memo To END Mueller’s Russia Investigation Into Trump, Sources Say https://t.co/1LHTnID6KM","Sat Jan 20 22:07:09 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/23196051/1577817281","Sat Mar 07 14:23:22 +0000 2009","Chicagoan, journalist, photographer, author, copy editor, flâneur.",,,,,,,,,,,"robertloerzel.com","http://www.robertloerzel.com","0","23","https://t.co/74Mp1c1jrq","0","153009","32215","15062","true","23196051","false","false","false","Chicago","30252","Robert Loerzel","1861591021282275422","false","https://pbs.twimg.com/profile_images/1202285622888730624/r6hbNuk-_normal.jpg","","546154","https://twitter.com/robertloerzel","user","https://x.com/robertloerzel","robertloerzel","@washingtonpost ""FBI officials were concerned at the time because some of the figures had surfaced in the agency’s investigation of the Trump campaign’s ties to Russia, the officials said.""","Sat Jan 20 21:59:18 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/22329038/1420864312","Sun Mar 01 03:51:31 +0000 2009","I am a blog that plays the piano. You cannot have democracy without free speech. If you have censorship you do not have democracy. Democratic Republic! Freedom!",,,,,,,,,,,"kristokoff.com","http://www.kristokoff.com/","0","23","https://t.co/gOmvE6E7R3","0","17775","4007","4412","false","22329038","false","false","false","MI - CA","409","super czar",,"false","https://pbs.twimg.com/profile_images/2571516168/0r99ueqorlxf87s9eqr4_normal.jpeg","","175130","https://twitter.com/Kristokoff","user","https://x.com/Kristokoff","Kristokoff","GAME CHANGER: FISA Memo To END Mueller’s Russia Investigation Into Trump, Sources Say https://t.co/gPACPyD81R #tcot","Sat Jan 20 21:55:16 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/909815137896247296/1511055844","Mon Sep 18 16:23:27 +0000 2017","A man's word & handshake is stronger than his signature. Hurt a woman, a child, or an animal... I'm your worst enemy. Resistor BidenHarris2024 🌊🌊🌊 #BlueCrew",,,,,,,,,,,,,,,,"0","123678","4037","4597","true","909815137896247296","false","false","false","Lake Havasu City, AZ","995","Michael Ferreira",,"false","https://pbs.twimg.com/profile_images/1587930574315872256/slxSlKg6_normal.jpg","","56581","https://twitter.com/halfpoundofnuts","user","https://x.com/halfpoundofnuts","halfpoundofnuts","@tedlieu Sir, I'm sure you probably already know this, but want to remind you. Trump is a master of distraction to get away with things. Watch out for what he is doing to sabotage the Mueller investigation while everyone is focusing on the shutdown","Sat Jan 20 23:59:11 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/4914741163/1486610573","Tue Feb 16 06:59:15 +0000 2016","",,,,,,,,,,,,,,,,"0","2076","26","96","false","4914741163","false","false","false","","294","Patrick",,"false","https://pbs.twimg.com/profile_images/829530667960639490/nhbkMghF_normal.jpg","","2468","https://twitter.com/tex_rpls","user","https://x.com/tex_rpls","tex_rpls","@realDonaldTrump #releasethememo drain the swamp. End of Mueller’s investigation. Democrats scared. Dems are distracting with other issues.","Sat Jan 20 23:55:39 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/826501359201513473/1521168774","Tue Jan 31 18:44:14 +0000 2017","I write screenplays. Enjoy catnaps. Eat lots of granola and find it quite difficult to write comedy while Trump destroys the World and all who inhabit it.",,,,,,,,,,,,,,,,"0","36299","284","1865","true","826501359201513473","false","false","false","Home","769","Laura Trezza",,"false","https://pbs.twimg.com/profile_images/826540889438769152/8s_MPf-C_normal.jpg","","32313","https://twitter.com/TrezzOnTweet","user","https://x.com/TrezzOnTweet","TrezzOnTweet","@TuckerCarlson @DonaldJTrumpJr @realDonaldTrump @FoxNews This is/was very important to Americans, why don’t you speak on this @TuckerCarlson? But sure, release a memo written by @RepDevinNunes cause that’s going to break it wide open! Leave the real investigation to Mueller clowns! https://t.co/sYuX8NRa4c","Sat Jan 20 23:54:43 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/594886554/1701459402","Wed May 30 18:34:23 +0000 2012","The Last Refuge is a rag tag bunch of misfits that do not align with political specificity.  We share information, seek known truths and discuss.",,,,,,,,,,,"theconservativetreehouse.com","http://theconservativetreehouse.com/","0","23","https://t.co/GRkJAQNAlV","0","17235","276016","3608","true","594886554","true","false","false","United States","36654","TheLastRefuge","1425514372114403329","false","https://pbs.twimg.com/profile_images/2264686404/uq1gubtgx0i78lis0msg_normal.jpeg","","174857","https://twitter.com/TheLastRefuge2","user","https://x.com/TheLastRefuge2","TheLastRefuge2","9.  In addition to the downstream ramifications of SC Mueller investigating POTUS Trump for ""Obstruction of Justice"".... The White House lawyer, Don McGhan would tell POTUS (victim) to stay the hell away from this investigation.  There is an inherent conflict.","Sat Jan 20 23:54:10 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/726933267316768769/1485807249","Mon May 02 00:36:11 +0000 2016","Writer, mother, plant lover. Performance artist. Witch. Rock hound. JFK fan. Followed by my favorite author, Christopher Moore 
Anti White Supremacy.",,,,,,,,,,,,,,,,"0","44320","2265","4051","true","726933267316768769","false","false","false","Tulsa","496","Sasha Blake","932727592200867840","false","https://pbs.twimg.com/profile_images/1594747088176300035/9gq6vkYW_normal.jpg","","8515","https://twitter.com/pluviophile7128","user","https://x.com/pluviophile7128","pluviophile7128","@HollyWilhelm4 @TheGoodGodAbove #45 can declassify pretty much anything he wants, but this  along with #TrumpShutDown. is just an attempt to distract from #SteeleDossier and #Mueller investigation. I hear Steve Bannon is good at sucking, incidentally.","Sat Jan 20 23:53:31 +0000 2018"
,,,,,,"false","true",,"Mon Oct 23 13:48:03 +0000 2017","",,,,,,,,,,,,,,,,"0","13","0","0","true","922459605476741126","false","false","false","USA","0","Sdassani",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","7","https://twitter.com/DassaniSd","user","https://x.com/DassaniSd","DassaniSd","GAME CHANGER: FISA Memo To END Mueller’s Russia Investigation Into Trump, Sources Say https://t.co/MfjPUtuuXA","Sat Jan 20 23:52:44 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/898654020557918208/1676052192","Fri Aug 18 21:13:09 +0000 2017","consider woke, read books,embrace science, it's not always black or white.  Miss Kitty liked cowboys that wore pink",,,,,,,,,,,,,,,,"0","2144","175","1","false","898654020557918208","false","false","false","","4247","TomNemo (@🎣)","1000523332364783616","false","https://pbs.twimg.com/profile_images/1008214561974079489/2ROPPOOE_normal.jpg","","20210","https://twitter.com/tom_nemo","user","https://x.com/tom_nemo","tom_nemo","@SethAbramson The reason it's not plateaued out at ""Brace for Impact"" is because there has not been any thing of substances from the Mueller investigation.
These Congressional investigations although revealing does not put any closer to a action level ...ex ""Brace for Impact""","Sat Jan 20 23:52:37 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3266646908/1441130713","Fri Jul 03 02:06:05 +0000 2015","That govmnt governs best, which governs least. Truth sounds like hate to those who hate truth.",,,,,,,,,,,,,,,,"0","49950","1257","1177","false","3266646908","false","false","false","Albuquerque, New Mexico, USA","38","Michael Martinez",,"false","https://pbs.twimg.com/profile_images/624068470892683264/h_7ob0CX_normal.jpg","","65149","https://twitter.com/mmartinez1776","user","https://x.com/mmartinez1776","mmartinez1776","GAME CHANGER: FISA Memo To END Mueller’s Russia Investigation Into Trump, Sources Say https://t.co/QVtTj7r5Kl","Sat Jan 20 23:52:32 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/841334560994525186/1635307308","Mon Mar 13 17:06:05 +0000 2017","We’re a grassroots community of nearly 2 million progressives that’s standing up to corruption & voter suppression and building a more representative democracy.",,,,,,,,,,,"standupamerica.com","https://standupamerica.com/","0","23","https://t.co/64StoWumQl","0","10076","27932","1948","true","841334560994525186","true","false","false","","3119","Stand Up America","1805163957973565759","false","https://pbs.twimg.com/profile_images/1453404992203857930/9EiVh6l7_normal.jpg","","27021","https://twitter.com/StandUpAmerica","user","https://x.com/StandUpAmerica","StandUpAmerica",".@JohnCornyn, it's time to take a long, hard look in the mirror. Then, it's time for you to put country ahead of party by protecting Mueller's investigation and demanding the truth. https://t.co/keRjySLbgO","Sat Jan 20 23:51:37 +0000 2018"
,,,,,,"true","false",,"Fri Jun 22 21:18:46 +0000 2012","Allergic to Trumpers! Follow me to BLUESKY - @Stonerigg1.bsky.social - #WokeAF #BLM #GoodTrouble",,,,,,,,,,,,,,,,"0","12919","2538","2431","true","615616845","false","false","false","New York City, USA","120","StoneD",,"false","https://pbs.twimg.com/profile_images/1619435272516534273/1KUhrkmX_normal.jpg","","18773","https://twitter.com/stonerigg1","user","https://x.com/stonerigg1","stonerigg1","@amjoyshow @POTUS probably thought that this shutdown would shut down the Mueller investigation. He is, after all, a Dotard. #trumpshutdown @GOP @realdonaldtrumo","Sat Jan 20 23:49:49 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15433037/1658839898","Mon Jul 14 22:05:42 +0000 2008","Creator of https://t.co/4GTptJ2AGO, https://t.co/4yDuFzsL4x, Marketing, AI, Branding, Software Creator and Outsourcer. 3 Boy Club Dad, Joker, Coach, Speaker.","AutoAffiliate.ai","http://AutoAffiliate.ai","11","34","https://t.co/4GTptJ2AGO","postease.ai","https://postease.ai/","36","59","https://t.co/4yDuFzsL4x","AutoAffiliate.ai","https://AutoAffiliate.ai","0","23","https://t.co/6XNt6POoaZ","0","1282","46090","6815","false","15433037","false","false","false","Chicago","383","Bill Crosby","1786135665786093568","false","https://pbs.twimg.com/profile_images/1620789595234344961/HB75k6fv_normal.jpg","","135263","https://twitter.com/BillCrosby","user","https://x.com/BillCrosby","BillCrosby","Just in: Fox News shelved story on Trump and porn actress Stormy Daniels before election. Justice will ask Supreme Court to intervene to end DACA. Ex-C.I.A. Officer Arrested. Bannon Subpoenaed in Mueller’s Russia Investigation. https://t.co/y2ARfxoSte","Sat Jan 20 23:49:48 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/954854862612709376/1516491343","Sat Jan 20 23:15:14 +0000 2018","",,,,,,,,,,,,,,,,"0","13","8","100","false","954854862612709376","false","false","false","San Antonio, TX","1","Rooster Del Cielo",,"false","https://pbs.twimg.com/profile_images/954860020000313344/v8SMUmaW_normal.jpg","","10","https://twitter.com/RoosterDelCielo","user","https://x.com/RoosterDelCielo","RoosterDelCielo","I'm thinking that all of this Mueller investigation is a production to give hope to dem voters.","Sat Jan 20 23:48:17 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/84013783/1635597580","Wed Oct 21 06:05:45 +0000 2009","Something, Something Secular.

I support the current thing.",,,,,,,,,,,,,,,,"0","26727","500","966","true","84013783","false","false","false","","2462","Pokemon Go to the gym","1593420406848823297","false","https://pbs.twimg.com/profile_images/1401518729049952263/lRBp5UfG_normal.png","","10308","https://twitter.com/jd_redacted","user","https://x.com/jd_redacted","jd_redacted","@narcokitty404 I once got a slew of ""Resist' accounts following me for comparing the Mueller investigation to a Scorsese movie.  That was a weird day.","Sat Jan 20 23:47:45 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2227231045/1506041766","Mon Dec 02 20:24:43 +0000 2013","Donald J. Trump, my President. MAGA.  Work for the forgotten man & woman.   Write under pen name, ""Little Tboca."" Take Back Our Country America.",,,,,,,,,,,,,,,,"0","3763","2563","3578","true","2227231045","false","false","false","Scottsdale, AZ","59299","Marcia Wood",,"false","https://pbs.twimg.com/profile_images/910957524253155329/SRRVyqUU_normal.jpg","","84355","https://twitter.com/littletboca","user","https://x.com/littletboca","littletboca","#AWESOME! Congress calls for Investigation of Robert Mueller and His special counsel - #https://youtu.be/vpvNCbI8NNI","Sat Jan 20 23:47:41 +0000 2018"
,,,,,,"false","true",,"Sun Feb 13 06:30:47 +0000 2011","",,,,,,,,,,,,,,,,"0","1601","541","2370","true","251480652","false","false","false","New York. New York","177","zahavia",,"false","https://pbs.twimg.com/profile_images/1378554122874580993/1ZFg8iem_normal.jpg","","1845","https://twitter.com/zahaviagolds","user","https://x.com/zahaviagolds","zahaviagolds","@SenSchumer  the Government shut down is to deflect from the Mueller investigation!","Sat Jan 20 23:47:23 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3085494124/1730344102","Wed Mar 11 02:37:03 +0000 2015","I voted for a convicted felon that they tried to assassinate",,,,,,,,,,,,,,,,"0","56732","89326","3811","true","3085494124","true","false","false","","12773","Joel Fischer 🇺🇸","1857991617338126371","false","https://pbs.twimg.com/profile_images/1558991288875335683/yeMRbZmh_normal.jpg","","44381","https://twitter.com/realJoelFischer","user","https://x.com/realJoelFischer","realJoelFischer","Having Uranium One conspirator Robert Mueller run the Russia investigation is like having inmates run a prison","Sat Jan 20 23:46:22 +0000 2018"
