"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/74650355/1692498949","Wed Sep 16 04:18:17 +0000 2009","",,,,,,,,,,,,,,,,"0","3203","142","153","true","74650355","false","false","false","","2474","Rose 🌹🍁🌻",,"false","https://pbs.twimg.com/profile_images/1693089418381254658/QLPBtsfz_normal.jpg","","79235","https://twitter.com/11_Rose_18","user","https://x.com/11_Rose_18","11_Rose_18",,"If he is, so will Mueller be. Whoever replaces him won't be recused from the Russia investigation &amp; will be able to dismantle it. https://t.co/DLld9VgLMG","Sat Jan 06 23:59:40 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2265326274/1485644153","Sat Dec 28 04:08:06 +0000 2013","Cocktails and real American (craft) beer. Fighting fascists is thirsty work. Follow the link for #cocktail recipes to soothe the news cycle. #Resist",,,,,,,,,,,"ginbitters.com","http://www.ginbitters.com","0","23","https://t.co/bYQKgpwfw7","0","49385","1204","1787","false","2265326274","false","false","false","The Liquor Cabinet","184","Gin Bitters","1778644190357782732","false","https://pbs.twimg.com/profile_images/825463028250505216/NbR3kljK_normal.jpg","","13677","https://twitter.com/_ginbitters","user","https://x.com/_ginbitters","_ginbitters",,"Be like the GOP over the elections/Mueller investigation and hit the Panic Button… https://t.co/9rBD4ZNTZa https://t.co/TTzpvnqdi8","Sat Jan 06 23:59:08 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/981867829/1572190297","Sat Dec 01 05:04:30 +0000 2012","Middle class, but in it together #centrist #moderate #independent #aspergers dad #transportation professional #Spokane 'Washington State' not DC. love to cook!",,,,,,,,,,,,,,,,"0","4087","1661","2267","true","981867829","false","false","false","Washington State WA05 #Spokane","561","Middle Class Moderate","676223269574348800","false","https://pbs.twimg.com/profile_images/1322917558886887424/6EE8wRK7_normal.jpg","","61442","https://twitter.com/midclassmoderat","user","https://x.com/midclassmoderat","midclassmoderat",,"@altJohnGalt Best thing to do is let Mueller finish the investigation.","Sat Jan 06 23:58:11 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1942745894/1726792884","Mon Oct 07 02:51:24 +0000 2013","#RESISTER! #TRUEBLUE Jan6 was Worse than 911Need #TrumpCrimesCommission Followed by @NancySinatra @GlennKirschner2 @HeatherThomasaf @Dearauntcrabby
@funder",,,,,,,,,,,,,,,,"0","67874","11229","12615","true","1942745894","false","false","false","New York, USA","33230","#JusticeisComing 💙💙💙",,"false","https://pbs.twimg.com/profile_images/1308252298490109960/B6I7CCkQ_normal.jpg","","136465","https://twitter.com/SKeithPryor","user","https://x.com/SKeithPryor","SKeithPryor",,"#stablegenius  GOP leaders happily stand by Trump as he becomes increasingly unhinged and erratic!  Mueller is taking notes of every single GOP, from right after the 1st Russian Hack, who have protected him and obstructed investigation! #COMPLICIT  https://t.co/XieYnK2w4W https://t.co/iOA7zzNnSB","Sat Jan 06 23:57:56 +0000 2018"
,,,,,,"false","true",,"Wed Apr 12 22:09:39 +0000 2017","",,,,,,,,,,,,,,,,"0","17264","212","227","false","852282593722630149","false","false","false","","21","Tommi Dakota",,"false","https://pbs.twimg.com/profile_images/882286884969472001/2MajGL3i_normal.jpg","","18639","https://twitter.com/clw99_c","user","https://x.com/clw99_c","clw99_c",,"Will Mueller Charge Ivanka Trump in Russia Investigation in 2018? https://t.co/4JMS8vYXBg","Sat Jan 06 23:57:49 +0000 2018"
,,,,,,"false","false",,"Mon Jun 22 01:00:59 +0000 2009","Love to read, write, & play.",,,,,,,,,,,,,,,,"0","120","2","0","false","49486689","false","false","false","Florida","0","DBMoby",,"false","https://pbs.twimg.com/profile_images/467037824819015680/VBEHHChT_normal.jpeg","","479","https://twitter.com/mydm2","user","https://x.com/mydm2","mydm2",,"@senjudiciary @LindseyGrahamSC @ChuckGrassley @TheJusticeDept So low trying to obstruct obviously appropriate Mueller investigation with call for diversionary low-priority FBI review of Steele leak to press &amp; failing your investigatory task.U abrogate ur obligation to country shielding the https://t.co/A6OERCrvPb new swamp!#BirdsOfAFeather","Sat Jan 06 23:56:36 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3320563074/1612640977","Wed Aug 19 21:40:44 +0000 2015","I probably hate you, unless you’re a dog...then we’re cool. Cats are welcome. Actually any animal is preferable to people. Except spiders. Never spiders.",,,,,,,,,,,,,,,,"0","45640","245","147","true","3320563074","false","false","false","undisclosed","393","Rockefeller Owl 🦉","1437130231324807170","false","https://pbs.twimg.com/profile_images/1423823193001840642/HKwdMnLe_normal.jpg","","7885","https://twitter.com/IdiotSigh","user","https://x.com/IdiotSigh","IdiotSigh",,"@jamjr1968 The elf stays until Mueller investigation is complete.","Sat Jan 06 23:56:33 +0000 2018"
,,,,,,"false","true",,"Fri Sep 23 00:14:22 +0000 2016","",,,,,,,,,,,,,,,,"0","201","44","27","false","779111628847611909","false","false","false","","135","Demetrius Montgomery",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","6450","https://twitter.com/DemetriusMontg6","user","https://x.com/DemetriusMontg6","DemetriusMontg6",,"3 Important Takeaways From the Latest Mueller Investigation Bombshell https://t.co/w1QFetkpaW via @Esquire","Sat Jan 06 23:55:18 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/783457127931215872/1570459980","Wed Oct 05 00:01:50 +0000 2016","Mother, grandmother, retired. Kindness matters! Vote Blue!",,,,,,,,,,,,,,,,"0","21735","161","339","true","783457127931215872","false","false","false","Ohio, PA","265","Michelle",,"false","https://pbs.twimg.com/profile_images/1181220887477047296/9GRI9o0Q_normal.jpg","","11581","https://twitter.com/michelle_minney","user","https://x.com/michelle_minney","michelle_minney",,"@Jim26128472 @krassenstein Only in Trump's reality is he only under investigation in ""theory"". All roads lead to Trump, Mueller has not yet arrived to the final destination.","Sat Jan 06 23:54:38 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2721388197/1691966317","Wed Jul 23 04:03:17 +0000 2014","5”8’ of introverted cerebral magic and sardonic wit.          I am compelled to experience new things through travelling",,,,,,,,,,,,,,,,"0","111463","1221","1915","true","2721388197","false","false","false","California, USA","18","Terry",,"false","https://pbs.twimg.com/profile_images/1690855356845477889/lmosLGRE_normal.jpg","","82765","https://twitter.com/terry_sam6","user","https://x.com/terry_sam6","terry_sam6",,"Donald Trump’s FAKE NEWS.  @realDonaldTrump news alert YOUARE under investigation. Trump you’re either dreaming or you’re suffering from some kind of dementia.  Mueller and his team are still investigating you and they’re the only one that can confirm there was no collusion. https://t.co/2Y4nE09he6","Sat Jan 06 23:54:32 +0000 2018"
