"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true",,"Wed May 20 01:34:37 +0000 2009","",,,,,,"storiesaresignposts.blogspot.com","http://storiesaresignposts.blogspot.com/","0","22","http://t.co/25irLUN16z","0","5695","178","394","true","41265121","false","false","false","Kansas","1096","kevin breen",,"false","https://pbs.twimg.com/profile_images/1004838614654582784/ERqWVikS_normal.jpg","","6302","https://twitter.com/kevinpbreen","user","https://x.com/kevinpbreen","kevinpbreen",,"@djrothkopf It is the most important election. If Dems don’t get out and vote and Dems in power don’t take action against Russian meddling and Mitch McConnell’s dirty tricks this could be not only a loss for Dems, but the loss of Democracy itself.","Sat Oct 13 23:32:07 +0000 2018"
"false","true",,"Tue Jul 05 02:30:08 +0000 2016","Opinion News Political News US & World News Business & Finance News. No DMs! A DM is instablock if we aren’t already friends on here.",,,,,,,,,,,"0","268476","6832","7351","true","750154765170974720","false","false","false","Washington, USA","1865","Kathy Bernardy",,"false","https://pbs.twimg.com/profile_images/1748518645670744064/b4-kIWCI_normal.jpg","","222755","https://twitter.com/RolevSvmib","user","https://x.com/RolevSvmib","RolevSvmib",,"And who can forget how strongly Putin denied meddling in our election?","Sat Oct 13 23:27:45 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/825539321109368833/1485667220","Sun Jan 29 03:01:26 +0000 2017","",,,,,,,,,,,"0","21990","267","1381","false","825539321109368833","false","false","false","Everywhere ","247","Tilted Crown",,"false","https://pbs.twimg.com/profile_images/825574114773590017/zthsM6ld_normal.jpg","","10448","https://twitter.com/Mytiararules","user","https://x.com/Mytiararules","Mytiararules",,"@thedailybeast Just like the Russians deny meddling in our election too!","Sat Oct 13 23:06:21 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/37535548/1385959312","Sun May 03 23:44:57 +0000 2009","Foreign Policy Expert, Co-Sec. Gen. of the Transatlantic Parliamentary Group, advisor, professor, author, father, and protector of nature & animals.",,,,,,,,,,,"0","13705","79510","280","true","37535548","true","false","false","Washington, DC","4317","Dr Walid Phares","1587555011512393728","false","https://pbs.twimg.com/profile_images/1131942492520239112/pfzaUaGj_normal.jpg","","35595","https://twitter.com/WalidPhares","user","https://x.com/WalidPhares","WalidPhares",,"No foreign meddling in #Brazil's election. Since frontrunner @jairbolsonaro was attacked and wounded by a terrorist during the campaign, the observers' team of the #OAS, #UN should monitor the electronic voting system to ensure it is not under cyber attack
https://t.co/rUfBmPCEwn","Sat Oct 13 23:05:22 +0000 2018"
"false","true",,"Tue Mar 13 02:22:56 +0000 2018","",,,,,,,,,,,"0","230","3","23","false","973383882241429504","false","false","false","","0","Patrick Smallwood",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1302","https://twitter.com/PatrickSmallw10","user","https://x.com/PatrickSmallw10","PatrickSmallw10",,"@Top_Sergeant You mean like Obama meddling in the Israeli election, or JFK helping assassinate the president of Vietnam, which ushered in our big involvement.","Sat Oct 13 23:02:42 +0000 2018"
"false","true",,"Mon Jan 01 19:06:09 +0000 2018","",,,,,,,,,,,"0","201","2","20","true","947906809288802305","false","false","false","Los Angeles, CA","0","thomas hunter",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","209","https://twitter.com/tommyhu62880988","user","https://x.com/tommyhu62880988","tommyhu62880988",,"@SenFeinstein Wonder why the FBI is not investigating your husband for dealing with a named enemy of the US( election meddling,IP theft,).Odd that you say nothing about sleeping with an enemy of the US.Aiding and abetting is serious but not a peep from you,Feinstein.Why not ?Hum.","Sat Oct 13 23:01:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/817819555636670464/1503712686","Sat Jan 07 19:45:51 +0000 2017","Father of 3 beautiful pains in the asses :)
But wouldn't change a thing ❤Naval Contractor/ Field Engineer  (Oil&Gas , Aviation)I use Twitter to discuss and vent",,,,,,,,,,,"0","10882","51","192","false","817819555636670464","false","false","false","","1065","Zeus",,"false","https://pbs.twimg.com/profile_images/838675971398111232/W-M1MoX1_normal.jpg","","10397","https://twitter.com/Zeus556","user","https://x.com/Zeus556","Zeus556",,"@CNN Wait til we expose they were meddling in our election 👍","Sat Oct 13 22:52:42 +0000 2018"
"false","true",,"Fri Sep 28 21:55:48 +0000 2018","",,,,,,,,,,,"0","370","13","47","true","1045794228805279744","false","false","false","United States","8","TJ",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","236","https://twitter.com/impolitiqal","user","https://x.com/impolitiqal","impolitiqal",,"@alltooclear @WeAreOne_Q @realDonaldTrump It’s a tough call. But it could be interpreted as election meddling and incite the demon rats even more.","Sat Oct 13 22:46:26 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/895814938995957760/1612816501","Fri Aug 11 01:11:39 +0000 2017","I'm a 🤖 to help you read threads more easily. Reply to any tweet of a thread and mention me with the ""unroll"" keyword and I'll give you a link back 😀",,,,,,"ThreadReaderApp.com","https://ThreadReaderApp.com","0","23","https://t.co/pBpAT7Uy1z","0","2187","767706","1202","true","895814938995957760","false","false","false","Wherever threads are written..","5752","Thread Reader App","934543319962546176","false","https://pbs.twimg.com/profile_images/1813321453183590400/lc6jtC3Y_normal.jpg","","4839992","https://twitter.com/threadreaderapp","user","https://x.com/threadreaderapp","threadreaderapp","Business","@conservativwife Hi you can read it here: Thread by @MitchellCocaine: ""Remember when @RealJamesWoods was temporarily banned because he posted a MEME that was as ""election meddling""? A […]"" #NationalComingOutDay https://t.co/hw4ICjBoRC
Share this if you think it's interesting. 🤖","Sat Oct 13 22:30:02 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/2236863804/1506702222","Mon Dec 09 02:15:41 +0000 2013","I tell people that I am a conservative--b/c I don't like anyone effing w my right to be a progressive.🦎",,,,,,,,,,,"0","5776","351","2287","true","2236863804","false","false","false","inthemoment","165","fed upaton Stacey Abrams Saved Democracy","1042426062821580801","false","https://pbs.twimg.com/profile_images/913801356791521282/FomBTOf7_normal.jpg","","14099","https://twitter.com/fedupaton","user","https://x.com/fedupaton","fedupaton",,"But let's not forget whose watch that happened under. Fair is fair. He wasn't trump, but he wasn't perfect. He left the DNC broke, and he reacted way too late to Russian election meddling. He coulda told turtleneck to fuck off.","Sat Oct 13 22:22:58 +0000 2018"
